Code	NumLoc	part.dist	part.dist2	trimmed.part.dist	trimmed.part.dist2	trimmed.num	num.dupl.elems	num.dupl.when.trimmed	Version	Scenario	NumAlleles	Number	GenoError	gtyp.err.assumption
afAEaaoh	25	0	0	NA	NA	0	0	0	ColonyNewVersion	nosibs	5	14	h	d.02m.02
afAEaaol	25	0	0	NA	NA	0	0	0	ColonyNewVersion	nosibs	5	14	l	d.02m.02
afAEaaon	25	0	0	NA	NA	0	0	0	ColonyNewVersion	nosibs	5	14	n	d.02m.02
afAEaaph	25	0	0	NA	NA	0	0	0	ColonyNewVersion	nosibs	5	15	h	d.02m.02
afAEaapl	25	0	0	NA	NA	0	0	0	ColonyNewVersion	nosibs	5	15	l	d.02m.02
afAEaapn	25	1	1	NA	NA	0	0	0	ColonyNewVersion	nosibs	5	15	n	d.02m.02
afAFaabh	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	1	h	d.02m.02
afAFaabl	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	1	l	d.02m.02
afAFaabn	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	1	n	d.02m.02
afAFaach	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	2	h	d.02m.02
afAFaacl	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	2	l	d.02m.02
afAFaacn	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	2	n	d.02m.02
afAFaadh	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	3	h	d.02m.02
afAFaadl	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	3	l	d.02m.02
afAFaadn	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	3	n	d.02m.02
afAFaaeh	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	4	h	d.02m.02
afAFaael	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	4	l	d.02m.02
afAFaaen	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	4	n	d.02m.02
afAFaafh	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	5	h	d.02m.02
afAFaafl	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	5	l	d.02m.02
afAFaafn	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	5	n	d.02m.02
afAFaagh	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	6	h	d.02m.02
afAFaagl	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	6	l	d.02m.02
afAFaagn	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	6	n	d.02m.02
afAFaahh	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	7	h	d.02m.02
afAFaahl	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	7	l	d.02m.02
afAFaahn	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	7	n	d.02m.02
afAFaaih	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	8	h	d.02m.02
afAFaail	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	8	l	d.02m.02
afAFaain	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	8	n	d.02m.02
afAFaajh	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	9	h	d.02m.02
afAFaajl	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	9	l	d.02m.02
afAFaajn	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	9	n	d.02m.02
afAFaakh	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	10	h	d.02m.02
afAFaakl	25	1	1	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	10	l	d.02m.02
afAFaakn	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	10	n	d.02m.02
afAFaalh	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	11	h	d.02m.02
afAFaall	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	11	l	d.02m.02
afAFaaln	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	11	n	d.02m.02
afAFaamh	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	12	h	d.02m.02
afAFaaml	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	12	l	d.02m.02
afAFaamn	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	12	n	d.02m.02
afAFaanh	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	13	h	d.02m.02
afAFaanl	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	13	l	d.02m.02
afAFaann	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	13	n	d.02m.02
afAFaaoh	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	14	h	d.02m.02
afAFaaol	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	14	l	d.02m.02
afAFaaon	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	14	n	d.02m.02
afAFaaph	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	15	h	d.02m.02
afAFaapl	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	15	l	d.02m.02
afAFaapn	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_noh	5	15	n	d.02m.02
afAGaabh	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	1	h	d.02m.02
afAGaabl	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	1	l	d.02m.02
afAGaabn	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	1	n	d.02m.02
afAGaach	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	2	h	d.02m.02
afAGaacl	25	1	1	1	1	31	0	0	ColonyNewVersion	onelarge_wh	5	2	l	d.02m.02
afAGaacn	25	1	1	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	2	n	d.02m.02
afAGaadh	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	3	h	d.02m.02
afAGaadl	25	1	1	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	3	l	d.02m.02
afAGaadn	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	3	n	d.02m.02
afAGaaeh	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	4	h	d.02m.02
afAGaael	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	4	l	d.02m.02
afAGaaen	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	4	n	d.02m.02
afAGaafh	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	5	h	d.02m.02
afAGaafl	25	1	1	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	5	l	d.02m.02
afAGaafn	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	5	n	d.02m.02
afAGaagh	25	1	1	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	6	h	d.02m.02
afAGaagl	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	6	l	d.02m.02
afAGaagn	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	6	n	d.02m.02
afAGaahh	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	7	h	d.02m.02
afAGaahl	25	1	1	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	7	l	d.02m.02
afAGaahn	25	1	1	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	7	n	d.02m.02
afAGaaih	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	8	h	d.02m.02
afAGaail	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	8	l	d.02m.02
afAGaain	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	8	n	d.02m.02
afAGaajh	25	1	1	1	1	31	0	0	ColonyNewVersion	onelarge_wh	5	9	h	d.02m.02
afAGaajl	25	3	3	3	3	33	0	0	ColonyNewVersion	onelarge_wh	5	9	l	d.02m.02
afAGaajn	25	3	3	3	3	33	0	0	ColonyNewVersion	onelarge_wh	5	9	n	d.02m.02
afAGaakh	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	10	h	d.02m.02
afAGaakl	25	1	1	1	1	31	0	0	ColonyNewVersion	onelarge_wh	5	10	l	d.02m.02
afAGaakn	25	1	1	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	10	n	d.02m.02
afAGaalh	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	11	h	d.02m.02
afAGaall	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	11	l	d.02m.02
afAGaaln	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	11	n	d.02m.02
afAGaamh	25	1	1	1	1	31	0	0	ColonyNewVersion	onelarge_wh	5	12	h	d.02m.02
afAGaaml	25	1	1	1	1	31	0	0	ColonyNewVersion	onelarge_wh	5	12	l	d.02m.02
afAGaamn	25	1	1	1	1	31	0	0	ColonyNewVersion	onelarge_wh	5	12	n	d.02m.02
afAGaanh	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	13	h	d.02m.02
afAGaanl	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	13	l	d.02m.02
afAGaann	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	13	n	d.02m.02
afAGaaoh	25	1	1	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	14	h	d.02m.02
afAGaaol	25	1	1	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	14	l	d.02m.02
afAGaaon	25	0	0	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	14	n	d.02m.02
afAGaaph	25	1	1	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	15	h	d.02m.02
afAGaapl	25	1	1	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	15	l	d.02m.02
afAGaapn	25	1	1	0	0	30	0	0	ColonyNewVersion	onelarge_wh	5	15	n	d.02m.02
afAHaabh	25	7	7	3	3	42	0	0	ColonyNewVersion	sfs_noh	5	1	h	d.02m.02
afAHaabl	25	3	3	1	1	42	0	0	ColonyNewVersion	sfs_noh	5	1	l	d.02m.02
afAHaabn	25	2	2	0	0	42	0	0	ColonyNewVersion	sfs_noh	5	1	n	d.02m.02
afAHaach	25	5	5	3	3	42	0	0	ColonyNewVersion	sfs_noh	5	2	h	d.02m.02
afAHaacl	25	3	3	1	1	42	0	0	ColonyNewVersion	sfs_noh	5	2	l	d.02m.02
afAHaacn	25	0	0	0	0	42	0	0	ColonyNewVersion	sfs_noh	5	2	n	d.02m.02
afAHaadh	25	6	6	2	2	42	0	0	ColonyNewVersion	sfs_noh	5	3	h	d.02m.02
afAHaadl	25	3	3	0	0	42	0	0	ColonyNewVersion	sfs_noh	5	3	l	d.02m.02
afAHaadn	25	4	4	1	1	42	0	0	ColonyNewVersion	sfs_noh	5	3	n	d.02m.02
afAHaaeh	25	8	8	5	5	42	0	0	ColonyNewVersion	sfs_noh	5	4	h	d.02m.02
afAHaael	25	3	3	1	1	42	0	0	ColonyNewVersion	sfs_noh	5	4	l	d.02m.02
afAHaaen	25	2	2	1	1	42	0	0	ColonyNewVersion	sfs_noh	5	4	n	d.02m.02
afAHaafh	25	11	11	7	7	42	0	0	ColonyNewVersion	sfs_noh	5	5	h	d.02m.02
afAHaafl	25	6	6	3	3	42	0	0	ColonyNewVersion	sfs_noh	5	5	l	d.02m.02
afAHaafn	25	3	3	1	1	42	0	0	ColonyNewVersion	sfs_noh	5	5	n	d.02m.02
afAHaagh	25	6	6	3	3	42	0	0	ColonyNewVersion	sfs_noh	5	6	h	d.02m.02
afAHaagl	25	6	6	2	2	42	0	0	ColonyNewVersion	sfs_noh	5	6	l	d.02m.02
afAHaagn	25	3	3	1	1	42	0	0	ColonyNewVersion	sfs_noh	5	6	n	d.02m.02
afAHaahh	25	11	11	4	4	42	0	0	ColonyNewVersion	sfs_noh	5	7	h	d.02m.02
afAHaahl	25	6	6	4	4	42	0	0	ColonyNewVersion	sfs_noh	5	7	l	d.02m.02
afAHaahn	25	4	4	2	2	42	0	0	ColonyNewVersion	sfs_noh	5	7	n	d.02m.02
afAHaaih	25	5	5	4	4	42	0	0	ColonyNewVersion	sfs_noh	5	8	h	d.02m.02
afAHaail	25	6	6	4	4	42	0	0	ColonyNewVersion	sfs_noh	5	8	l	d.02m.02
afAHaain	25	5	5	3	3	42	0	0	ColonyNewVersion	sfs_noh	5	8	n	d.02m.02
afAHaajh	25	7	7	4	4	42	0	0	ColonyNewVersion	sfs_noh	5	9	h	d.02m.02
afAHaajl	25	4	4	3	3	42	0	0	ColonyNewVersion	sfs_noh	5	9	l	d.02m.02
afAHaajn	25	3	3	1	1	42	0	0	ColonyNewVersion	sfs_noh	5	9	n	d.02m.02
afAHaakh	25	9	9	6	6	42	0	0	ColonyNewVersion	sfs_noh	5	10	h	d.02m.02
afAHaakl	25	6	6	4	4	42	0	0	ColonyNewVersion	sfs_noh	5	10	l	d.02m.02
afAHaakn	25	4	4	3	3	42	0	0	ColonyNewVersion	sfs_noh	5	10	n	d.02m.02
afAHaalh	25	8	8	3	3	42	0	0	ColonyNewVersion	sfs_noh	5	11	h	d.02m.02
afAHaall	25	6	6	3	3	42	0	0	ColonyNewVersion	sfs_noh	5	11	l	d.02m.02
afAHaaln	25	5	5	2	2	42	0	0	ColonyNewVersion	sfs_noh	5	11	n	d.02m.02
afAHaamh	25	8	8	5	5	42	0	0	ColonyNewVersion	sfs_noh	5	12	h	d.02m.02
afAHaaml	25	4	4	0	0	42	0	0	ColonyNewVersion	sfs_noh	5	12	l	d.02m.02
afAHaamn	25	5	5	1	1	42	0	0	ColonyNewVersion	sfs_noh	5	12	n	d.02m.02
afAHaanh	25	8	8	4	4	42	0	0	ColonyNewVersion	sfs_noh	5	13	h	d.02m.02
afAHaanl	25	6	6	2	2	42	0	0	ColonyNewVersion	sfs_noh	5	13	l	d.02m.02
afAHaann	25	4	4	1	1	42	0	0	ColonyNewVersion	sfs_noh	5	13	n	d.02m.02
afAHaaoh	25	14	14	8	8	42	0	0	ColonyNewVersion	sfs_noh	5	14	h	d.02m.02
afAHaaol	25	6	6	3	3	42	0	0	ColonyNewVersion	sfs_noh	5	14	l	d.02m.02
afAHaaon	25	5	5	1	1	42	0	0	ColonyNewVersion	sfs_noh	5	14	n	d.02m.02
afAHaaph	25	8	8	4	4	42	0	0	ColonyNewVersion	sfs_noh	5	15	h	d.02m.02
afAHaapl	25	4	4	3	3	42	0	0	ColonyNewVersion	sfs_noh	5	15	l	d.02m.02
afAHaapn	25	3	3	2	2	42	0	0	ColonyNewVersion	sfs_noh	5	15	n	d.02m.02
afAIaabh	25	5	5	2	2	42	0	0	ColonyNewVersion	sfs_wh	5	1	h	d.02m.02
afAIaabl	25	3	3	0	0	42	0	0	ColonyNewVersion	sfs_wh	5	1	l	d.02m.02
afAIaabn	25	2	2	0	0	42	0	0	ColonyNewVersion	sfs_wh	5	1	n	d.02m.02
afAIaach	25	6	6	3	3	42	0	0	ColonyNewVersion	sfs_wh	5	2	h	d.02m.02
afAIaacl	25	5	5	2	2	42	0	0	ColonyNewVersion	sfs_wh	5	2	l	d.02m.02
afAIaacn	25	2	2	1	1	42	0	0	ColonyNewVersion	sfs_wh	5	2	n	d.02m.02
afAIaadh	25	4	4	2	2	42	0	0	ColonyNewVersion	sfs_wh	5	3	h	d.02m.02
afAIaadl	25	0	0	0	0	42	0	0	ColonyNewVersion	sfs_wh	5	3	l	d.02m.02
afAIaadn	25	2	2	1	1	42	0	0	ColonyNewVersion	sfs_wh	5	3	n	d.02m.02
afAIaaeh	25	2	2	2	2	42	0	0	ColonyNewVersion	sfs_wh	5	4	h	d.02m.02
afAIaael	25	2	2	1	1	42	0	0	ColonyNewVersion	sfs_wh	5	4	l	d.02m.02
afAIaaen	25	1	1	1	1	42	0	0	ColonyNewVersion	sfs_wh	5	4	n	d.02m.02
afAIaafh	25	8	8	3	3	44	0	0	ColonyNewVersion	sfs_wh	5	5	h	d.02m.02
afAIaafl	25	3	3	0	0	42	0	0	ColonyNewVersion	sfs_wh	5	5	l	d.02m.02
afAIaafn	25	3	3	0	0	42	0	0	ColonyNewVersion	sfs_wh	5	5	n	d.02m.02
afAIaagh	25	8	8	5	5	42	0	0	ColonyNewVersion	sfs_wh	5	6	h	d.02m.02
afAIaagl	25	6	6	4	4	42	0	0	ColonyNewVersion	sfs_wh	5	6	l	d.02m.02
afAIaagn	25	5	5	3	3	42	0	0	ColonyNewVersion	sfs_wh	5	6	n	d.02m.02
afAIaahh	25	4	4	1	1	42	0	0	ColonyNewVersion	sfs_wh	5	7	h	d.02m.02
afAIaahl	25	3	3	1	1	42	0	0	ColonyNewVersion	sfs_wh	5	7	l	d.02m.02
afAIaahn	25	2	2	0	0	42	0	0	ColonyNewVersion	sfs_wh	5	7	n	d.02m.02
afAIaaih	25	2	2	1	1	42	0	0	ColonyNewVersion	sfs_wh	5	8	h	d.02m.02
afAIaail	25	4	4	1	1	42	0	0	ColonyNewVersion	sfs_wh	5	8	l	d.02m.02
afAIaain	25	1	1	0	0	42	0	0	ColonyNewVersion	sfs_wh	5	8	n	d.02m.02
afAIaajh	25	11	11	6	6	42	0	0	ColonyNewVersion	sfs_wh	5	9	h	d.02m.02
afAIaajl	25	7	7	2	2	42	0	0	ColonyNewVersion	sfs_wh	5	9	l	d.02m.02
afAIaajn	25	6	6	1	1	42	0	0	ColonyNewVersion	sfs_wh	5	9	n	d.02m.02
afAIaakh	25	6	6	1	1	42	0	0	ColonyNewVersion	sfs_wh	5	10	h	d.02m.02
afAIaakl	25	4	4	2	2	42	0	0	ColonyNewVersion	sfs_wh	5	10	l	d.02m.02
afAIaakn	25	4	4	1	1	42	0	0	ColonyNewVersion	sfs_wh	5	10	n	d.02m.02
afAIaalh	25	4	4	3	3	42	0	0	ColonyNewVersion	sfs_wh	5	11	h	d.02m.02
afAIaall	25	0	0	0	0	42	0	0	ColonyNewVersion	sfs_wh	5	11	l	d.02m.02
afAIaaln	25	0	0	0	0	42	0	0	ColonyNewVersion	sfs_wh	5	11	n	d.02m.02
afAIaamh	25	8	8	5	5	42	0	0	ColonyNewVersion	sfs_wh	5	12	h	d.02m.02
afAIaaml	25	4	4	1	1	42	0	0	ColonyNewVersion	sfs_wh	5	12	l	d.02m.02
afAIaamn	25	3	3	1	1	42	0	0	ColonyNewVersion	sfs_wh	5	12	n	d.02m.02
afAIaanh	25	3	3	2	2	42	0	0	ColonyNewVersion	sfs_wh	5	13	h	d.02m.02
afAIaanl	25	3	3	1	1	42	0	0	ColonyNewVersion	sfs_wh	5	13	l	d.02m.02
afAIaann	25	1	1	0	0	42	0	0	ColonyNewVersion	sfs_wh	5	13	n	d.02m.02
afAIaaoh	25	6	6	2	2	42	0	0	ColonyNewVersion	sfs_wh	5	14	h	d.02m.02
afAIaaol	25	3	3	1	1	42	0	0	ColonyNewVersion	sfs_wh	5	14	l	d.02m.02
afAIaaon	25	3	3	1	1	42	0	0	ColonyNewVersion	sfs_wh	5	14	n	d.02m.02
afAIaaph	25	3	3	2	2	42	0	0	ColonyNewVersion	sfs_wh	5	15	h	d.02m.02
afAIaapl	25	3	3	1	1	42	0	0	ColonyNewVersion	sfs_wh	5	15	l	d.02m.02
afAIaapn	25	1	1	0	0	42	0	0	ColonyNewVersion	sfs_wh	5	15	n	d.02m.02
afAJaabh	25	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	1	h	d.02m.02
afAJaabl	25	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	1	l	d.02m.02
afAJaabn	25	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	1	n	d.02m.02
afAJaach	25	5	5	3	3	55	0	0	ColonyNewVersion	slfsg_noh	5	2	h	d.02m.02
afAJaacl	25	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	2	l	d.02m.02
afAJaacn	25	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	2	n	d.02m.02
afAJaadh	25	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	3	h	d.02m.02
afAJaadl	25	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	3	l	d.02m.02
afAJaadn	25	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	3	n	d.02m.02
afAJaaeh	25	3	3	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	4	h	d.02m.02
afAJaael	25	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	4	l	d.02m.02
afAJaaen	25	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	4	n	d.02m.02
afAJaafh	25	4	4	2	2	55	0	0	ColonyNewVersion	slfsg_noh	5	5	h	d.02m.02
afAJaafl	25	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	5	l	d.02m.02
afAJaafn	25	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	5	n	d.02m.02
afAJaagh	25	6	6	3	3	55	0	0	ColonyNewVersion	slfsg_noh	5	6	h	d.02m.02
afAJaagl	25	2	2	1	1	55	0	0	ColonyNewVersion	slfsg_noh	5	6	l	d.02m.02
afAJaagn	25	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	6	n	d.02m.02
afAJaahh	25	4	4	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	7	h	d.02m.02
afAJaahl	25	4	4	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	7	l	d.02m.02
afAJaahn	25	4	4	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	7	n	d.02m.02
afAJaaih	25	4	4	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	8	h	d.02m.02
afAJaail	25	4	4	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	8	l	d.02m.02
afAJaain	25	4	4	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	8	n	d.02m.02
afAJaajh	25	4	4	2	2	55	0	0	ColonyNewVersion	slfsg_noh	5	9	h	d.02m.02
afAJaajl	25	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	9	l	d.02m.02
afAJaajn	25	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	9	n	d.02m.02
afAJaakh	25	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	10	h	d.02m.02
afAJaakl	25	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	10	l	d.02m.02
afAJaakn	25	0	0	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	10	n	d.02m.02
afAJaalh	25	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	11	h	d.02m.02
afAJaall	25	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	11	l	d.02m.02
afAJaaln	25	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	11	n	d.02m.02
afAJaamh	25	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	12	h	d.02m.02
afAJaaml	25	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	12	l	d.02m.02
afAJaamn	25	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	12	n	d.02m.02
afAJaanh	25	7	7	3	3	55	0	0	ColonyNewVersion	slfsg_noh	5	13	h	d.02m.02
afAJaanl	25	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	13	l	d.02m.02
afAJaann	25	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	13	n	d.02m.02
afAJaaoh	25	5	5	3	3	55	0	0	ColonyNewVersion	slfsg_noh	5	14	h	d.02m.02
afAJaaol	25	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	14	l	d.02m.02
afAJaaon	25	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	14	n	d.02m.02
afAJaaph	25	3	3	1	1	55	0	0	ColonyNewVersion	slfsg_noh	5	15	h	d.02m.02
afAJaapl	25	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	15	l	d.02m.02
afAJaapn	25	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_noh	5	15	n	d.02m.02
afAKaabh	25	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_wh	5	1	h	d.02m.02
afAKaabl	25	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_wh	5	1	l	d.02m.02
afAKaabn	25	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_wh	5	1	n	d.02m.02
afAKaach	25	5	5	0	0	55	0	0	ColonyNewVersion	slfsg_wh	5	2	h	d.02m.02
afAKaacl	25	3	3	0	0	55	0	0	ColonyNewVersion	slfsg_wh	5	2	l	d.02m.02
afAKaacn	25	3	3	0	0	55	0	0	ColonyNewVersion	slfsg_wh	5	2	n	d.02m.02
afAKaadh	25	5	5	3	3	58	0	0	ColonyNewVersion	slfsg_wh	5	3	h	d.02m.02
afAKaadl	25	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_wh	5	3	l	d.02m.02
afAKaadn	25	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_wh	5	3	n	d.02m.02
afAKaaeh	25	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_wh	5	4	h	d.02m.02
afAKaael	25	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_wh	5	4	l	d.02m.02
afAKaaen	25	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_wh	5	4	n	d.02m.02
afAKaafh	25	3	3	0	0	55	0	0	ColonyNewVersion	slfsg_wh	5	5	h	d.02m.02
afAKaafl	25	3	3	0	0	55	0	0	ColonyNewVersion	slfsg_wh	5	5	l	d.02m.02
afAKaafn	25	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_wh	5	5	n	d.02m.02
afAKaagh	25	3	3	0	0	55	0	0	ColonyNewVersion	slfsg_wh	5	6	h	d.02m.02
afAKaagl	25	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_wh	5	6	l	d.02m.02
afAKaagn	25	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_wh	5	6	n	d.02m.02
afAKaahh	25	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_wh	5	7	h	d.02m.02
afAKaahl	25	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_wh	5	7	l	d.02m.02
afAKaahn	25	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_wh	5	7	n	d.02m.02
afAKaaih	25	3	3	0	0	55	0	0	ColonyNewVersion	slfsg_wh	5	8	h	d.02m.02
afAKaail	25	1	1	0	0	55	0	0	ColonyNewVersion	slfsg_wh	5	8	l	d.02m.02
afAKaain	25	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_wh	5	8	n	d.02m.02
afAKaajh	25	3	3	0	0	55	0	0	ColonyNewVersion	slfsg_wh	5	9	h	d.02m.02
afAKaajl	25	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_wh	5	9	l	d.02m.02
afAKaajn	25	3	3	0	0	55	0	0	ColonyNewVersion	slfsg_wh	5	9	n	d.02m.02
afAKaakh	25	2	2	0	0	55	0	0	ColonyNewVersion	slfsg_wh	5	10	h	d.02m.02
