Code	NumLoc	part.dist	part.dist2	trimmed.part.dist	trimmed.part.dist2	trimmed.num	num.dupl.elems	num.dupl.when.trimmed	Version	Scenario	NumAlleles	Number	GenoError	gtyp.err.assumption
afAFaaol	25	4	4	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	5	14	l	d.02m.02
afAFaaon	25	4	4	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	5	14	n	d.02m.02
afAFaaph	25	2	2	1	1	30	0	0	ColonyNewVersionPairwise	onelarge_noh	5	15	h	d.02m.02
afAFaapl	25	2	2	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	5	15	l	d.02m.02
afAFaapn	25	2	2	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_noh	5	15	n	d.02m.02
afAGaabh	25	26	26	19	19	33	0	0	ColonyNewVersionPairwise	onelarge_wh	5	1	h	d.02m.02
afAGaabl	25	25	25	18	18	33	0	0	ColonyNewVersionPairwise	onelarge_wh	5	1	l	d.02m.02
afAGaabn	25	25	25	17	17	33	0	0	ColonyNewVersionPairwise	onelarge_wh	5	1	n	d.02m.02
afAGaach	25	24	24	17	17	33	0	0	ColonyNewVersionPairwise	onelarge_wh	5	2	h	d.02m.02
afAGaacl	25	15	15	10	10	39	0	0	ColonyNewVersionPairwise	onelarge_wh	5	2	l	d.02m.02
afAGaacn	25	12	12	4	4	36	0	0	ColonyNewVersionPairwise	onelarge_wh	5	2	n	d.02m.02
afAGaadh	25	14	14	5	5	36	0	0	ColonyNewVersionPairwise	onelarge_wh	5	3	h	d.02m.02
afAGaadl	25	13	13	6	6	39	0	0	ColonyNewVersionPairwise	onelarge_wh	5	3	l	d.02m.02
afAGaadn	25	13	13	6	6	39	0	0	ColonyNewVersionPairwise	onelarge_wh	5	3	n	d.02m.02
afAGaaeh	25	9	9	4	4	36	0	0	ColonyNewVersionPairwise	onelarge_wh	5	4	h	d.02m.02
afAGaael	25	10	10	4	4	36	0	0	ColonyNewVersionPairwise	onelarge_wh	5	4	l	d.02m.02
afAGaaen	25	10	10	4	4	36	0	0	ColonyNewVersionPairwise	onelarge_wh	5	4	n	d.02m.02
afAGaafh	25	17	17	8	8	40	0	0	ColonyNewVersionPairwise	onelarge_wh	5	5	h	d.02m.02
afAGaafl	25	12	12	6	6	39	0	0	ColonyNewVersionPairwise	onelarge_wh	5	5	l	d.02m.02
afAGaafn	25	15	15	4	4	36	0	0	ColonyNewVersionPairwise	onelarge_wh	5	5	n	d.02m.02
afAGaagh	25	15	15	8	8	42	0	0	ColonyNewVersionPairwise	onelarge_wh	5	6	h	d.02m.02
afAGaagl	25	17	17	11	11	46	0	0	ColonyNewVersionPairwise	onelarge_wh	5	6	l	d.02m.02
afAGaagn	25	20	20	11	11	46	0	0	ColonyNewVersionPairwise	onelarge_wh	5	6	n	d.02m.02
afAGaahh	25	15	15	8	8	42	0	0	ColonyNewVersionPairwise	onelarge_wh	5	7	h	d.02m.02
afAGaahl	25	19	19	6	6	39	0	0	ColonyNewVersionPairwise	onelarge_wh	5	7	l	d.02m.02
afAGaahn	25	17	17	7	7	40	0	0	ColonyNewVersionPairwise	onelarge_wh	5	7	n	d.02m.02
afAGaaih	25	10	10	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_wh	5	8	h	d.02m.02
afAGaail	25	9	9	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_wh	5	8	l	d.02m.02
afAGaain	25	11	11	4	4	36	0	0	ColonyNewVersionPairwise	onelarge_wh	5	8	n	d.02m.02
afAGaajh	25	31	31	22	22	36	0	0	ColonyNewVersionPairwise	onelarge_wh	5	9	h	d.02m.02
afAGaajl	25	24	24	16	16	33	0	0	ColonyNewVersionPairwise	onelarge_wh	5	9	l	d.02m.02
afAGaajn	25	22	22	12	12	33	0	0	ColonyNewVersionPairwise	onelarge_wh	5	9	n	d.02m.02
afAGaakh	25	14	14	1	1	30	0	0	ColonyNewVersionPairwise	onelarge_wh	5	10	h	d.02m.02
afAGaakl	25	14	14	2	2	33	0	0	ColonyNewVersionPairwise	onelarge_wh	5	10	l	d.02m.02
afAGaakn	25	14	14	2	2	33	0	0	ColonyNewVersionPairwise	onelarge_wh	5	10	n	d.02m.02
afAGaalh	25	11	11	2	2	33	0	0	ColonyNewVersionPairwise	onelarge_wh	5	11	h	d.02m.02
afAGaall	25	12	12	3	3	34	0	0	ColonyNewVersionPairwise	onelarge_wh	5	11	l	d.02m.02
afAGaaln	25	14	14	5	5	37	0	0	ColonyNewVersionPairwise	onelarge_wh	5	11	n	d.02m.02
afAGaamh	25	20	20	13	13	36	0	0	ColonyNewVersionPairwise	onelarge_wh	5	12	h	d.02m.02
afAGaaml	25	12	12	3	3	34	0	0	ColonyNewVersionPairwise	onelarge_wh	5	12	l	d.02m.02
afAGaamn	25	15	15	6	6	39	0	0	ColonyNewVersionPairwise	onelarge_wh	5	12	n	d.02m.02
afAGaanh	25	17	17	12	12	47	0	0	ColonyNewVersionPairwise	onelarge_wh	5	13	h	d.02m.02
afAGaanl	25	17	17	6	6	39	0	0	ColonyNewVersionPairwise	onelarge_wh	5	13	l	d.02m.02
afAGaann	25	16	16	10	10	45	0	0	ColonyNewVersionPairwise	onelarge_wh	5	13	n	d.02m.02
afAGaaoh	25	14	14	0	0	30	0	0	ColonyNewVersionPairwise	onelarge_wh	5	14	h	d.02m.02
afAGaaol	25	12	12	4	4	36	0	0	ColonyNewVersionPairwise	onelarge_wh	5	14	l	d.02m.02
afAGaaon	25	14	14	4	4	36	0	0	ColonyNewVersionPairwise	onelarge_wh	5	14	n	d.02m.02
afAGaaph	25	33	33	21	21	38	0	0	ColonyNewVersionPairwise	onelarge_wh	5	15	h	d.02m.02
afAGaapl	25	25	25	18	18	43	0	0	ColonyNewVersionPairwise	onelarge_wh	5	15	l	d.02m.02
afAGaapn	25	18	18	9	9	43	0	0	ColonyNewVersionPairwise	onelarge_wh	5	15	n	d.02m.02
afAHaabh	25	1	1	1	1	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	1	h	d.02m.02
afAHaabl	25	0	0	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	1	l	d.02m.02
afAHaabn	25	1	1	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	1	n	d.02m.02
afAHaach	25	3	3	1	1	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	2	h	d.02m.02
afAHaacl	25	2	2	1	1	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	2	l	d.02m.02
afAHaacn	25	1	1	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	2	n	d.02m.02
afAHaadh	25	0	0	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	3	h	d.02m.02
afAHaadl	25	0	0	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	3	l	d.02m.02
afAHaadn	25	0	0	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	3	n	d.02m.02
afAHaaeh	25	0	0	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	4	h	d.02m.02
afAHaael	25	0	0	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	4	l	d.02m.02
afAHaaen	25	1	1	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	4	n	d.02m.02
afAHaafh	25	4	4	3	3	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	5	h	d.02m.02
afAHaafl	25	1	1	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	5	l	d.02m.02
afAHaafn	25	1	1	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	5	n	d.02m.02
afAHaagh	25	3	3	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	6	h	d.02m.02
afAHaagl	25	3	3	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	6	l	d.02m.02
afAHaagn	25	4	4	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	6	n	d.02m.02
afAHaahh	25	1	1	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	7	h	d.02m.02
afAHaahl	25	1	1	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	7	l	d.02m.02
afAHaahn	25	1	1	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	7	n	d.02m.02
afAHaaih	25	5	5	3	3	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	8	h	d.02m.02
afAHaail	25	2	2	2	2	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	8	l	d.02m.02
afAHaain	25	0	0	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	8	n	d.02m.02
afAHaajh	25	4	4	3	3	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	9	h	d.02m.02
afAHaajl	25	4	4	2	2	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	9	l	d.02m.02
afAHaajn	25	1	1	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	9	n	d.02m.02
afAHaakh	25	2	2	1	1	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	10	h	d.02m.02
afAHaakl	25	3	3	3	3	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	10	l	d.02m.02
afAHaakn	25	1	1	1	1	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	10	n	d.02m.02
afAHaalh	25	4	4	1	1	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	11	h	d.02m.02
afAHaall	25	1	1	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	11	l	d.02m.02
afAHaaln	25	2	2	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	11	n	d.02m.02
afAHaamh	25	3	3	2	2	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	12	h	d.02m.02
afAHaaml	25	0	0	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	12	l	d.02m.02
afAHaamn	25	1	1	1	1	45	0	0	ColonyNewVersionPairwise	sfs_noh	5	12	n	d.02m.02
afAHaanh	25	2	2	2	2	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	13	h	d.02m.02
afAHaanl	25	1	1	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	13	l	d.02m.02
afAHaann	25	1	1	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	13	n	d.02m.02
afAHaaoh	25	4	4	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	14	h	d.02m.02
afAHaaol	25	0	0	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	14	l	d.02m.02
afAHaaon	25	0	0	0	0	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	14	n	d.02m.02
afAHaaph	25	4	4	3	3	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	15	h	d.02m.02
afAHaapl	25	3	3	2	2	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	15	l	d.02m.02
afAHaapn	25	3	3	2	2	42	0	0	ColonyNewVersionPairwise	sfs_noh	5	15	n	d.02m.02
afAIaabh	25	5	5	4	4	42	0	0	ColonyNewVersionPairwise	sfs_wh	5	1	h	d.02m.02
afAIaabl	25	1	1	0	0	42	0	0	ColonyNewVersionPairwise	sfs_wh	5	1	l	d.02m.02
afAIaabn	25	1	1	0	0	42	0	0	ColonyNewVersionPairwise	sfs_wh	5	1	n	d.02m.02
afAIaach	25	4	4	1	1	45	0	0	ColonyNewVersionPairwise	sfs_wh	5	2	h	d.02m.02
afAIaacl	25	5	5	3	3	49	0	0	ColonyNewVersionPairwise	sfs_wh	5	2	l	d.02m.02
afAIaacn	25	6	6	3	3	49	0	0	ColonyNewVersionPairwise	sfs_wh	5	2	n	d.02m.02
afAIaadh	25	9	9	9	9	50	0	0	ColonyNewVersionPairwise	sfs_wh	5	3	h	d.02m.02
afAIaadl	25	9	9	9	9	49	0	0	ColonyNewVersionPairwise	sfs_wh	5	3	l	d.02m.02
afAIaadn	25	8	8	7	7	47	0	0	ColonyNewVersionPairwise	sfs_wh	5	3	n	d.02m.02
afAIaaeh	25	4	4	2	2	44	0	0	ColonyNewVersionPairwise	sfs_wh	5	4	h	d.02m.02
afAIaael	25	3	3	2	2	44	0	0	ColonyNewVersionPairwise	sfs_wh	5	4	l	d.02m.02
afAIaaen	25	3	3	2	2	44	0	0	ColonyNewVersionPairwise	sfs_wh	5	4	n	d.02m.02
afAIaafh	25	6	6	4	4	44	0	0	ColonyNewVersionPairwise	sfs_wh	5	5	h	d.02m.02
afAIaafl	25	5	5	5	5	44	0	0	ColonyNewVersionPairwise	sfs_wh	5	5	l	d.02m.02
afAIaafn	25	3	3	3	3	42	0	0	ColonyNewVersionPairwise	sfs_wh	5	5	n	d.02m.02
afAIaagh	25	4	4	3	3	42	0	0	ColonyNewVersionPairwise	sfs_wh	5	6	h	d.02m.02
afAIaagl	25	3	3	2	2	42	0	0	ColonyNewVersionPairwise	sfs_wh	5	6	l	d.02m.02
afAIaagn	25	2	2	2	2	43	0	0	ColonyNewVersionPairwise	sfs_wh	5	6	n	d.02m.02
afAIaahh	25	2	2	1	1	45	0	0	ColonyNewVersionPairwise	sfs_wh	5	7	h	d.02m.02
afAIaahl	25	2	2	1	1	45	0	0	ColonyNewVersionPairwise	sfs_wh	5	7	l	d.02m.02
afAIaahn	25	2	2	1	1	45	0	0	ColonyNewVersionPairwise	sfs_wh	5	7	n	d.02m.02
afAIaaih	25	4	4	4	4	48	0	0	ColonyNewVersionPairwise	sfs_wh	5	8	h	d.02m.02
afAIaail	25	2	2	1	1	45	0	0	ColonyNewVersionPairwise	sfs_wh	5	8	l	d.02m.02
afAIaain	25	1	1	1	1	45	0	0	ColonyNewVersionPairwise	sfs_wh	5	8	n	d.02m.02
afAIaajh	25	3	3	0	0	42	0	0	ColonyNewVersionPairwise	sfs_wh	5	9	h	d.02m.02
afAIaajl	25	3	3	2	2	44	0	0	ColonyNewVersionPairwise	sfs_wh	5	9	l	d.02m.02
afAIaajn	25	3	3	2	2	44	0	0	ColonyNewVersionPairwise	sfs_wh	5	9	n	d.02m.02
afAIaakh	25	4	4	2	2	42	0	0	ColonyNewVersionPairwise	sfs_wh	5	10	h	d.02m.02
afAIaakl	25	0	0	0	0	42	0	0	ColonyNewVersionPairwise	sfs_wh	5	10	l	d.02m.02
afAIaakn	25	0	0	0	0	42	0	0	ColonyNewVersionPairwise	sfs_wh	5	10	n	d.02m.02
afAIaalh	25	0	0	0	0	42	0	0	ColonyNewVersionPairwise	sfs_wh	5	11	h	d.02m.02
afAIaall	25	2	2	2	2	44	0	0	ColonyNewVersionPairwise	sfs_wh	5	11	l	d.02m.02
afAIaaln	25	2	2	2	2	44	0	0	ColonyNewVersionPairwise	sfs_wh	5	11	n	d.02m.02
afAIaamh	25	6	6	4	4	46	0	0	ColonyNewVersionPairwise	sfs_wh	5	12	h	d.02m.02
afAIaaml	25	3	3	1	1	43	0	0	ColonyNewVersionPairwise	sfs_wh	5	12	l	d.02m.02
afAIaamn	25	5	5	4	4	45	0	0	ColonyNewVersionPairwise	sfs_wh	5	12	n	d.02m.02
afAIaanh	25	8	8	7	7	50	0	0	ColonyNewVersionPairwise	sfs_wh	5	13	h	d.02m.02
afAIaanl	25	5	5	5	5	50	0	0	ColonyNewVersionPairwise	sfs_wh	5	13	l	d.02m.02
afAIaann	25	5	5	5	5	50	0	0	ColonyNewVersionPairwise	sfs_wh	5	13	n	d.02m.02
afAIaaoh	25	7	7	6	6	44	0	0	ColonyNewVersionPairwise	sfs_wh	5	14	h	d.02m.02
afAIaaol	25	8	8	6	6	44	0	0	ColonyNewVersionPairwise	sfs_wh	5	14	l	d.02m.02
afAIaaon	25	6	6	5	5	44	0	0	ColonyNewVersionPairwise	sfs_wh	5	14	n	d.02m.02
afAIaaph	25	8	8	7	7	46	0	0	ColonyNewVersionPairwise	sfs_wh	5	15	h	d.02m.02
afAIaapl	25	7	7	6	6	47	0	0	ColonyNewVersionPairwise	sfs_wh	5	15	l	d.02m.02
afAIaapn	25	8	8	7	7	48	0	0	ColonyNewVersionPairwise	sfs_wh	5	15	n	d.02m.02
afAJaabh	25	1	1	1	1	58	0	0	ColonyNewVersionPairwise	slfsg_noh	5	1	h	d.02m.02
afAJaabl	25	0	0	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	1	l	d.02m.02
afAJaabn	25	0	0	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	1	n	d.02m.02
afAJaach	25	1	1	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	2	h	d.02m.02
afAJaacl	25	2	2	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	2	l	d.02m.02
afAJaacn	25	2	2	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	2	n	d.02m.02
afAJaadh	25	1	1	1	1	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	3	h	d.02m.02
afAJaadl	25	0	0	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	3	l	d.02m.02
afAJaadn	25	0	0	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	3	n	d.02m.02
afAJaaeh	25	6	6	5	5	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	4	h	d.02m.02
afAJaael	25	6	6	5	5	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	4	l	d.02m.02
afAJaaen	25	1	1	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	4	n	d.02m.02
afAJaafh	25	1	1	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	5	h	d.02m.02
afAJaafl	25	1	1	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	5	l	d.02m.02
afAJaafn	25	1	1	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	5	n	d.02m.02
afAJaagh	25	3	3	3	3	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	6	h	d.02m.02
afAJaagl	25	0	0	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	6	l	d.02m.02
afAJaagn	25	0	0	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	6	n	d.02m.02
afAJaahh	25	2	2	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	7	h	d.02m.02
afAJaahl	25	3	3	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	7	l	d.02m.02
afAJaahn	25	2	2	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	7	n	d.02m.02
afAJaaih	25	3	3	2	2	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	8	h	d.02m.02
afAJaail	25	1	1	1	1	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	8	l	d.02m.02
afAJaain	25	0	0	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	8	n	d.02m.02
afAJaajh	25	2	2	1	1	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	9	h	d.02m.02
afAJaajl	25	1	1	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	9	l	d.02m.02
afAJaajn	25	1	1	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	9	n	d.02m.02
afAJaakh	25	1	1	1	1	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	10	h	d.02m.02
afAJaakl	25	1	1	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	10	l	d.02m.02
afAJaakn	25	1	1	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	10	n	d.02m.02
afAJaalh	25	1	1	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	11	h	d.02m.02
afAJaall	25	0	0	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	11	l	d.02m.02
afAJaaln	25	0	0	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	11	n	d.02m.02
afAJaamh	25	2	2	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	12	h	d.02m.02
afAJaaml	25	1	1	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	12	l	d.02m.02
afAJaamn	25	2	2	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	12	n	d.02m.02
afAJaanh	25	2	2	1	1	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	13	h	d.02m.02
afAJaanl	25	2	2	1	1	58	0	0	ColonyNewVersionPairwise	slfsg_noh	5	13	l	d.02m.02
afAJaann	25	2	2	1	1	58	0	0	ColonyNewVersionPairwise	slfsg_noh	5	13	n	d.02m.02
afAJaaoh	25	2	2	1	1	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	14	h	d.02m.02
afAJaaol	25	0	0	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	14	l	d.02m.02
afAJaaon	25	0	0	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	14	n	d.02m.02
afAJaaph	25	0	0	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	15	h	d.02m.02
afAJaapl	25	0	0	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	15	l	d.02m.02
afAJaapn	25	0	0	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_noh	5	15	n	d.02m.02
afAKaabh	25	1	1	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_wh	5	1	h	d.02m.02
afAKaabl	25	1	1	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_wh	5	1	l	d.02m.02
afAKaabn	25	1	1	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_wh	5	1	n	d.02m.02
afAKaach	25	1	1	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_wh	5	2	h	d.02m.02
afAKaacl	25	1	1	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_wh	5	2	l	d.02m.02
afAKaacn	25	2	2	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_wh	5	2	n	d.02m.02
afAKaadh	25	5	5	5	5	61	0	0	ColonyNewVersionPairwise	slfsg_wh	5	3	h	d.02m.02
afAKaadl	25	6	6	6	6	61	0	0	ColonyNewVersionPairwise	slfsg_wh	5	3	l	d.02m.02
afAKaadn	25	6	6	6	6	61	0	0	ColonyNewVersionPairwise	slfsg_wh	5	3	n	d.02m.02
afAKaaeh	25	2	2	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_wh	5	4	h	d.02m.02
afAKaael	25	1	1	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_wh	5	4	l	d.02m.02
afAKaaen	25	1	1	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_wh	5	4	n	d.02m.02
afAKaafh	25	3	3	2	2	55	0	0	ColonyNewVersionPairwise	slfsg_wh	5	5	h	d.02m.02
afAKaafl	25	2	2	1	1	55	0	0	ColonyNewVersionPairwise	slfsg_wh	5	5	l	d.02m.02
afAKaafn	25	0	0	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_wh	5	5	n	d.02m.02
afAKaagh	25	5	5	1	1	55	0	0	ColonyNewVersionPairwise	slfsg_wh	5	6	h	d.02m.02
afAKaagl	25	1	1	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_wh	5	6	l	d.02m.02
afAKaagn	25	3	3	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_wh	5	6	n	d.02m.02
afAKaahh	25	1	1	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_wh	5	7	h	d.02m.02
afAKaahl	25	0	0	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_wh	5	7	l	d.02m.02
afAKaahn	25	0	0	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_wh	5	7	n	d.02m.02
afAKaaih	25	5	5	3	3	55	0	0	ColonyNewVersionPairwise	slfsg_wh	5	8	h	d.02m.02
afAKaail	25	1	1	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_wh	5	8	l	d.02m.02
afAKaain	25	1	1	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_wh	5	8	n	d.02m.02
afAKaajh	25	1	1	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_wh	5	9	h	d.02m.02
afAKaajl	25	2	2	1	1	58	0	0	ColonyNewVersionPairwise	slfsg_wh	5	9	l	d.02m.02
afAKaajn	25	2	2	1	1	58	0	0	ColonyNewVersionPairwise	slfsg_wh	5	9	n	d.02m.02
afAKaakh	25	3	3	2	2	55	0	0	ColonyNewVersionPairwise	slfsg_wh	5	10	h	d.02m.02
afAKaakl	25	3	3	2	2	58	0	0	ColonyNewVersionPairwise	slfsg_wh	5	10	l	d.02m.02
afAKaakn	25	3	3	2	2	58	0	0	ColonyNewVersionPairwise	slfsg_wh	5	10	n	d.02m.02
afAKaalh	25	8	8	7	7	61	0	0	ColonyNewVersionPairwise	slfsg_wh	5	11	h	d.02m.02
afAKaall	25	1	1	1	1	58	0	0	ColonyNewVersionPairwise	slfsg_wh	5	11	l	d.02m.02
afAKaaln	25	6	6	6	6	58	0	0	ColonyNewVersionPairwise	slfsg_wh	5	11	n	d.02m.02
afAKaamh	25	0	0	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_wh	5	12	h	d.02m.02
afAKaaml	25	1	1	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_wh	5	12	l	d.02m.02
afAKaamn	25	0	0	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_wh	5	12	n	d.02m.02
afAKaanh	25	2	2	2	2	55	0	0	ColonyNewVersionPairwise	slfsg_wh	5	13	h	d.02m.02
afAKaanl	25	0	0	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_wh	5	13	l	d.02m.02
afAKaann	25	0	0	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_wh	5	13	n	d.02m.02
afAKaaoh	25	2	2	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_wh	5	14	h	d.02m.02
afAKaaol	25	0	0	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_wh	5	14	l	d.02m.02
afAKaaon	25	0	0	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_wh	5	14	n	d.02m.02
afAKaaph	25	1	1	0	0	55	0	0	ColonyNewVersionPairwise	slfsg_wh	5	15	h	d.02m.02
afAKaapl	25	1	1	1	1	58	0	0	ColonyNewVersionPairwise	slfsg_wh	5	15	l	d.02m.02
afAKaapn	25	1	1	1	1	58	0	0	ColonyNewVersionPairwise	slfsg_wh	5	15	n	d.02m.02
akABaabh	25	5	5	NA	NA	0	0	0	ColonyNewVersionPairwise	allhalf	10	1	h	d.02m.02
akABaabl	25	8	8	NA	NA	0	0	0	ColonyNewVersionPairwise	allhalf	10	1	l	d.02m.02
akABaabn	25	8	8	NA	NA	0	0	0	ColonyNewVersionPairwise	allhalf	10	1	n	d.02m.02
akABaach	25	5	5	NA	NA	0	0	0	ColonyNewVersionPairwise	allhalf	10	2	h	d.02m.02
akABaacl	25	8	8	NA	NA	0	0	0	ColonyNewVersionPairwise	allhalf	10	2	l	d.02m.02
akABaacn	25	9	9	NA	NA	0	0	0	ColonyNewVersionPairwise	allhalf	10	2	n	d.02m.02
akABaadh	25	5	5	NA	NA	0	0	0	ColonyNewVersionPairwise	allhalf	10	3	h	d.02m.02
akABaadl	25	11	11	NA	NA	0	0	0	ColonyNewVersionPairwise	allhalf	10	3	l	d.02m.02
akABaadn	25	8	8	NA	NA	0	0	0	ColonyNewVersionPairwise	allhalf	10	3	n	d.02m.02
akABaaeh	25	8	8	2	2	3	0	0	ColonyNewVersionPairwise	allhalf	10	4	h	d.02m.02
akABaael	25	9	9	2	2	3	0	0	ColonyNewVersionPairwise	allhalf	10	4	l	d.02m.02
