Scenario	NumAlleles	Number	GenoError	Code	NumLoc	part.dist	part.dist2	trimmed.part.dist	trimmed.part.dist2	trimmed.num	num.dupl.elems	num.dupl.when.trimmed	Seconds
allpathalf	15	16	n	apACaaqn	20	37	37	NA	NA	0	1	0	1590
allpathalf	15	17	h	apACaarh	20	37	37	NA	NA	0	1	0	1596
allpathalf	15	17	l	apACaarl	20	37	37	NA	NA	0	1	0	1600
allpathalf	15	17	n	apACaarn	20	37	37	NA	NA	0	1	0	1610
allpathalf	15	18	h	apACaash	20	37	37	NA	NA	0	1	0	1617
allpathalf	15	18	l	apACaasl	20	37	37	NA	NA	0	1	0	1625
allpathalf	15	18	n	apACaasn	20	37	37	NA	NA	0	1	0	1631
allpathalf	15	19	h	apACaath	20	37	37	NA	NA	0	1	0	1649
allpathalf	15	19	l	apACaatl	20	37	37	NA	NA	0	1	0	1668
allpathalf	15	19	n	apACaatn	20	37	37	NA	NA	0	1	0	1687
allpathalf	15	20	h	apACaauh	20	37	37	NA	NA	0	1	0	1690
allpathalf	15	20	l	apACaaul	20	37	37	NA	NA	0	1	0	1698
allpathalf	15	20	n	apACaaun	20	37	37	NA	NA	0	1	0	1705
allpathalf	15	21	h	apACaavh	20	37	37	NA	NA	0	1	0	1714
allpathalf	15	21	l	apACaavl	20	37	37	NA	NA	0	1	0	1722
allpathalf	15	21	n	apACaavn	20	37	37	NA	NA	0	1	0	1728
allpathalf	15	22	h	apACaawh	20	37	37	NA	NA	0	1	0	1746
allpathalf	15	22	l	apACaawl	20	37	37	NA	NA	0	1	0	1756
allpathalf	15	22	n	apACaawn	20	37	37	NA	NA	0	1	0	1759
allpathalf	15	23	h	apACaaxh	20	37	37	NA	NA	0	1	0	1760
allpathalf	15	23	l	apACaaxl	20	37	37	NA	NA	0	1	0	1762
allpathalf	15	23	n	apACaaxn	20	37	37	NA	NA	0	1	0	1768
allpathalf	15	24	h	apACaayh	20	37	37	NA	NA	0	1	0	1778
allpathalf	15	24	l	apACaayl	20	37	37	NA	NA	0	1	0	1785
allpathalf	15	24	n	apACaayn	20	37	37	NA	NA	0	1	0	1794
allpathalf	15	25	h	apACaazh	20	37	37	NA	NA	0	1	0	1802
allpathalf	15	25	l	apACaazl	20	37	37	NA	NA	0	1	0	1810
allpathalf	15	25	n	apACaazn	20	37	37	NA	NA	0	1	0	1818
allpathalf	15	26	h	apACabah	20	37	37	NA	NA	0	1	0	1825
allpathalf	15	26	l	apACabal	20	37	37	NA	NA	0	1	0	1833
allpathalf	15	26	n	apACaban	20	37	37	NA	NA	0	1	0	1842
allpathalf	15	27	h	apACabbh	20	37	37	NA	NA	0	1	0	1849
allpathalf	15	27	l	apACabbl	20	37	37	NA	NA	0	1	0	1857
allpathalf	15	27	n	apACabbn	20	37	37	NA	NA	0	1	0	1866
allpathalf	15	28	h	apACabch	20	37	37	NA	NA	0	1	0	1872
allpathalf	15	28	l	apACabcl	20	37	37	NA	NA	0	1	0	1879
allpathalf	15	28	n	apACabcn	20	37	37	NA	NA	0	1	0	1890
allpathalf	15	29	h	apACabdh	20	37	37	NA	NA	0	1	0	1896
allpathalf	15	29	l	apACabdl	20	37	37	NA	NA	0	1	0	1905
allpathalf	15	29	n	apACabdn	20	37	37	NA	NA	0	1	0	1912
allpathalf	15	30	h	apACabeh	20	37	37	NA	NA	0	1	0	1918
allpathalf	15	30	l	apACabel	20	37	37	NA	NA	0	1	0	1936
allpathalf	15	30	n	apACaben	20	37	37	NA	NA	0	1	0	1946
allpathalf	15	31	h	apACabfh	20	37	37	NA	NA	0	1	0	1964
allpathalf	15	31	l	apACabfl	20	37	37	NA	NA	0	1	0	1974
allpathalf	15	31	n	apACabfn	20	37	37	NA	NA	0	1	0	1979
allpathalf	15	32	h	apACabgh	20	37	37	NA	NA	0	1	0	1987
allpathalf	15	32	l	apACabgl	20	37	37	NA	NA	0	1	0	1994
allpathalf	15	32	n	apACabgn	20	37	37	NA	NA	0	1	0	2004
allpathalf	15	33	h	apACabhh	20	37	37	NA	NA	0	1	0	2012
allpathalf	15	33	l	apACabhl	20	37	37	NA	NA	0	1	0	2021
allpathalf	15	33	n	apACabhn	20	37	37	NA	NA	0	1	0	2030
allpathalf	15	34	h	apACabih	20	37	37	NA	NA	0	1	0	2038
allpathalf	15	34	l	apACabil	20	37	37	NA	NA	0	1	0	2045
allpathalf	15	34	n	apACabin	20	37	37	NA	NA	0	1	0	2052
allpathalf	15	35	h	apACabjh	20	37	37	NA	NA	0	1	0	2060
allpathalf	15	35	l	apACabjl	20	37	37	NA	NA	0	1	0	2069
allpathalf	15	35	n	apACabjn	20	37	37	NA	NA	0	1	0	2079
allpathalf	15	36	h	apACabkh	20	37	37	NA	NA	0	1	0	2085
allpathalf	15	36	l	apACabkl	20	37	37	NA	NA	0	1	0	2092
allpathalf	15	36	n	apACabkn	20	37	37	NA	NA	0	1	0	2101
allpathalf	15	37	h	apACablh	20	37	37	NA	NA	0	1	0	2107
allpathalf	15	37	l	apACabll	20	37	37	NA	NA	0	1	0	2112
allpathalf	15	37	n	apACabln	20	37	37	NA	NA	0	1	0	2122
allpathalf	15	38	h	apACabmh	20	37	37	NA	NA	0	1	0	2132
allpathalf	15	38	l	apACabml	20	37	37	NA	NA	0	1	0	2138
allpathalf	15	38	n	apACabmn	20	37	37	NA	NA	0	1	0	2145
allpathalf	15	39	h	apACabnh	20	37	37	NA	NA	0	1	0	2152
allpathalf	15	39	l	apACabnl	20	37	37	NA	NA	0	1	0	2162
allpathalf	15	39	n	apACabnn	20	37	37	NA	NA	0	1	0	2169
allpathalf	15	40	h	apACaboh	20	37	37	NA	NA	0	1	0	2184
allpathalf	15	40	l	apACabol	20	37	37	NA	NA	0	1	0	2199
allpathalf	15	40	n	apACabon	20	37	37	NA	NA	0	1	0	2219
allpathalf	15	41	h	apACabph	20	37	37	NA	NA	0	1	0	2238
allpathalf	15	41	l	apACabpl	20	37	37	NA	NA	0	1	0	2248
allpathalf	15	41	n	apACabpn	20	37	37	NA	NA	0	1	0	2257
allpathalf	15	42	h	apACabqh	20	37	37	NA	NA	0	1	0	2265
allpathalf	15	42	l	apACabql	20	37	37	NA	NA	0	1	0	2274
allpathalf	15	42	n	apACabqn	20	37	37	NA	NA	0	1	0	2279
allpathalf	15	43	h	apACabrh	20	37	37	NA	NA	0	1	0	2289
allpathalf	15	43	l	apACabrl	20	37	37	NA	NA	0	1	0	2299
allpathalf	15	43	n	apACabrn	20	37	37	NA	NA	0	1	0	2307
allpathalf	15	44	h	apACabsh	20	37	37	NA	NA	0	1	0	2315
allpathalf	15	44	l	apACabsl	20	37	37	NA	NA	0	1	0	2323
allpathalf	15	44	n	apACabsn	20	37	37	NA	NA	0	1	0	2329
allpathalf	15	45	h	apACabth	20	37	37	NA	NA	0	1	0	2339
allpathalf	15	45	l	apACabtl	20	37	37	NA	NA	0	1	0	2347
allpathalf	15	45	n	apACabtn	20	37	37	NA	NA	0	1	0	2349
allpathalf	15	46	h	apACabuh	20	37	37	NA	NA	0	1	0	2368
allpathalf	15	46	l	apACabul	20	37	37	NA	NA	0	1	0	2375
allpathalf	15	46	n	apACabun	20	37	37	NA	NA	0	1	0	2383
allpathalf	15	47	h	apACabvh	20	37	37	NA	NA	0	1	0	2392
allpathalf	15	47	l	apACabvl	20	37	37	NA	NA	0	1	0	2401
allpathalf	15	47	n	apACabvn	20	37	37	NA	NA	0	1	0	2410
allpathalf	15	48	h	apACabwh	20	37	37	NA	NA	0	1	0	2414
allpathalf	15	48	l	apACabwl	20	37	37	NA	NA	0	1	0	2422
allpathalf	15	48	n	apACabwn	20	37	37	NA	NA	0	1	0	2429
allpathalf	15	49	h	apACabxh	20	37	37	NA	NA	0	1	0	2438
allpathalf	15	49	l	apACabxl	20	37	37	NA	NA	0	1	0	2439
allpathalf	15	49	n	apACabxn	20	37	37	NA	NA	0	1	0	2450
allpathalf	15	50	h	apACabyh	20	37	37	NA	NA	0	1	0	2468
allpathalf	15	50	l	apACabyl	20	37	37	NA	NA	0	1	0	2486
allpathalf	15	50	n	apACabyn	20	37	37	NA	NA	0	1	0	2493
nosibs	15	1	h	apAEaabh	20	37	37	NA	NA	0	1	0	2512
nosibs	15	1	l	apAEaabl	20	37	37	NA	NA	0	1	0	2521
nosibs	15	1	n	apAEaabn	20	37	37	NA	NA	0	1	0	2538
nosibs	15	2	h	apAEaach	20	37	37	NA	NA	0	1	0	2547
nosibs	15	2	l	apAEaacl	20	37	37	NA	NA	0	1	0	2565
nosibs	15	2	n	apAEaacn	20	37	37	NA	NA	0	1	0	2573
nosibs	15	3	h	apAEaadh	20	37	37	NA	NA	0	1	0	2593
nosibs	15	3	l	apAEaadl	20	37	37	NA	NA	0	1	0	2606
nosibs	15	3	n	apAEaadn	20	37	37	NA	NA	0	1	0	2624
nosibs	15	4	h	apAEaaeh	20	37	37	NA	NA	0	1	0	2644
nosibs	15	4	l	apAEaael	20	37	37	NA	NA	0	1	0	2664
nosibs	15	4	n	apAEaaen	20	37	37	NA	NA	0	1	0	2682
nosibs	15	5	h	apAEaafh	20	37	37	NA	NA	0	1	0	2698
nosibs	15	5	l	apAEaafl	20	37	37	NA	NA	0	1	0	2714
nosibs	15	5	n	apAEaafn	20	37	37	NA	NA	0	1	0	2730
nosibs	15	6	h	apAEaagh	20	37	37	NA	NA	0	1	0	2749
nosibs	15	6	l	apAEaagl	20	37	37	NA	NA	0	1	0	2776
nosibs	15	6	n	apAEaagn	20	37	37	NA	NA	0	1	0	2796
nosibs	15	7	h	apAEaahh	20	37	37	NA	NA	0	1	0	2815
nosibs	15	7	l	apAEaahl	20	37	37	NA	NA	0	1	0	2832
nosibs	15	7	n	apAEaahn	20	37	37	NA	NA	0	1	0	2848
nosibs	15	8	h	apAEaaih	20	37	37	NA	NA	0	1	0	2866
nosibs	15	8	l	apAEaail	20	37	37	NA	NA	0	1	0	2884
nosibs	15	8	n	apAEaain	20	37	37	NA	NA	0	1	0	2903
nosibs	15	9	h	apAEaajh	20	37	37	NA	NA	0	1	0	2920
nosibs	15	9	l	apAEaajl	20	37	37	NA	NA	0	1	0	2938
nosibs	15	9	n	apAEaajn	20	37	37	NA	NA	0	1	0	2958
nosibs	15	10	h	apAEaakh	20	37	37	NA	NA	0	1	0	2974
nosibs	15	10	l	apAEaakl	20	37	37	NA	NA	0	1	0	2994
nosibs	15	10	n	apAEaakn	20	37	37	NA	NA	0	1	0	3002
nosibs	15	11	h	apAEaalh	20	37	37	NA	NA	0	1	0	3020
nosibs	15	11	l	apAEaall	20	37	37	NA	NA	0	1	0	3037
nosibs	15	11	n	apAEaaln	20	37	37	NA	NA	0	1	0	3050
nosibs	15	12	h	apAEaamh	20	37	37	NA	NA	0	1	0	3066
nosibs	15	12	l	apAEaaml	20	37	37	NA	NA	0	1	0	3084
nosibs	15	12	n	apAEaamn	20	37	37	NA	NA	0	1	0	3100
nosibs	15	13	h	apAEaanh	20	37	37	NA	NA	0	1	0	3114
nosibs	15	13	l	apAEaanl	20	37	37	NA	NA	0	1	0	3135
nosibs	15	13	n	apAEaann	20	37	37	NA	NA	0	1	0	3156
nosibs	15	14	h	apAEaaoh	20	37	37	NA	NA	0	1	0	3178
nosibs	15	14	l	apAEaaol	20	37	37	NA	NA	0	1	0	3198
nosibs	15	14	n	apAEaaon	20	37	37	NA	NA	0	1	0	3216
nosibs	15	15	h	apAEaaph	20	37	37	NA	NA	0	1	0	3234
nosibs	15	15	l	apAEaapl	20	37	37	NA	NA	0	1	0	3252
nosibs	15	15	n	apAEaapn	20	37	37	NA	NA	0	1	0	3270
nosibs	15	16	h	apAEaaqh	20	37	37	NA	NA	0	1	0	3285
nosibs	15	16	l	apAEaaql	20	37	37	NA	NA	0	1	0	3303
nosibs	15	16	n	apAEaaqn	20	37	37	NA	NA	0	1	0	3321
nosibs	15	17	h	apAEaarh	20	37	37	NA	NA	0	1	0	3341
nosibs	15	17	l	apAEaarl	20	37	37	NA	NA	0	1	0	3360
nosibs	15	17	n	apAEaarn	20	37	37	NA	NA	0	1	0	3377
nosibs	15	18	h	apAEaash	20	37	37	NA	NA	0	1	0	3396
nosibs	15	18	l	apAEaasl	20	37	37	NA	NA	0	1	0	3416
nosibs	15	18	n	apAEaasn	20	37	37	NA	NA	0	1	0	3433
nosibs	15	19	h	apAEaath	20	37	37	NA	NA	0	1	0	3451
nosibs	15	19	l	apAEaatl	20	37	37	NA	NA	0	1	0	3471
nosibs	15	19	n	apAEaatn	20	37	37	NA	NA	0	1	0	3490
nosibs	15	20	h	apAEaauh	20	37	37	NA	NA	0	1	0	3510
nosibs	15	20	l	apAEaaul	20	37	37	NA	NA	0	1	0	3526
nosibs	15	20	n	apAEaaun	20	37	37	NA	NA	0	1	0	3545
nosibs	15	21	h	apAEaavh	20	37	37	NA	NA	0	1	0	3562
nosibs	15	21	l	apAEaavl	20	37	37	NA	NA	0	1	0	3583
nosibs	15	21	n	apAEaavn	20	37	37	NA	NA	0	1	0	3599
nosibs	15	22	h	apAEaawh	20	37	37	NA	NA	0	1	0	3616
nosibs	15	22	l	apAEaawl	20	37	37	NA	NA	0	1	0	3633
nosibs	15	22	n	apAEaawn	20	37	37	NA	NA	0	1	0	3652
nosibs	15	23	h	apAEaaxh	20	37	37	NA	NA	0	1	0	3672
nosibs	15	23	l	apAEaaxl	20	37	37	NA	NA	0	1	0	3691
nosibs	15	23	n	apAEaaxn	20	37	37	NA	NA	0	1	0	3707
nosibs	15	24	h	apAEaayh	20	37	37	NA	NA	0	1	0	3726
nosibs	15	24	l	apAEaayl	20	37	37	NA	NA	0	1	0	3747
nosibs	15	24	n	apAEaayn	20	37	37	NA	NA	0	1	0	3762
nosibs	15	25	h	apAEaazh	20	37	37	NA	NA	0	1	0	3780
nosibs	15	25	l	apAEaazl	20	37	37	NA	NA	0	1	0	3798
nosibs	15	25	n	apAEaazn	20	37	37	NA	NA	0	1	0	3816
nosibs	15	26	h	apAEabah	20	37	37	NA	NA	0	1	0	3834
nosibs	15	26	l	apAEabal	20	37	37	NA	NA	0	1	0	3849
nosibs	15	26	n	apAEaban	20	37	37	NA	NA	0	1	0	3855
nosibs	15	27	h	apAEabbh	20	37	37	NA	NA	0	1	0	3875
nosibs	15	27	l	apAEabbl	20	37	37	NA	NA	0	1	0	3895
nosibs	15	27	n	apAEabbn	20	37	37	NA	NA	0	1	0	3913
nosibs	15	28	h	apAEabch	20	37	37	NA	NA	0	1	0	3932
nosibs	15	28	l	apAEabcl	20	37	37	NA	NA	0	1	0	3951
nosibs	15	28	n	apAEabcn	20	37	37	NA	NA	0	1	0	3967
nosibs	15	29	h	apAEabdh	20	37	37	NA	NA	0	1	0	3986
nosibs	15	29	l	apAEabdl	20	37	37	NA	NA	0	1	0	4008
nosibs	15	29	n	apAEabdn	20	37	37	NA	NA	0	1	0	4028
nosibs	15	30	h	apAEabeh	20	37	37	NA	NA	0	1	0	4047
nosibs	15	30	l	apAEabel	20	37	37	NA	NA	0	1	0	4065
nosibs	15	30	n	apAEaben	20	37	37	NA	NA	0	1	0	4081
nosibs	15	31	h	apAEabfh	20	37	37	NA	NA	0	1	0	4090
nosibs	15	31	l	apAEabfl	20	37	37	NA	NA	0	1	0	4110
nosibs	15	31	n	apAEabfn	20	37	37	NA	NA	0	1	0	4130
nosibs	15	32	h	apAEabgh	20	37	37	NA	NA	0	1	0	4149
nosibs	15	32	l	apAEabgl	20	37	37	NA	NA	0	1	0	4167
nosibs	15	32	n	apAEabgn	20	37	37	NA	NA	0	1	0	4187
nosibs	15	33	h	apAEabhh	20	37	37	NA	NA	0	1	0	4206
nosibs	15	33	l	apAEabhl	20	37	37	NA	NA	0	1	0	4226
nosibs	15	33	n	apAEabhn	20	37	37	NA	NA	0	1	0	4245
nosibs	15	34	h	apAEabih	20	37	37	NA	NA	0	1	0	4267
nosibs	15	34	l	apAEabil	20	37	37	NA	NA	0	1	0	4287
nosibs	15	34	n	apAEabin	20	37	37	NA	NA	0	1	0	4306
nosibs	15	35	h	apAEabjh	20	37	37	NA	NA	0	1	0	4321
nosibs	15	35	l	apAEabjl	20	37	37	NA	NA	0	1	0	4339
nosibs	15	35	n	apAEabjn	20	37	37	NA	NA	0	1	0	4359
nosibs	15	36	h	apAEabkh	20	37	37	NA	NA	0	1	0	4376
nosibs	15	36	l	apAEabkl	20	37	37	NA	NA	0	1	0	4395
nosibs	15	36	n	apAEabkn	20	37	37	NA	NA	0	1	0	4414
nosibs	15	37	h	apAEablh	20	37	37	NA	NA	0	1	0	4433
nosibs	15	37	l	apAEabll	20	37	37	NA	NA	0	1	0	4452
nosibs	15	37	n	apAEabln	20	37	37	NA	NA	0	1	0	4471
nosibs	15	38	h	apAEabmh	20	37	37	NA	NA	0	1	0	4489
nosibs	15	38	l	apAEabml	20	37	37	NA	NA	0	1	0	4507
nosibs	15	38	n	apAEabmn	20	37	37	NA	NA	0	1	0	4526
nosibs	15	39	h	apAEabnh	20	37	37	NA	NA	0	1	0	4538
nosibs	15	39	l	apAEabnl	20	37	37	NA	NA	0	1	0	4558
nosibs	15	39	n	apAEabnn	20	37	37	NA	NA	0	1	0	4576
nosibs	15	40	h	apAEaboh	20	37	37	NA	NA	0	1	0	4596
nosibs	15	40	l	apAEabol	20	37	37	NA	NA	0	1	0	4616
nosibs	15	40	n	apAEabon	20	37	37	NA	NA	0	1	0	4628
nosibs	15	41	h	apAEabph	20	37	37	NA	NA	0	1	0	4648
nosibs	15	41	l	apAEabpl	20	37	37	NA	NA	0	1	0	4667
nosibs	15	41	n	apAEabpn	20	37	37	NA	NA	0	1	0	4679
nosibs	15	42	h	apAEabqh	20	37	37	NA	NA	0	1	0	4695
nosibs	15	42	l	apAEabql	20	37	37	NA	NA	0	1	0	4713
nosibs	15	42	n	apAEabqn	20	37	37	NA	NA	0	1	0	4732
nosibs	15	43	h	apAEabrh	20	37	37	NA	NA	0	1	0	4746
nosibs	15	43	l	apAEabrl	20	37	37	NA	NA	0	1	0	4765
nosibs	15	43	n	apAEabrn	20	37	37	NA	NA	0	1	0	4786
nosibs	15	44	h	apAEabsh	20	37	37	NA	NA	0	1	0	4802
nosibs	15	44	l	apAEabsl	20	37	37	NA	NA	0	1	0	4809
nosibs	15	44	n	apAEabsn	20	37	37	NA	NA	0	1	0	4817
nosibs	15	45	h	apAEabth	20	37	37	NA	NA	0	1	0	4836
nosibs	15	45	l	apAEabtl	20	37	37	NA	NA	0	1	0	4856
nosibs	15	45	n	apAEabtn	20	37	37	NA	NA	0	1	0	4877
nosibs	15	46	h	apAEabuh	20	37	37	NA	NA	0	1	0	4896
nosibs	15	46	l	apAEabul	20	37	37	NA	NA	0	1	0	4916
nosibs	15	46	n	apAEabun	20	37	37	NA	NA	0	1	0	4932
nosibs	15	47	h	apAEabvh	20	37	37	NA	NA	0	1	0	4951
nosibs	15	47	l	apAEabvl	20	37	37	NA	NA	0	1	0	4968
nosibs	15	47	n	apAEabvn	20	37	37	NA	NA	0	1	0	4976
nosibs	15	48	h	apAEabwh	20	37	37	NA	NA	0	1	0	4995
nosibs	15	48	l	apAEabwl	20	37	37	NA	NA	0	1	0	5015
nosibs	15	48	n	apAEabwn	20	37	37	NA	NA	0	1	0	5035
nosibs	15	49	h	apAEabxh	20	37	37	NA	NA	0	1	0	5053
nosibs	15	49	l	apAEabxl	20	37	37	NA	NA	0	1	0	5067
nosibs	15	49	n	apAEabxn	20	37	37	NA	NA	0	1	0	5075
nosibs	15	50	h	apAEabyh	20	37	37	NA	NA	0	1	0	5079
nosibs	15	50	l	apAEabyl	20	37	37	NA	NA	0	1	0	5098
nosibs	15	50	n	apAEabyn	20	37	37	NA	NA	0	1	0	5111
onelarge_noh	15	1	h	apAFaabh	20	47	48	25	48	30	2	2	5108
onelarge_noh	15	1	l	apAFaabl	20	37	40	15	40	30	3	3	5107
onelarge_noh	15	1	n	apAFaabn	20	22	22	0	0	30	1	0	5105
onelarge_noh	15	2	h	apAFaach	20	46	47	24	47	30	4	4	5102
onelarge_noh	15	2	l	apAFaacl	20	40	45	18	45	30	7	7	5099
onelarge_noh	15	2	n	apAFaacn	20	22	22	0	0	30	1	0	5094
onelarge_noh	15	3	h	apAFaadh	20	44	46	23	46	30	3	3	5093
onelarge_noh	15	3	l	apAFaadl	20	41	45	19	45	30	6	6	5088
onelarge_noh	15	3	n	apAFaadn	20	22	22	0	0	30	1	0	5086
onelarge_noh	15	4	h	apAFaaeh	20	43	43	21	21	30	1	0	5085
onelarge_noh	15	4	l	apAFaael	20	32	36	10	36	30	4	4	5081
onelarge_noh	15	4	n	apAFaaen	20	22	22	0	0	30	1	0	5080
onelarge_noh	15	5	h	apAFaafh	20	45	47	23	47	30	4	4	5077
onelarge_noh	15	5	l	apAFaafl	20	30	34	8	34	30	6	6	5074
onelarge_noh	15	5	n	apAFaafn	20	22	22	0	0	30	1	0	5072
onelarge_noh	15	6	h	apAFaagh	20	44	46	22	46	30	4	4	5071
onelarge_noh	15	6	l	apAFaagl	20	33	42	11	42	30	9	9	5062
onelarge_noh	15	6	n	apAFaagn	20	22	22	0	0	30	1	0	5059
onelarge_noh	15	7	h	apAFaahh	20	42	44	20	44	30	2	2	5056
onelarge_noh	15	7	l	apAFaahl	20	37	44	15	44	30	9	9	5055
onelarge_noh	15	7	n	apAFaahn	20	22	22	0	0	30	1	0	5053
onelarge_noh	15	8	h	apAFaaih	20	47	47	25	47	30	1	1	5050
onelarge_noh	15	8	l	apAFaail	20	40	40	18	40	30	4	4	5045
onelarge_noh	15	8	n	apAFaain	20	22	22	0	0	30	1	0	5042
onelarge_noh	15	9	h	apAFaajh	20	45	46	24	46	30	3	2	5040
onelarge_noh	15	9	l	apAFaajl	20	34	41	12	41	30	8	8	5036
onelarge_noh	15	9	n	apAFaajn	20	22	23	0	23	30	1	1	5033
onelarge_noh	15	10	h	apAFaakh	20	47	48	25	48	30	4	4	5029
onelarge_noh	15	10	l	apAFaakl	20	31	35	9	35	30	6	6	5026
onelarge_noh	15	10	n	apAFaakn	20	22	22	0	0	30	1	0	5021
onelarge_noh	15	11	h	apAFaalh	20	47	47	25	47	30	3	2	5016
onelarge_noh	15	11	l	apAFaall	20	33	41	11	41	30	10	10	5014
onelarge_noh	15	11	n	apAFaaln	20	22	22	0	0	30	1	0	5012
onelarge_noh	15	12	h	apAFaamh	20	47	47	25	47	30	2	2	5010
onelarge_noh	15	12	l	apAFaaml	20	39	42	17	42	30	4	4	5006
onelarge_noh	15	12	n	apAFaamn	20	22	22	0	0	30	1	0	5004
onelarge_noh	15	13	h	apAFaanh	20	45	47	23	47	30	4	4	4999
onelarge_noh	15	13	l	apAFaanl	20	34	38	12	38	30	5	4	4998
onelarge_noh	15	13	n	apAFaann	20	22	22	0	0	30	1	0	4995
onelarge_noh	15	14	h	apAFaaoh	20	47	47	25	25	30	0	0	4994
onelarge_noh	15	14	l	apAFaaol	20	39	44	18	44	30	6	6	4993
onelarge_noh	15	14	n	apAFaaon	20	22	22	0	0	30	1	0	4986
onelarge_noh	15	15	h	apAFaaph	20	46	47	25	25	30	1	0	4984
onelarge_noh	15	15	l	apAFaapl	20	41	45	19	45	30	5	5	4984
onelarge_noh	15	15	n	apAFaapn	20	22	23	0	23	30	1	1	4981
onelarge_noh	15	16	h	apAFaaqh	20	44	48	22	48	30	5	5	4975
onelarge_noh	15	16	l	apAFaaql	20	33	42	11	42	30	9	9	4974
onelarge_noh	15	16	n	apAFaaqn	20	22	22	0	0	30	1	0	4973
onelarge_noh	15	17	h	apAFaarh	20	45	46	24	45	30	2	1	4971
onelarge_noh	15	17	l	apAFaarl	20	35	36	13	36	30	1	1	4967
onelarge_noh	15	17	n	apAFaarn	20	22	22	0	0	30	1	0	4962
onelarge_noh	15	18	h	apAFaash	20	45	47	23	47	30	2	2	4960
onelarge_noh	15	18	l	apAFaasl	20	33	39	12	38	30	7	6	4956
onelarge_noh	15	18	n	apAFaasn	20	22	22	0	0	30	1	0	4953
onelarge_noh	15	19	h	apAFaath	20	44	46	22	46	30	5	5	4951
onelarge_noh	15	19	l	apAFaatl	20	33	40	11	40	30	7	7	4946
onelarge_noh	15	19	n	apAFaatn	20	22	23	0	23	30	1	1	4944
onelarge_noh	15	20	h	apAFaauh	20	45	46	23	46	30	4	4	4942
onelarge_noh	15	20	l	apAFaaul	20	43	46	21	46	30	7	7	4940
onelarge_noh	15	20	n	apAFaaun	20	22	23	0	23	30	1	1	4932
onelarge_noh	15	21	h	apAFaavh	20	45	45	23	45	30	2	1	4923
onelarge_noh	15	21	l	apAFaavl	20	32	33	10	33	30	1	1	4907
onelarge_noh	15	21	n	apAFaavn	20	22	22	0	0	30	1	0	4906
onelarge_noh	15	22	h	apAFaawh	20	46	47	24	47	30	3	3	4903
onelarge_noh	15	22	l	apAFaawl	20	28	29	6	29	30	2	1	4896
onelarge_noh	15	22	n	apAFaawn	20	22	22	0	0	30	1	0	4889
onelarge_noh	15	23	h	apAFaaxh	20	46	47	24	47	30	5	4	4887
onelarge_noh	15	23	l	apAFaaxl	20	37	41	15	41	30	5	5	4884
onelarge_noh	15	23	n	apAFaaxn	20	22	23	0	23	30	1	1	4879
onelarge_noh	15	24	h	apAFaayh	20	47	47	25	47	30	2	2	4876
onelarge_noh	15	24	l	apAFaayl	20	42	44	20	44	30	5	4	4873
onelarge_noh	15	24	n	apAFaayn	20	22	22	0	0	30	1	0	4871
onelarge_noh	15	25	h	apAFaazh	20	44	46	23	45	30	6	5	4867
onelarge_noh	15	25	l	apAFaazl	20	34	39	12	39	30	8	7	4862
onelarge_noh	15	25	n	apAFaazn	20	22	22	0	0	30	1	0	4858
onelarge_noh	15	26	h	apAFabah	20	44	46	22	46	30	3	3	4855
onelarge_noh	15	26	l	apAFabal	20	41	47	19	47	30	10	10	4855
onelarge_noh	15	26	n	apAFaban	20	22	22	0	0	30	1	0	4853
onelarge_noh	15	27	h	apAFabbh	20	45	45	24	24	30	0	0	4851
onelarge_noh	15	27	l	apAFabbl	20	34	42	12	42	30	10	10	4848
onelarge_noh	15	27	n	apAFabbn	20	22	22	0	0	30	1	0	4843
onelarge_noh	15	28	h	apAFabch	20	46	46	24	46	30	1	1	4841
onelarge_noh	15	28	l	apAFabcl	20	30	38	9	37	30	8	7	4836
onelarge_noh	15	28	n	apAFabcn	20	22	22	0	0	30	1	0	4834
onelarge_noh	15	29	h	apAFabdh	20	46	46	24	46	30	3	2	4831
onelarge_noh	15	29	l	apAFabdl	20	38	43	17	43	30	5	5	4819
onelarge_noh	15	29	n	apAFabdn	20	22	23	0	23	30	1	1	4817
onelarge_noh	15	30	h	apAFabeh	20	47	47	25	47	30	2	2	4809
onelarge_noh	15	30	l	apAFabel	20	35	37	14	36	30	2	1	4806
onelarge_noh	15	30	n	apAFaben	20	22	23	0	23	30	1	1	4803
onelarge_noh	15	31	h	apAFabfh	20	41	42	19	42	30	4	3	4802
onelarge_noh	15	31	l	apAFabfl	20	41	45	19	45	30	5	5	4801
onelarge_noh	15	31	n	apAFabfn	20	22	23	0	23	30	1	1	4795
onelarge_noh	15	32	h	apAFabgh	20	46	47	24	47	30	3	3	4792
onelarge_noh	15	32	l	apAFabgl	20	41	45	19	45	30	4	4	4789
onelarge_noh	15	32	n	apAFabgn	20	22	22	0	0	30	1	0	4786
onelarge_noh	15	33	h	apAFabhh	20	47	48	25	48	30	1	1	4783
onelarge_noh	15	33	l	apAFabhl	20	34	36	12	36	30	2	2	4781
onelarge_noh	15	33	n	apAFabhn	20	22	22	0	0	30	1	0	4777
onelarge_noh	15	34	h	apAFabih	20	46	47	24	47	30	3	3	4770
onelarge_noh	15	34	l	apAFabil	20	34	38	12	38	30	4	4	4765
onelarge_noh	15	34	n	apAFabin	20	22	22	0	0	30	1	0	4761
