"","Code","NumLoc","Version","part.dist","part.dist2","trimmed.part.dist","trimmed.part.dist2","trimmed.num","num.dupl.elems","num.dupl.when.trimmed","Scenario","NumAlleles","Number","GenoError","gtyp.err.assumption","Minutes"
"6312","auABaabn",10,"ColonyNewVersionPairwise",17,17,2,2,3,0,0,"allhalf",20,1,"n","d.02m.02",0.466666666666667
"6313","auABaabn",15,"ColonyNewVersionPairwise",17,17,3,3,4,0,0,"allhalf",20,1,"n","d.02m.02",0.483333333333333
"6314","auABaabn",20,"ColonyNewVersionPairwise",11,11,NA,NA,0,0,0,"allhalf",20,1,"n","d.02m.02",0.5
"6315","auABaabn",25,"ColonyNewVersionPairwise",8,8,NA,NA,0,0,0,"allhalf",20,1,"n","d.02m.02",0.483333333333333
"6316","auABaach",5,"ColonyNewVersionPairwise",28,28,16,16,24,0,0,"allhalf",20,2,"h","d.02m.02",0.433333333333333
"6317","auABaach",10,"ColonyNewVersionPairwise",16,16,2,2,3,0,0,"allhalf",20,2,"h","d.02m.02",0.516666666666667
"6318","auABaach",15,"ColonyNewVersionPairwise",10,10,NA,NA,0,0,0,"allhalf",20,2,"h","d.02m.02",0.566666666666667
"6319","auABaach",20,"ColonyNewVersionPairwise",2,2,NA,NA,0,0,0,"allhalf",20,2,"h","d.02m.02",0.533333333333333
"6320","auABaach",25,"ColonyNewVersionPairwise",1,1,NA,NA,0,0,0,"allhalf",20,2,"h","d.02m.02",0.5
"6321","auABaacl",5,"ColonyNewVersionPairwise",27,27,14,14,21,0,0,"allhalf",20,2,"l","d.02m.02",0.45
"6322","auABaacl",10,"ColonyNewVersionPairwise",15,15,4,4,6,0,0,"allhalf",20,2,"l","d.02m.02",0.483333333333333
"6323","auABaacl",15,"ColonyNewVersionPairwise",11,11,2,2,3,0,0,"allhalf",20,2,"l","d.02m.02",0.6
"6324","auABaacl",20,"ColonyNewVersionPairwise",8,8,NA,NA,0,0,0,"allhalf",20,2,"l","d.02m.02",0.533333333333333
"6325","auABaacl",25,"ColonyNewVersionPairwise",4,4,NA,NA,0,0,0,"allhalf",20,2,"l","d.02m.02",0.5
"6326","auABaacn",5,"ColonyNewVersionPairwise",30,30,14,14,21,0,0,"allhalf",20,2,"n","d.02m.02",0.466666666666667
"6327","auABaacn",10,"ColonyNewVersionPairwise",14,14,4,4,6,0,0,"allhalf",20,2,"n","d.02m.02",0.5
"6328","auABaacn",15,"ColonyNewVersionPairwise",9,9,NA,NA,0,0,0,"allhalf",20,2,"n","d.02m.02",0.483333333333333
"6329","auABaacn",20,"ColonyNewVersionPairwise",7,7,NA,NA,0,0,0,"allhalf",20,2,"n","d.02m.02",0.466666666666667
"6330","auABaacn",25,"ColonyNewVersionPairwise",3,3,NA,NA,0,0,0,"allhalf",20,2,"n","d.02m.02",0.466666666666667
"6331","auABaadh",5,"ColonyNewVersionPairwise",22,22,8,8,12,0,0,"allhalf",20,3,"h","d.02m.02",0.483333333333333
"6332","auABaadh",10,"ColonyNewVersionPairwise",11,11,4,4,6,0,0,"allhalf",20,3,"h","d.02m.02",0.516666666666667
"6333","auABaadh",15,"ColonyNewVersionPairwise",6,6,4,4,6,0,0,"allhalf",20,3,"h","d.02m.02",0.483333333333333
"6334","auABaadh",20,"ColonyNewVersionPairwise",5,5,NA,NA,0,0,0,"allhalf",20,3,"h","d.02m.02",0.466666666666667
"6335","auABaadh",25,"ColonyNewVersionPairwise",3,3,NA,NA,0,0,0,"allhalf",20,3,"h","d.02m.02",0.483333333333333
"6336","auABaadl",5,"ColonyNewVersionPairwise",26,26,8,8,12,0,0,"allhalf",20,3,"l","d.02m.02",0.466666666666667
"6337","auABaadl",10,"ColonyNewVersionPairwise",15,15,4,4,6,0,0,"allhalf",20,3,"l","d.02m.02",0.566666666666667
"6338","auABaadl",15,"ColonyNewVersionPairwise",9,9,NA,NA,0,0,0,"allhalf",20,3,"l","d.02m.02",0.5
"6339","auABaadl",20,"ColonyNewVersionPairwise",5,5,NA,NA,0,0,0,"allhalf",20,3,"l","d.02m.02",0.466666666666667
"6340","auABaadl",25,"ColonyNewVersionPairwise",4,4,NA,NA,0,0,0,"allhalf",20,3,"l","d.02m.02",0.5
"6341","auABaadn",5,"ColonyNewVersionPairwise",24,24,8,8,12,0,0,"allhalf",20,3,"n","d.02m.02",0.516666666666667
"6342","auABaadn",10,"ColonyNewVersionPairwise",12,12,2,2,3,0,0,"allhalf",20,3,"n","d.02m.02",0.533333333333333
"6343","auABaadn",15,"ColonyNewVersionPairwise",7,7,NA,NA,0,0,0,"allhalf",20,3,"n","d.02m.02",0.516666666666667
"6344","auABaadn",20,"ColonyNewVersionPairwise",5,5,NA,NA,0,0,0,"allhalf",20,3,"n","d.02m.02",0.45
"6345","auABaadn",25,"ColonyNewVersionPairwise",4,4,NA,NA,0,0,0,"allhalf",20,3,"n","d.02m.02",0.45
"6346","auABaaeh",5,"ColonyNewVersionPairwise",23,23,10,10,14,0,0,"allhalf",20,4,"h","d.02m.02",0.5
"6347","auABaaeh",10,"ColonyNewVersionPairwise",13,13,2,2,3,0,0,"allhalf",20,4,"h","d.02m.02",0.466666666666667
"6348","auABaaeh",15,"ColonyNewVersionPairwise",10,10,NA,NA,0,0,0,"allhalf",20,4,"h","d.02m.02",0.466666666666667
"6349","auABaaeh",20,"ColonyNewVersionPairwise",7,7,NA,NA,0,0,0,"allhalf",20,4,"h","d.02m.02",0.5
"6350","auABaaeh",25,"ColonyNewVersionPairwise",5,5,NA,NA,0,0,0,"allhalf",20,4,"h","d.02m.02",0.483333333333333
"6351","auABaael",5,"ColonyNewVersionPairwise",27,27,9,9,13,0,0,"allhalf",20,4,"l","d.02m.02",0.466666666666667
"6352","auABaael",10,"ColonyNewVersionPairwise",14,14,2,2,3,0,0,"allhalf",20,4,"l","d.02m.02",0.5
"6353","auABaael",15,"ColonyNewVersionPairwise",9,9,2,2,3,0,0,"allhalf",20,4,"l","d.02m.02",0.45
"6354","auABaael",20,"ColonyNewVersionPairwise",9,9,NA,NA,0,0,0,"allhalf",20,4,"l","d.02m.02",0.466666666666667
"6355","auABaael",25,"ColonyNewVersionPairwise",6,6,NA,NA,0,0,0,"allhalf",20,4,"l","d.02m.02",0.466666666666667
"6356","auABaaen",5,"ColonyNewVersionPairwise",26,26,14,14,20,0,0,"allhalf",20,4,"n","d.02m.02",0.5
"6357","auABaaen",10,"ColonyNewVersionPairwise",15,15,2,2,3,0,0,"allhalf",20,4,"n","d.02m.02",0.583333333333333
"6358","auABaaen",15,"ColonyNewVersionPairwise",8,8,NA,NA,0,0,0,"allhalf",20,4,"n","d.02m.02",0.483333333333333
"6359","auABaaen",20,"ColonyNewVersionPairwise",10,10,NA,NA,0,0,0,"allhalf",20,4,"n","d.02m.02",0.433333333333333
"6360","auABaaen",25,"ColonyNewVersionPairwise",8,8,NA,NA,0,0,0,"allhalf",20,4,"n","d.02m.02",0.466666666666667
"6361","auABaafh",5,"ColonyNewVersionPairwise",26,26,12,12,18,0,0,"allhalf",20,5,"h","d.02m.02",0.433333333333333
"6362","auABaafh",10,"ColonyNewVersionPairwise",11,11,NA,NA,0,0,0,"allhalf",20,5,"h","d.02m.02",0.483333333333333
"6363","auABaafh",15,"ColonyNewVersionPairwise",10,10,2,2,3,0,0,"allhalf",20,5,"h","d.02m.02",0.533333333333333
"6364","auABaafh",20,"ColonyNewVersionPairwise",8,8,NA,NA,0,0,0,"allhalf",20,5,"h","d.02m.02",0.466666666666667
"6365","auABaafh",25,"ColonyNewVersionPairwise",5,5,NA,NA,0,0,0,"allhalf",20,5,"h","d.02m.02",0.583333333333333
"6366","auABaafl",5,"ColonyNewVersionPairwise",24,24,11,11,16,0,0,"allhalf",20,5,"l","d.02m.02",0.4
"6367","auABaafl",10,"ColonyNewVersionPairwise",10,10,NA,NA,0,0,0,"allhalf",20,5,"l","d.02m.02",0.5
"6368","auABaafl",15,"ColonyNewVersionPairwise",9,9,NA,NA,0,0,0,"allhalf",20,5,"l","d.02m.02",0.45
"6369","auABaafl",20,"ColonyNewVersionPairwise",9,9,NA,NA,0,0,0,"allhalf",20,5,"l","d.02m.02",0.533333333333333
"6370","auABaafl",25,"ColonyNewVersionPairwise",4,4,NA,NA,0,0,0,"allhalf",20,5,"l","d.02m.02",0.55
"6371","auABaafn",5,"ColonyNewVersionPairwise",26,26,13,13,19,0,0,"allhalf",20,5,"n","d.02m.02",0.416666666666667
"6372","auABaafn",10,"ColonyNewVersionPairwise",14,14,NA,NA,0,0,0,"allhalf",20,5,"n","d.02m.02",0.483333333333333
"6373","auABaafn",15,"ColonyNewVersionPairwise",10,10,2,2,3,0,0,"allhalf",20,5,"n","d.02m.02",0.45
"6374","auABaafn",20,"ColonyNewVersionPairwise",6,6,NA,NA,0,0,0,"allhalf",20,5,"n","d.02m.02",0.483333333333333
"6375","auABaafn",25,"ColonyNewVersionPairwise",3,3,NA,NA,0,0,0,"allhalf",20,5,"n","d.02m.02",0.466666666666667
"6376","auABaagh",5,"ColonyNewVersionPairwise",24,24,9,9,13,0,0,"allhalf",20,6,"h","d.02m.02",0.5
"6377","auABaagh",10,"ColonyNewVersionPairwise",17,17,4,4,6,0,0,"allhalf",20,6,"h","d.02m.02",0.566666666666667
"6378","auABaagh",15,"ColonyNewVersionPairwise",9,9,NA,NA,0,0,0,"allhalf",20,6,"h","d.02m.02",0.466666666666667
"6379","auABaagh",20,"ColonyNewVersionPairwise",6,6,NA,NA,0,0,0,"allhalf",20,6,"h","d.02m.02",0.483333333333333
"6380","auABaagh",25,"ColonyNewVersionPairwise",4,4,NA,NA,0,0,0,"allhalf",20,6,"h","d.02m.02",0.5
"6381","auABaagl",5,"ColonyNewVersionPairwise",26,26,9,9,13,0,0,"allhalf",20,6,"l","d.02m.02",0.5
"6382","auABaagl",10,"ColonyNewVersionPairwise",16,16,2,2,3,0,0,"allhalf",20,6,"l","d.02m.02",0.5
"6383","auABaagl",15,"ColonyNewVersionPairwise",8,8,NA,NA,0,0,0,"allhalf",20,6,"l","d.02m.02",0.516666666666667
"6384","auABaagl",20,"ColonyNewVersionPairwise",6,6,NA,NA,0,0,0,"allhalf",20,6,"l","d.02m.02",0.466666666666667
"6385","auABaagl",25,"ColonyNewVersionPairwise",2,2,NA,NA,0,0,0,"allhalf",20,6,"l","d.02m.02",0.466666666666667
"6386","auABaagn",5,"ColonyNewVersionPairwise",27,27,13,13,19,0,0,"allhalf",20,6,"n","d.02m.02",0.5
"6387","auABaagn",10,"ColonyNewVersionPairwise",18,18,2,2,3,0,0,"allhalf",20,6,"n","d.02m.02",0.466666666666667
"6388","auABaagn",15,"ColonyNewVersionPairwise",14,14,NA,NA,0,0,0,"allhalf",20,6,"n","d.02m.02",0.483333333333333
"6389","auABaagn",20,"ColonyNewVersionPairwise",7,7,NA,NA,0,0,0,"allhalf",20,6,"n","d.02m.02",0.433333333333333
"6390","auABaagn",25,"ColonyNewVersionPairwise",3,3,NA,NA,0,0,0,"allhalf",20,6,"n","d.02m.02",0.516666666666667
"6391","auABaahh",5,"ColonyNewVersionPairwise",22,22,8,8,11,0,0,"allhalf",20,7,"h","d.02m.02",0.483333333333333
"6392","auABaahh",10,"ColonyNewVersionPairwise",13,13,NA,NA,0,0,0,"allhalf",20,7,"h","d.02m.02",0.466666666666667
"6393","auABaahh",15,"ColonyNewVersionPairwise",9,9,NA,NA,0,0,0,"allhalf",20,7,"h","d.02m.02",0.483333333333333
"6394","auABaahh",20,"ColonyNewVersionPairwise",5,5,NA,NA,0,0,0,"allhalf",20,7,"h","d.02m.02",0.55
"6395","auABaahh",25,"ColonyNewVersionPairwise",2,2,NA,NA,0,0,0,"allhalf",20,7,"h","d.02m.02",0.45
"6396","auABaahl",5,"ColonyNewVersionPairwise",22,22,7,7,10,0,0,"allhalf",20,7,"l","d.02m.02",0.533333333333333
"6397","auABaahl",10,"ColonyNewVersionPairwise",11,11,NA,NA,0,0,0,"allhalf",20,7,"l","d.02m.02",0.433333333333333
"6398","auABaahl",15,"ColonyNewVersionPairwise",12,12,NA,NA,0,0,0,"allhalf",20,7,"l","d.02m.02",0.5
"6399","auABaahl",20,"ColonyNewVersionPairwise",5,5,NA,NA,0,0,0,"allhalf",20,7,"l","d.02m.02",0.516666666666667
"6400","auABaahl",25,"ColonyNewVersionPairwise",2,2,NA,NA,0,0,0,"allhalf",20,7,"l","d.02m.02",0.55
"6401","auABaahn",5,"ColonyNewVersionPairwise",21,21,2,2,3,0,0,"allhalf",20,7,"n","d.02m.02",0.45
"6402","auABaahn",10,"ColonyNewVersionPairwise",11,11,NA,NA,0,0,0,"allhalf",20,7,"n","d.02m.02",0.466666666666667
"6403","auABaahn",15,"ColonyNewVersionPairwise",10,10,NA,NA,0,0,0,"allhalf",20,7,"n","d.02m.02",0.466666666666667
"6404","auABaahn",20,"ColonyNewVersionPairwise",4,4,NA,NA,0,0,0,"allhalf",20,7,"n","d.02m.02",0.5
"6405","auABaahn",25,"ColonyNewVersionPairwise",3,3,NA,NA,0,0,0,"allhalf",20,7,"n","d.02m.02",0.483333333333333
"6406","auABaaih",5,"ColonyNewVersionPairwise",30,30,13,13,19,0,0,"allhalf",20,8,"h","d.02m.02",0.483333333333333
"6407","auABaaih",10,"ColonyNewVersionPairwise",15,15,4,4,6,0,0,"allhalf",20,8,"h","d.02m.02",0.516666666666667
"6408","auABaaih",15,"ColonyNewVersionPairwise",10,10,4,4,6,0,0,"allhalf",20,8,"h","d.02m.02",0.5
"6409","auABaaih",20,"ColonyNewVersionPairwise",4,4,NA,NA,0,0,0,"allhalf",20,8,"h","d.02m.02",0.483333333333333
"6410","auABaaih",25,"ColonyNewVersionPairwise",2,2,NA,NA,0,0,0,"allhalf",20,8,"h","d.02m.02",0.5
"6411","auABaail",5,"ColonyNewVersionPairwise",28,28,12,12,18,0,0,"allhalf",20,8,"l","d.02m.02",0.5
"6412","auABaail",10,"ColonyNewVersionPairwise",18,18,8,8,12,0,0,"allhalf",20,8,"l","d.02m.02",0.483333333333333
"6413","auABaail",15,"ColonyNewVersionPairwise",9,9,NA,NA,0,0,0,"allhalf",20,8,"l","d.02m.02",0.516666666666667
"6414","auABaail",20,"ColonyNewVersionPairwise",4,4,NA,NA,0,0,0,"allhalf",20,8,"l","d.02m.02",0.566666666666667
"6415","auABaail",25,"ColonyNewVersionPairwise",3,3,NA,NA,0,0,0,"allhalf",20,8,"l","d.02m.02",0.466666666666667
"6416","auABaain",5,"ColonyNewVersionPairwise",28,28,12,12,18,0,0,"allhalf",20,8,"n","d.02m.02",0.483333333333333
"6417","auABaain",10,"ColonyNewVersionPairwise",17,17,4,4,6,0,0,"allhalf",20,8,"n","d.02m.02",0.466666666666667
"6418","auABaain",15,"ColonyNewVersionPairwise",8,8,NA,NA,0,0,0,"allhalf",20,8,"n","d.02m.02",0.5
"6419","auABaain",20,"ColonyNewVersionPairwise",5,5,NA,NA,0,0,0,"allhalf",20,8,"n","d.02m.02",0.5
"6420","auABaain",25,"ColonyNewVersionPairwise",4,4,NA,NA,0,0,0,"allhalf",20,8,"n","d.02m.02",0.483333333333333
"6421","auABaajh",5,"ColonyNewVersionPairwise",24,24,6,6,9,0,0,"allhalf",20,9,"h","d.02m.02",0.45
"6422","auABaajh",10,"ColonyNewVersionPairwise",8,8,2,2,3,0,0,"allhalf",20,9,"h","d.02m.02",0.45
"6423","auABaajh",15,"ColonyNewVersionPairwise",5,5,NA,NA,0,0,0,"allhalf",20,9,"h","d.02m.02",0.466666666666667
"6424","auABaajh",20,"ColonyNewVersionPairwise",4,4,NA,NA,0,0,0,"allhalf",20,9,"h","d.02m.02",0.483333333333333
"6425","auABaajh",25,"ColonyNewVersionPairwise",6,6,2,2,3,0,0,"allhalf",20,9,"h","d.02m.02",0.533333333333333
"6426","auABaajl",5,"ColonyNewVersionPairwise",21,21,10,10,15,0,0,"allhalf",20,9,"l","d.02m.02",0.433333333333333
"6427","auABaajl",10,"ColonyNewVersionPairwise",8,8,NA,NA,0,0,0,"allhalf",20,9,"l","d.02m.02",0.55
"6428","auABaajl",15,"ColonyNewVersionPairwise",7,7,NA,NA,0,0,0,"allhalf",20,9,"l","d.02m.02",0.533333333333333
"6429","auABaajl",20,"ColonyNewVersionPairwise",6,6,NA,NA,0,0,0,"allhalf",20,9,"l","d.02m.02",0.483333333333333
"6430","auABaajl",25,"ColonyNewVersionPairwise",3,3,NA,NA,0,0,0,"allhalf",20,9,"l","d.02m.02",0.483333333333333
"6431","auABaajn",5,"ColonyNewVersionPairwise",24,24,8,8,12,0,0,"allhalf",20,9,"n","d.02m.02",0.466666666666667
"6432","auABaajn",10,"ColonyNewVersionPairwise",8,8,NA,NA,0,0,0,"allhalf",20,9,"n","d.02m.02",0.516666666666667
"6433","auABaajn",15,"ColonyNewVersionPairwise",7,7,NA,NA,0,0,0,"allhalf",20,9,"n","d.02m.02",0.5
"6434","auABaajn",20,"ColonyNewVersionPairwise",5,5,NA,NA,0,0,0,"allhalf",20,9,"n","d.02m.02",0.533333333333333
"6435","auABaajn",25,"ColonyNewVersionPairwise",4,4,NA,NA,0,0,0,"allhalf",20,9,"n","d.02m.02",0.466666666666667
"6436","auABaakh",5,"ColonyNewVersionPairwise",24,24,8,8,12,0,0,"allhalf",20,10,"h","d.02m.02",0.5
"6437","auABaakh",10,"ColonyNewVersionPairwise",12,12,NA,NA,0,0,0,"allhalf",20,10,"h","d.02m.02",0.5
"6438","auABaakh",15,"ColonyNewVersionPairwise",4,4,NA,NA,0,0,0,"allhalf",20,10,"h","d.02m.02",0.483333333333333
"6439","auABaakh",20,"ColonyNewVersionPairwise",4,4,NA,NA,0,0,0,"allhalf",20,10,"h","d.02m.02",0.516666666666667
"6440","auABaakh",25,"ColonyNewVersionPairwise",2,2,NA,NA,0,0,0,"allhalf",20,10,"h","d.02m.02",0.45
"6441","auABaakl",5,"ColonyNewVersionPairwise",27,27,13,13,19,0,0,"allhalf",20,10,"l","d.02m.02",0.45
"6442","auABaakl",10,"ColonyNewVersionPairwise",14,14,2,2,3,0,0,"allhalf",20,10,"l","d.02m.02",0.533333333333333
"6443","auABaakl",15,"ColonyNewVersionPairwise",7,7,NA,NA,0,0,0,"allhalf",20,10,"l","d.02m.02",0.466666666666667
"6444","auABaakl",20,"ColonyNewVersionPairwise",5,5,NA,NA,0,0,0,"allhalf",20,10,"l","d.02m.02",0.516666666666667
"6445","auABaakl",25,"ColonyNewVersionPairwise",2,2,NA,NA,0,0,0,"allhalf",20,10,"l","d.02m.02",0.466666666666667
"6446","auABaakn",5,"ColonyNewVersionPairwise",27,27,14,14,21,0,0,"allhalf",20,10,"n","d.02m.02",0.45
"6447","auABaakn",10,"ColonyNewVersionPairwise",11,11,NA,NA,0,0,0,"allhalf",20,10,"n","d.02m.02",0.5
"6448","auABaakn",15,"ColonyNewVersionPairwise",9,9,NA,NA,0,0,0,"allhalf",20,10,"n","d.02m.02",0.483333333333333
"6449","auABaakn",20,"ColonyNewVersionPairwise",6,6,NA,NA,0,0,0,"allhalf",20,10,"n","d.02m.02",0.45
"6450","auABaakn",25,"ColonyNewVersionPairwise",2,2,NA,NA,0,0,0,"allhalf",20,10,"n","d.02m.02",0.433333333333333
"6451","auABaalh",5,"ColonyNewVersionPairwise",23,23,8,8,12,0,0,"allhalf",20,11,"h","d.02m.02",0.5
"6452","auABaalh",10,"ColonyNewVersionPairwise",13,13,2,2,3,0,0,"allhalf",20,11,"h","d.02m.02",0.5
"6453","auABaalh",15,"ColonyNewVersionPairwise",8,8,2,2,3,0,0,"allhalf",20,11,"h","d.02m.02",0.516666666666667
"6454","auABaalh",20,"ColonyNewVersionPairwise",4,4,NA,NA,0,0,0,"allhalf",20,11,"h","d.02m.02",0.466666666666667
"6455","auABaalh",25,"ColonyNewVersionPairwise",2,2,NA,NA,0,0,0,"allhalf",20,11,"h","d.02m.02",0.5
"6456","auABaall",5,"ColonyNewVersionPairwise",24,24,10,10,15,0,0,"allhalf",20,11,"l","d.02m.02",0.433333333333333
"6457","auABaall",10,"ColonyNewVersionPairwise",15,15,2,2,3,0,0,"allhalf",20,11,"l","d.02m.02",0.516666666666667
"6458","auABaall",15,"ColonyNewVersionPairwise",8,8,NA,NA,0,0,0,"allhalf",20,11,"l","d.02m.02",0.516666666666667
"6459","auABaall",20,"ColonyNewVersionPairwise",4,4,NA,NA,0,0,0,"allhalf",20,11,"l","d.02m.02",0.466666666666667
"6460","auABaall",25,"ColonyNewVersionPairwise",3,3,NA,NA,0,0,0,"allhalf",20,11,"l","d.02m.02",0.483333333333333
"6461","auABaaln",5,"ColonyNewVersionPairwise",20,20,4,4,6,0,0,"allhalf",20,11,"n","d.02m.02",0.483333333333333
"6462","auABaaln",10,"ColonyNewVersionPairwise",14,14,2,2,3,0,0,"allhalf",20,11,"n","d.02m.02",0.5
"6463","auABaaln",15,"ColonyNewVersionPairwise",10,10,NA,NA,0,0,0,"allhalf",20,11,"n","d.02m.02",0.516666666666667
"6464","auABaaln",20,"ColonyNewVersionPairwise",5,5,NA,NA,0,0,0,"allhalf",20,11,"n","d.02m.02",0.483333333333333
"6465","auABaaln",25,"ColonyNewVersionPairwise",4,4,NA,NA,0,0,0,"allhalf",20,11,"n","d.02m.02",0.483333333333333
"6466","auABaamh",5,"ColonyNewVersionPairwise",21,21,8,8,12,0,0,"allhalf",20,12,"h","d.02m.02",0.433333333333333
"6467","auABaamh",10,"ColonyNewVersionPairwise",16,16,NA,NA,0,0,0,"allhalf",20,12,"h","d.02m.02",0.433333333333333
"6468","auABaamh",15,"ColonyNewVersionPairwise",9,9,NA,NA,0,0,0,"allhalf",20,12,"h","d.02m.02",0.5
"6469","auABaamh",20,"ColonyNewVersionPairwise",7,7,NA,NA,0,0,0,"allhalf",20,12,"h","d.02m.02",0.55
"6470","auABaamh",25,"ColonyNewVersionPairwise",4,4,NA,NA,0,0,0,"allhalf",20,12,"h","d.02m.02",0.516666666666667
"6471","auABaaml",5,"ColonyNewVersionPairwise",20,20,6,6,9,0,0,"allhalf",20,12,"l","d.02m.02",0.466666666666667
"6472","auABaaml",10,"ColonyNewVersionPairwise",18,18,2,2,3,0,0,"allhalf",20,12,"l","d.02m.02",0.566666666666667
"6473","auABaaml",15,"ColonyNewVersionPairwise",10,10,NA,NA,0,0,0,"allhalf",20,12,"l","d.02m.02",0.516666666666667
"6474","auABaaml",20,"ColonyNewVersionPairwise",7,7,NA,NA,0,0,0,"allhalf",20,12,"l","d.02m.02",0.466666666666667
"6475","auABaaml",25,"ColonyNewVersionPairwise",7,7,NA,NA,0,0,0,"allhalf",20,12,"l","d.02m.02",0.483333333333333
"6476","auABaamn",5,"ColonyNewVersionPairwise",24,24,8,8,12,0,0,"allhalf",20,12,"n","d.02m.02",0.45
"6477","auABaamn",10,"ColonyNewVersionPairwise",18,18,2,2,3,0,0,"allhalf",20,12,"n","d.02m.02",0.5
"6478","auABaamn",15,"ColonyNewVersionPairwise",9,9,NA,NA,0,0,0,"allhalf",20,12,"n","d.02m.02",0.416666666666667
"6479","auABaamn",20,"ColonyNewVersionPairwise",7,7,NA,NA,0,0,0,"allhalf",20,12,"n","d.02m.02",0.466666666666667
"6480","auABaamn",25,"ColonyNewVersionPairwise",7,7,NA,NA,0,0,0,"allhalf",20,12,"n","d.02m.02",0.483333333333333
"6481","auABaanh",5,"ColonyNewVersionPairwise",25,25,8,8,12,0,0,"allhalf",20,13,"h","d.02m.02",0.55
"6482","auABaanh",10,"ColonyNewVersionPairwise",12,12,NA,NA,0,0,0,"allhalf",20,13,"h","d.02m.02",0.483333333333333
"6483","auABaanh",15,"ColonyNewVersionPairwise",8,8,2,2,3,0,0,"allhalf",20,13,"h","d.02m.02",0.5
"6484","auABaanh",20,"ColonyNewVersionPairwise",3,3,NA,NA,0,0,0,"allhalf",20,13,"h","d.02m.02",0.55
"6485","auABaanh",25,"ColonyNewVersionPairwise",2,2,NA,NA,0,0,0,"allhalf",20,13,"h","d.02m.02",0.5
"6486","auABaanl",5,"ColonyNewVersionPairwise",23,23,6,6,9,0,0,"allhalf",20,13,"l","d.02m.02",0.45
"6487","auABaanl",10,"ColonyNewVersionPairwise",15,15,NA,NA,0,0,0,"allhalf",20,13,"l","d.02m.02",0.533333333333333
"6488","auABaanl",15,"ColonyNewVersionPairwise",9,9,NA,NA,0,0,0,"allhalf",20,13,"l","d.02m.02",0.516666666666667
"6489","auABaanl",20,"ColonyNewVersionPairwise",3,3,NA,NA,0,0,0,"allhalf",20,13,"l","d.02m.02",0.433333333333333
"6490","auABaanl",25,"ColonyNewVersionPairwise",3,3,NA,NA,0,0,0,"allhalf",20,13,"l","d.02m.02",0.5
"6491","auABaann",5,"ColonyNewVersionPairwise",24,24,10,10,15,0,0,"allhalf",20,13,"n","d.02m.02",0.433333333333333
"6492","auABaann",10,"ColonyNewVersionPairwise",12,12,NA,NA,0,0,0,"allhalf",20,13,"n","d.02m.02",0.483333333333333
"6493","auABaann",15,"ColonyNewVersionPairwise",10,10,2,2,3,0,0,"allhalf",20,13,"n","d.02m.02",0.516666666666667
"6494","auABaann",20,"ColonyNewVersionPairwise",8,8,NA,NA,0,0,0,"allhalf",20,13,"n","d.02m.02",0.483333333333333
"6495","auABaann",25,"ColonyNewVersionPairwise",5,5,NA,NA,0,0,0,"allhalf",20,13,"n","d.02m.02",0.483333333333333
"6496","auABaaoh",5,"ColonyNewVersionPairwise",24,24,4,4,6,0,0,"allhalf",20,14,"h","d.02m.02",0.5
"6497","auABaaoh",10,"ColonyNewVersionPairwise",12,12,6,6,9,0,0,"allhalf",20,14,"h","d.02m.02",0.55
"6498","auABaaoh",15,"ColonyNewVersionPairwise",8,8,NA,NA,0,0,0,"allhalf",20,14,"h","d.02m.02",0.45
"6499","auABaaoh",20,"ColonyNewVersionPairwise",8,8,NA,NA,0,0,0,"allhalf",20,14,"h","d.02m.02",0.516666666666667
"6500","auABaaoh",25,"ColonyNewVersionPairwise",2,2,NA,NA,0,0,0,"allhalf",20,14,"h","d.02m.02",0.483333333333333
"6501","auABaaol",5,"ColonyNewVersionPairwise",24,24,8,8,12,0,0,"allhalf",20,14,"l","d.02m.02",0.466666666666667
"6502","auABaaol",10,"ColonyNewVersionPairwise",13,13,3,3,4,0,0,"allhalf",20,14,"l","d.02m.02",0.533333333333333
"6503","auABaaol",15,"ColonyNewVersionPairwise",8,8,NA,NA,0,0,0,"allhalf",20,14,"l","d.02m.02",0.533333333333333
"6504","auABaaol",20,"ColonyNewVersionPairwise",7,7,NA,NA,0,0,0,"allhalf",20,14,"l","d.02m.02",0.5
"6505","auABaaol",25,"ColonyNewVersionPairwise",3,3,NA,NA,0,0,0,"allhalf",20,14,"l","d.02m.02",0.516666666666667
"6506","auABaaon",5,"ColonyNewVersionPairwise",26,26,10,10,15,0,0,"allhalf",20,14,"n","d.02m.02",0.45
"6507","auABaaon",10,"ColonyNewVersionPairwise",16,16,5,5,7,0,0,"allhalf",20,14,"n","d.02m.02",0.516666666666667
"6508","auABaaon",15,"ColonyNewVersionPairwise",11,11,NA,NA,0,0,0,"allhalf",20,14,"n","d.02m.02",0.5
"6509","auABaaon",20,"ColonyNewVersionPairwise",8,8,NA,NA,0,0,0,"allhalf",20,14,"n","d.02m.02",0.466666666666667
"6510","auABaaon",25,"ColonyNewVersionPairwise",3,3,NA,NA,0,0,0,"allhalf",20,14,"n","d.02m.02",0.483333333333333
"6511","auABaaph",5,"ColonyNewVersionPairwise",21,21,6,6,9,0,0,"allhalf",20,15,"h","d.02m.02",0.483333333333333
"6512","auABaaph",10,"ColonyNewVersionPairwise",9,9,NA,NA,0,0,0,"allhalf",20,15,"h","d.02m.02",0.516666666666667
