"","Code","NumLoc","Version","part.dist","part.dist2","trimmed.part.dist","trimmed.part.dist2","trimmed.num","num.dupl.elems","num.dupl.when.trimmed","Scenario","NumAlleles","Number","GenoError","gtyp.err.assumption","Minutes"
"5285","apAGaaih",25,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,8,"h","d.02m.02",4.45
"5286","apAGaail",5,"ColonyNewVersion",13,13,4,4,35,0,0,"onelarge_wh",15,8,"l","d.02m.02",1.85
"5287","apAGaail",10,"ColonyNewVersion",4,4,0,0,30,0,0,"onelarge_wh",15,8,"l","d.02m.02",2.41666666666667
"5288","apAGaail",15,"ColonyNewVersion",1,1,0,0,30,0,0,"onelarge_wh",15,8,"l","d.02m.02",2.91666666666667
"5289","apAGaail",20,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,8,"l","d.02m.02",3.63333333333333
"5290","apAGaail",25,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,8,"l","d.02m.02",4.01666666666667
"5291","apAGaain",5,"ColonyNewVersion",22,22,13,13,47,0,0,"onelarge_wh",15,8,"n","d.02m.02",3.83333333333333
"5292","apAGaain",10,"ColonyNewVersion",5,5,0,0,30,0,0,"onelarge_wh",15,8,"n","d.02m.02",2.6
"5293","apAGaain",15,"ColonyNewVersion",1,1,0,0,30,0,0,"onelarge_wh",15,8,"n","d.02m.02",3.03333333333333
"5294","apAGaain",20,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,8,"n","d.02m.02",3.86666666666667
"5295","apAGaain",25,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,8,"n","d.02m.02",4.16666666666667
"5296","apAGaajh",5,"ColonyNewVersion",20,20,9,9,42,0,0,"onelarge_wh",15,9,"h","d.02m.02",1.51666666666667
"5297","apAGaajh",10,"ColonyNewVersion",5,5,0,0,30,0,0,"onelarge_wh",15,9,"h","d.02m.02",2.4
"5298","apAGaajh",15,"ColonyNewVersion",1,1,0,0,30,0,0,"onelarge_wh",15,9,"h","d.02m.02",3.23333333333333
"5299","apAGaajh",20,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,9,"h","d.02m.02",3.71666666666667
"5300","apAGaajh",25,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,9,"h","d.02m.02",3.46666666666667
"5301","apAGaajl",5,"ColonyNewVersion",21,21,10,10,43,0,0,"onelarge_wh",15,9,"l","d.02m.02",2.08333333333333
"5302","apAGaajl",10,"ColonyNewVersion",4,4,0,0,30,0,0,"onelarge_wh",15,9,"l","d.02m.02",2.48333333333333
"5303","apAGaajl",15,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,9,"l","d.02m.02",2.68333333333333
"5304","apAGaajl",20,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,9,"l","d.02m.02",3.46666666666667
"5305","apAGaajl",25,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,9,"l","d.02m.02",3.68333333333333
"5306","apAGaajn",5,"ColonyNewVersion",16,16,7,7,40,0,0,"onelarge_wh",15,9,"n","d.02m.02",1.76666666666667
"5307","apAGaajn",10,"ColonyNewVersion",7,7,0,0,30,0,0,"onelarge_wh",15,9,"n","d.02m.02",2.16666666666667
"5308","apAGaajn",15,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,9,"n","d.02m.02",2.81666666666667
"5309","apAGaajn",20,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,9,"n","d.02m.02",3.05
"5310","apAGaajn",25,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,9,"n","d.02m.02",3.65
"5311","apAGaakh",5,"ColonyNewVersion",13,13,5,5,37,0,0,"onelarge_wh",15,10,"h","d.02m.02",2
"5312","apAGaakh",10,"ColonyNewVersion",4,4,0,0,30,0,0,"onelarge_wh",15,10,"h","d.02m.02",2.81666666666667
"5313","apAGaakh",15,"ColonyNewVersion",1,1,0,0,30,0,0,"onelarge_wh",15,10,"h","d.02m.02",3.01666666666667
"5314","apAGaakh",20,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,10,"h","d.02m.02",3.78333333333333
"5315","apAGaakh",25,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,10,"h","d.02m.02",4.28333333333333
"5316","apAGaakl",5,"ColonyNewVersion",14,14,1,1,31,0,0,"onelarge_wh",15,10,"l","d.02m.02",2.4
"5317","apAGaakl",10,"ColonyNewVersion",3,3,0,0,30,0,0,"onelarge_wh",15,10,"l","d.02m.02",3.2
"5318","apAGaakl",15,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,10,"l","d.02m.02",2.95
"5319","apAGaakl",20,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,10,"l","d.02m.02",3.7
"5320","apAGaakl",25,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,10,"l","d.02m.02",4.2
"5321","apAGaakn",5,"ColonyNewVersion",16,16,5,5,37,0,0,"onelarge_wh",15,10,"n","d.02m.02",2.41666666666667
"5322","apAGaakn",10,"ColonyNewVersion",3,3,0,0,30,0,0,"onelarge_wh",15,10,"n","d.02m.02",2.23333333333333
"5323","apAGaakn",15,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,10,"n","d.02m.02",2.7
"5324","apAGaakn",20,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,10,"n","d.02m.02",3.75
"5325","apAGaakn",25,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,10,"n","d.02m.02",4.21666666666667
"5326","apAGaalh",5,"ColonyNewVersion",16,16,4,4,35,0,0,"onelarge_wh",15,11,"h","d.02m.02",1.8
"5327","apAGaalh",10,"ColonyNewVersion",3,3,0,0,30,0,0,"onelarge_wh",15,11,"h","d.02m.02",2.9
"5328","apAGaalh",15,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,11,"h","d.02m.02",3.5
"5329","apAGaalh",20,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,11,"h","d.02m.02",3.88333333333333
"5330","apAGaalh",25,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,11,"h","d.02m.02",4.83333333333333
"5331","apAGaall",5,"ColonyNewVersion",12,12,2,2,32,0,0,"onelarge_wh",15,11,"l","d.02m.02",1.63333333333333
"5332","apAGaall",10,"ColonyNewVersion",4,4,0,0,30,0,0,"onelarge_wh",15,11,"l","d.02m.02",2.5
"5333","apAGaall",15,"ColonyNewVersion",1,1,0,0,30,0,0,"onelarge_wh",15,11,"l","d.02m.02",2.85
"5334","apAGaall",20,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,11,"l","d.02m.02",3.85
"5335","apAGaall",25,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,11,"l","d.02m.02",4.21666666666667
"5336","apAGaaln",5,"ColonyNewVersion",19,19,8,8,41,0,0,"onelarge_wh",15,11,"n","d.02m.02",2.1
"5337","apAGaaln",10,"ColonyNewVersion",6,6,0,0,30,0,0,"onelarge_wh",15,11,"n","d.02m.02",2.81666666666667
"5338","apAGaaln",15,"ColonyNewVersion",2,2,0,0,30,0,0,"onelarge_wh",15,11,"n","d.02m.02",2.85
"5339","apAGaaln",20,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,11,"n","d.02m.02",3.38333333333333
"5340","apAGaaln",25,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,11,"n","d.02m.02",4.96666666666667
"5341","apAGaamh",5,"ColonyNewVersion",9,9,4,4,35,0,0,"onelarge_wh",15,12,"h","d.02m.02",1.8
"5342","apAGaamh",10,"ColonyNewVersion",6,6,0,0,30,0,0,"onelarge_wh",15,12,"h","d.02m.02",3.38333333333333
"5343","apAGaamh",15,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,12,"h","d.02m.02",2.91666666666667
"5344","apAGaamh",20,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,12,"h","d.02m.02",3.76666666666667
"5345","apAGaamh",25,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,12,"h","d.02m.02",4.15
"5346","apAGaaml",5,"ColonyNewVersion",11,11,5,5,36,0,0,"onelarge_wh",15,12,"l","d.02m.02",1.65
"5347","apAGaaml",10,"ColonyNewVersion",6,6,0,0,30,0,0,"onelarge_wh",15,12,"l","d.02m.02",3.13333333333333
"5348","apAGaaml",15,"ColonyNewVersion",2,2,0,0,30,0,0,"onelarge_wh",15,12,"l","d.02m.02",3.43333333333333
"5349","apAGaaml",20,"ColonyNewVersion",1,1,0,0,30,0,0,"onelarge_wh",15,12,"l","d.02m.02",3.71666666666667
"5350","apAGaaml",25,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,12,"l","d.02m.02",4.53333333333333
"5351","apAGaamn",5,"ColonyNewVersion",10,10,3,3,33,0,0,"onelarge_wh",15,12,"n","d.02m.02",1.95
"5352","apAGaamn",10,"ColonyNewVersion",7,7,0,0,30,0,0,"onelarge_wh",15,12,"n","d.02m.02",2.81666666666667
"5353","apAGaamn",15,"ColonyNewVersion",3,3,0,0,30,0,0,"onelarge_wh",15,12,"n","d.02m.02",3.01666666666667
"5354","apAGaamn",20,"ColonyNewVersion",1,1,0,0,30,0,0,"onelarge_wh",15,12,"n","d.02m.02",3.45
"5355","apAGaamn",25,"ColonyNewVersion",1,1,0,0,30,0,0,"onelarge_wh",15,12,"n","d.02m.02",3.86666666666667
"5356","apAGaanh",5,"ColonyNewVersion",13,13,3,3,34,0,0,"onelarge_wh",15,13,"h","d.02m.02",2.35
"5357","apAGaanh",10,"ColonyNewVersion",4,4,0,0,30,0,0,"onelarge_wh",15,13,"h","d.02m.02",2.73333333333333
"5358","apAGaanh",15,"ColonyNewVersion",2,2,0,0,30,0,0,"onelarge_wh",15,13,"h","d.02m.02",3.81666666666667
"5359","apAGaanh",20,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,13,"h","d.02m.02",3.35
"5360","apAGaanh",25,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,13,"h","d.02m.02",4.23333333333333
"5361","apAGaanl",5,"ColonyNewVersion",11,11,2,2,33,0,0,"onelarge_wh",15,13,"l","d.02m.02",1.66666666666667
"5362","apAGaanl",10,"ColonyNewVersion",1,1,0,0,30,0,0,"onelarge_wh",15,13,"l","d.02m.02",2.13333333333333
"5363","apAGaanl",15,"ColonyNewVersion",3,3,0,0,30,0,0,"onelarge_wh",15,13,"l","d.02m.02",4.26666666666667
"5364","apAGaanl",20,"ColonyNewVersion",2,2,0,0,30,0,0,"onelarge_wh",15,13,"l","d.02m.02",5.36666666666667
"5365","apAGaanl",25,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,13,"l","d.02m.02",4.03333333333333
"5366","apAGaann",5,"ColonyNewVersion",12,12,5,5,37,0,0,"onelarge_wh",15,13,"n","d.02m.02",2.11666666666667
"5367","apAGaann",10,"ColonyNewVersion",4,4,0,0,30,0,0,"onelarge_wh",15,13,"n","d.02m.02",2.75
"5368","apAGaann",15,"ColonyNewVersion",3,3,0,0,30,0,0,"onelarge_wh",15,13,"n","d.02m.02",3.66666666666667
"5369","apAGaann",20,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,13,"n","d.02m.02",3.65
"5370","apAGaann",25,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,13,"n","d.02m.02",3.95
"5371","apAGaaoh",5,"ColonyNewVersion",16,16,6,6,38,0,0,"onelarge_wh",15,14,"h","d.02m.02",2.56666666666667
"5372","apAGaaoh",10,"ColonyNewVersion",4,4,0,0,30,0,0,"onelarge_wh",15,14,"h","d.02m.02",2.68333333333333
"5373","apAGaaoh",15,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,14,"h","d.02m.02",2.76666666666667
"5374","apAGaaoh",20,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,14,"h","d.02m.02",3.73333333333333
"5375","apAGaaoh",25,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,14,"h","d.02m.02",4.5
"5376","apAGaaol",5,"ColonyNewVersion",18,18,8,8,40,0,0,"onelarge_wh",15,14,"l","d.02m.02",2.11666666666667
"5377","apAGaaol",10,"ColonyNewVersion",5,5,0,0,30,0,0,"onelarge_wh",15,14,"l","d.02m.02",2.98333333333333
"5378","apAGaaol",15,"ColonyNewVersion",2,2,0,0,30,0,0,"onelarge_wh",15,14,"l","d.02m.02",3.66666666666667
"5379","apAGaaol",20,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,14,"l","d.02m.02",3.36666666666667
"5380","apAGaaol",25,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,14,"l","d.02m.02",3.51666666666667
"5381","apAGaaon",5,"ColonyNewVersion",14,14,6,6,38,0,0,"onelarge_wh",15,14,"n","d.02m.02",1.96666666666667
"5382","apAGaaon",10,"ColonyNewVersion",5,5,0,0,30,0,0,"onelarge_wh",15,14,"n","d.02m.02",2.26666666666667
"5383","apAGaaon",15,"ColonyNewVersion",1,1,0,0,30,0,0,"onelarge_wh",15,14,"n","d.02m.02",3.26666666666667
"5384","apAGaaon",20,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,14,"n","d.02m.02",3.1
"5385","apAGaaon",25,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,14,"n","d.02m.02",3.8
"5386","apAGaaph",5,"ColonyNewVersion",15,15,5,5,32,0,0,"onelarge_wh",15,15,"h","d.02m.02",2.16666666666667
"5387","apAGaaph",10,"ColonyNewVersion",2,2,0,0,30,0,0,"onelarge_wh",15,15,"h","d.02m.02",2.85
"5388","apAGaaph",15,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,15,"h","d.02m.02",3.6
"5389","apAGaaph",20,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,15,"h","d.02m.02",3.7
"5390","apAGaaph",25,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,15,"h","d.02m.02",4.23333333333333
"5391","apAGaapl",5,"ColonyNewVersion",11,11,4,4,36,0,0,"onelarge_wh",15,15,"l","d.02m.02",1.43333333333333
"5392","apAGaapl",10,"ColonyNewVersion",3,3,0,0,30,0,0,"onelarge_wh",15,15,"l","d.02m.02",2.58333333333333
"5393","apAGaapl",15,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,15,"l","d.02m.02",3.5
"5394","apAGaapl",20,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,15,"l","d.02m.02",3.65
"5395","apAGaapl",25,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,15,"l","d.02m.02",3.61666666666667
"5396","apAGaapn",5,"ColonyNewVersion",16,16,8,8,42,0,0,"onelarge_wh",15,15,"n","d.02m.02",1.73333333333333
"5397","apAGaapn",10,"ColonyNewVersion",5,5,0,0,30,0,0,"onelarge_wh",15,15,"n","d.02m.02",2.56666666666667
"5398","apAGaapn",15,"ColonyNewVersion",2,2,0,0,30,0,0,"onelarge_wh",15,15,"n","d.02m.02",3.76666666666667
"5399","apAGaapn",20,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,15,"n","d.02m.02",2.86666666666667
"5400","apAGaapn",25,"ColonyNewVersion",0,0,0,0,30,0,0,"onelarge_wh",15,15,"n","d.02m.02",3.4
"5401","apAHaabh",5,"ColonyNewVersion",10,10,7,7,46,0,0,"sfs_noh",15,1,"h","d.02m.02",1.46666666666667
"5402","apAHaabh",10,"ColonyNewVersion",3,3,1,1,42,0,0,"sfs_noh",15,1,"h","d.02m.02",2.26666666666667
"5403","apAHaabh",15,"ColonyNewVersion",1,1,0,0,42,0,0,"sfs_noh",15,1,"h","d.02m.02",2.98333333333333
"5404","apAHaabh",20,"ColonyNewVersion",1,1,0,0,42,0,0,"sfs_noh",15,1,"h","d.02m.02",3.58333333333333
"5405","apAHaabh",25,"ColonyNewVersion",1,1,0,0,42,0,0,"sfs_noh",15,1,"h","d.02m.02",3.76666666666667
"5406","apAHaabl",5,"ColonyNewVersion",9,9,1,1,42,0,0,"sfs_noh",15,1,"l","d.02m.02",2.05
"5407","apAHaabl",10,"ColonyNewVersion",1,1,0,0,42,0,0,"sfs_noh",15,1,"l","d.02m.02",2.58333333333333
"5408","apAHaabl",15,"ColonyNewVersion",1,1,0,0,42,0,0,"sfs_noh",15,1,"l","d.02m.02",2.83333333333333
"5409","apAHaabl",20,"ColonyNewVersion",1,1,0,0,42,0,0,"sfs_noh",15,1,"l","d.02m.02",3.75
"5410","apAHaabl",25,"ColonyNewVersion",1,1,0,0,42,0,0,"sfs_noh",15,1,"l","d.02m.02",3.53333333333333
"5411","apAHaabn",5,"ColonyNewVersion",7,7,1,1,42,0,0,"sfs_noh",15,1,"n","d.02m.02",1.5
"5412","apAHaabn",10,"ColonyNewVersion",1,1,0,0,42,0,0,"sfs_noh",15,1,"n","d.02m.02",2.31666666666667
"5413","apAHaabn",15,"ColonyNewVersion",1,1,0,0,42,0,0,"sfs_noh",15,1,"n","d.02m.02",2.7
"5414","apAHaabn",20,"ColonyNewVersion",2,2,0,0,42,0,0,"sfs_noh",15,1,"n","d.02m.02",3.18333333333333
"5415","apAHaabn",25,"ColonyNewVersion",1,1,0,0,42,0,0,"sfs_noh",15,1,"n","d.02m.02",3.83333333333333
"5416","apAHaach",5,"ColonyNewVersion",13,13,7,7,42,0,0,"sfs_noh",15,2,"h","d.02m.02",1.5
"5417","apAHaach",10,"ColonyNewVersion",5,5,2,2,42,0,0,"sfs_noh",15,2,"h","d.02m.02",2.4
"5418","apAHaach",15,"ColonyNewVersion",4,4,2,2,42,0,0,"sfs_noh",15,2,"h","d.02m.02",2.83333333333333
"5419","apAHaach",20,"ColonyNewVersion",2,2,0,0,42,0,0,"sfs_noh",15,2,"h","d.02m.02",3.55
"5420","apAHaach",25,"ColonyNewVersion",1,1,0,0,42,0,0,"sfs_noh",15,2,"h","d.02m.02",4.03333333333333
"5421","apAHaacl",5,"ColonyNewVersion",8,8,3,3,42,0,0,"sfs_noh",15,2,"l","d.02m.02",1.8
"5422","apAHaacl",10,"ColonyNewVersion",2,2,0,0,42,0,0,"sfs_noh",15,2,"l","d.02m.02",2.03333333333333
"5423","apAHaacl",15,"ColonyNewVersion",2,2,0,0,42,0,0,"sfs_noh",15,2,"l","d.02m.02",2.45
"5424","apAHaacl",20,"ColonyNewVersion",1,1,0,0,42,0,0,"sfs_noh",15,2,"l","d.02m.02",3.33333333333333
"5425","apAHaacl",25,"ColonyNewVersion",0,0,0,0,42,0,0,"sfs_noh",15,2,"l","d.02m.02",4.16666666666667
"5426","apAHaacn",5,"ColonyNewVersion",8,8,5,5,46,0,0,"sfs_noh",15,2,"n","d.02m.02",1.95
"5427","apAHaacn",10,"ColonyNewVersion",2,2,0,0,42,0,0,"sfs_noh",15,2,"n","d.02m.02",2.38333333333333
"5428","apAHaacn",15,"ColonyNewVersion",2,2,0,0,42,0,0,"sfs_noh",15,2,"n","d.02m.02",2.36666666666667
"5429","apAHaacn",20,"ColonyNewVersion",0,0,0,0,42,0,0,"sfs_noh",15,2,"n","d.02m.02",3.11666666666667
"5430","apAHaacn",25,"ColonyNewVersion",0,0,0,0,42,0,0,"sfs_noh",15,2,"n","d.02m.02",3.56666666666667
"5431","apAHaadh",5,"ColonyNewVersion",7,7,5,5,45,0,0,"sfs_noh",15,3,"h","d.02m.02",1.56666666666667
"5432","apAHaadh",10,"ColonyNewVersion",1,1,0,0,42,0,0,"sfs_noh",15,3,"h","d.02m.02",2.36666666666667
"5433","apAHaadh",15,"ColonyNewVersion",0,0,0,0,42,0,0,"sfs_noh",15,3,"h","d.02m.02",3.01666666666667
"5434","apAHaadh",20,"ColonyNewVersion",0,0,0,0,42,0,0,"sfs_noh",15,3,"h","d.02m.02",3.4
"5435","apAHaadh",25,"ColonyNewVersion",0,0,0,0,42,0,0,"sfs_noh",15,3,"h","d.02m.02",3.96666666666667
"5436","apAHaadl",5,"ColonyNewVersion",7,7,5,5,45,0,0,"sfs_noh",15,3,"l","d.02m.02",1.53333333333333
"5437","apAHaadl",10,"ColonyNewVersion",1,1,1,1,42,0,0,"sfs_noh",15,3,"l","d.02m.02",2.3
"5438","apAHaadl",15,"ColonyNewVersion",0,0,0,0,42,0,0,"sfs_noh",15,3,"l","d.02m.02",2.78333333333333
"5439","apAHaadl",20,"ColonyNewVersion",0,0,0,0,42,0,0,"sfs_noh",15,3,"l","d.02m.02",3
"5440","apAHaadl",25,"ColonyNewVersion",0,0,0,0,42,0,0,"sfs_noh",15,3,"l","d.02m.02",3.25
"5441","apAHaadn",5,"ColonyNewVersion",4,4,3,3,42,0,0,"sfs_noh",15,3,"n","d.02m.02",1.61666666666667
"5442","apAHaadn",10,"ColonyNewVersion",0,0,0,0,42,0,0,"sfs_noh",15,3,"n","d.02m.02",2.43333333333333
"5443","apAHaadn",15,"ColonyNewVersion",0,0,0,0,42,0,0,"sfs_noh",15,3,"n","d.02m.02",2.95
"5444","apAHaadn",20,"ColonyNewVersion",0,0,0,0,42,0,0,"sfs_noh",15,3,"n","d.02m.02",3.06666666666667
"5445","apAHaadn",25,"ColonyNewVersion",0,0,0,0,42,0,0,"sfs_noh",15,3,"n","d.02m.02",3.3
"5446","apAHaaeh",5,"ColonyNewVersion",9,9,2,2,45,0,0,"sfs_noh",15,4,"h","d.02m.02",1.58333333333333
"5447","apAHaaeh",10,"ColonyNewVersion",2,2,0,0,42,0,0,"sfs_noh",15,4,"h","d.02m.02",2.55
"5448","apAHaaeh",15,"ColonyNewVersion",2,2,0,0,42,0,0,"sfs_noh",15,4,"h","d.02m.02",3.15
"5449","apAHaaeh",20,"ColonyNewVersion",0,0,0,0,42,0,0,"sfs_noh",15,4,"h","d.02m.02",3.85
"5450","apAHaaeh",25,"ColonyNewVersion",1,1,0,0,42,0,0,"sfs_noh",15,4,"h","d.02m.02",3.8
"5451","apAHaael",5,"ColonyNewVersion",9,9,2,2,45,0,0,"sfs_noh",15,4,"l","d.02m.02",1.48333333333333
"5452","apAHaael",10,"ColonyNewVersion",2,2,0,0,42,0,0,"sfs_noh",15,4,"l","d.02m.02",2.25
"5453","apAHaael",15,"ColonyNewVersion",1,1,0,0,42,0,0,"sfs_noh",15,4,"l","d.02m.02",3.55
"5454","apAHaael",20,"ColonyNewVersion",0,0,0,0,42,0,0,"sfs_noh",15,4,"l","d.02m.02",3.4
"5455","apAHaael",25,"ColonyNewVersion",0,0,0,0,42,0,0,"sfs_noh",15,4,"l","d.02m.02",3.83333333333333
"5456","apAHaaen",5,"ColonyNewVersion",8,8,0,0,42,0,0,"sfs_noh",15,4,"n","d.02m.02",1.88333333333333
"5457","apAHaaen",10,"ColonyNewVersion",1,1,0,0,42,0,0,"sfs_noh",15,4,"n","d.02m.02",2.51666666666667
"5458","apAHaaen",15,"ColonyNewVersion",1,1,0,0,42,0,0,"sfs_noh",15,4,"n","d.02m.02",3.61666666666667
"5459","apAHaaen",20,"ColonyNewVersion",0,0,0,0,42,0,0,"sfs_noh",15,4,"n","d.02m.02",3.51666666666667
"5460","apAHaaen",25,"ColonyNewVersion",0,0,0,0,42,0,0,"sfs_noh",15,4,"n","d.02m.02",3.75
"5461","apAHaafh",5,"ColonyNewVersion",8,8,2,2,42,0,0,"sfs_noh",15,5,"h","d.02m.02",1.76666666666667
"5462","apAHaafh",10,"ColonyNewVersion",6,6,2,2,42,0,0,"sfs_noh",15,5,"h","d.02m.02",2.43333333333333
"5463","apAHaafh",15,"ColonyNewVersion",3,3,0,0,42,0,0,"sfs_noh",15,5,"h","d.02m.02",3.01666666666667
"5464","apAHaafh",20,"ColonyNewVersion",3,3,0,0,42,0,0,"sfs_noh",15,5,"h","d.02m.02",4.01666666666667
"5465","apAHaafh",25,"ColonyNewVersion",4,4,0,0,42,0,0,"sfs_noh",15,5,"h","d.02m.02",4.16666666666667
"5466","apAHaafl",5,"ColonyNewVersion",9,9,3,3,42,0,0,"sfs_noh",15,5,"l","d.02m.02",1.6
"5467","apAHaafl",10,"ColonyNewVersion",5,5,0,0,42,0,0,"sfs_noh",15,5,"l","d.02m.02",2.33333333333333
"5468","apAHaafl",15,"ColonyNewVersion",3,3,0,0,42,0,0,"sfs_noh",15,5,"l","d.02m.02",3.06666666666667
"5469","apAHaafl",20,"ColonyNewVersion",1,1,0,0,42,0,0,"sfs_noh",15,5,"l","d.02m.02",3.48333333333333
"5470","apAHaafl",25,"ColonyNewVersion",1,1,0,0,42,0,0,"sfs_noh",15,5,"l","d.02m.02",3.96666666666667
"5471","apAHaafn",5,"ColonyNewVersion",8,8,3,3,42,0,0,"sfs_noh",15,5,"n","d.02m.02",1.61666666666667
"5472","apAHaafn",10,"ColonyNewVersion",3,3,0,0,42,0,0,"sfs_noh",15,5,"n","d.02m.02",2.63333333333333
"5473","apAHaafn",15,"ColonyNewVersion",1,1,0,0,42,0,0,"sfs_noh",15,5,"n","d.02m.02",2.98333333333333
"5474","apAHaafn",20,"ColonyNewVersion",1,1,0,0,42,0,0,"sfs_noh",15,5,"n","d.02m.02",3.2
"5475","apAHaafn",25,"ColonyNewVersion",0,0,0,0,42,0,0,"sfs_noh",15,5,"n","d.02m.02",3.68333333333333
"5476","apAHaagh",5,"ColonyNewVersion",13,13,9,9,46,0,0,"sfs_noh",15,6,"h","d.02m.02",1.95
"5477","apAHaagh",10,"ColonyNewVersion",5,5,2,2,42,0,0,"sfs_noh",15,6,"h","d.02m.02",2.7
"5478","apAHaagh",15,"ColonyNewVersion",4,4,0,0,42,0,0,"sfs_noh",15,6,"h","d.02m.02",3.21666666666667
"5479","apAHaagh",20,"ColonyNewVersion",3,3,0,0,42,0,0,"sfs_noh",15,6,"h","d.02m.02",3.51666666666667
"5480","apAHaagh",25,"ColonyNewVersion",2,2,0,0,42,0,0,"sfs_noh",15,6,"h","d.02m.02",3.91666666666667
"5481","apAHaagl",5,"ColonyNewVersion",12,12,7,7,46,0,0,"sfs_noh",15,6,"l","d.02m.02",1.9
"5482","apAHaagl",10,"ColonyNewVersion",2,2,0,0,42,0,0,"sfs_noh",15,6,"l","d.02m.02",2.41666666666667
"5483","apAHaagl",15,"ColonyNewVersion",3,3,0,0,42,0,0,"sfs_noh",15,6,"l","d.02m.02",3.21666666666667
"5484","apAHaagl",20,"ColonyNewVersion",2,2,0,0,42,0,0,"sfs_noh",15,6,"l","d.02m.02",3.13333333333333
"5485","apAHaagl",25,"ColonyNewVersion",2,2,0,0,42,0,0,"sfs_noh",15,6,"l","d.02m.02",3.53333333333333
"5486","apAHaagn",5,"ColonyNewVersion",10,10,5,5,46,0,0,"sfs_noh",15,6,"n","d.02m.02",2.08333333333333
"5487","apAHaagn",10,"ColonyNewVersion",3,3,0,0,42,0,0,"sfs_noh",15,6,"n","d.02m.02",2.31666666666667
"5488","apAHaagn",15,"ColonyNewVersion",3,3,0,0,42,0,0,"sfs_noh",15,6,"n","d.02m.02",2.91666666666667
"5489","apAHaagn",20,"ColonyNewVersion",2,2,0,0,42,0,0,"sfs_noh",15,6,"n","d.02m.02",3.21666666666667
"5490","apAHaagn",25,"ColonyNewVersion",2,2,0,0,42,0,0,"sfs_noh",15,6,"n","d.02m.02",3.78333333333333
"5491","apAHaahh",5,"ColonyNewVersion",9,9,6,6,42,0,0,"sfs_noh",15,7,"h","d.02m.02",1.73333333333333
