Scenario	NumAlleles	Number	GenoError	Code	NumLoc	part.dist	part.dist2	trimmed.part.dist	trimmed.part.dist2	trimmed.num	num.dupl.elems	num.dupl.when.trimmed
slfsg_noh	25	10	l	azAJaakl	10	37	37	30	30	57	0	0
slfsg_noh	25	10	n	azAJaakn	10	29	29	22	22	58	0	0
slfsg_wh	25	1	h	azAKaabh	10	50	50	43	43	55	0	0
slfsg_wh	25	1	l	azAKaabl	10	34	34	28	28	55	0	0
slfsg_wh	25	1	n	azAKaabn	10	25	25	19	19	57	0	0
slfsg_wh	25	2	h	azAKaach	10	42	42	36	36	56	0	0
slfsg_wh	25	2	l	azAKaacl	10	23	23	18	18	58	0	0
slfsg_wh	25	2	n	azAKaacn	10	24	24	18	18	56	0	0
slfsg_wh	25	3	h	azAKaadh	10	44	44	38	38	56	0	0
slfsg_wh	25	3	l	azAKaadl	10	32	32	28	28	58	0	0
slfsg_wh	25	3	n	azAKaadn	10	30	30	25	25	57	0	0
slfsg_wh	25	4	h	azAKaaeh	10	46	46	42	42	57	0	0
slfsg_wh	25	4	l	azAKaael	10	42	42	37	37	55	0	0
slfsg_wh	25	4	n	azAKaaen	10	22	22	16	16	58	0	0
slfsg_wh	25	5	h	azAKaafh	10	39	39	33	33	55	0	0
slfsg_wh	25	5	l	azAKaafl	10	40	40	34	34	56	0	0
slfsg_wh	25	5	n	azAKaafn	10	35	35	30	30	56	0	0
slfsg_wh	25	6	h	azAKaagh	10	43	43	38	38	55	0	0
slfsg_wh	25	6	l	azAKaagl	10	41	41	37	37	58	0	0
slfsg_wh	25	6	n	azAKaagn	10	46	46	41	41	57	0	0
slfsg_wh	25	7	h	azAKaahh	10	43	43	38	38	57	0	0
slfsg_wh	25	7	l	azAKaahl	10	34	34	27	27	56	0	0
slfsg_wh	25	7	n	azAKaahn	10	24	24	19	19	57	0	0
slfsg_wh	25	8	h	azAKaaih	10	43	43	38	38	55	0	0
slfsg_wh	25	8	l	azAKaail	10	37	37	32	32	57	0	0
slfsg_wh	25	8	n	azAKaain	10	23	23	19	19	55	0	0
slfsg_wh	25	9	h	azAKaajh	10	42	42	38	38	56	0	0
slfsg_wh	25	9	l	azAKaajl	10	34	34	28	28	56	0	0
slfsg_wh	25	9	n	azAKaajn	10	22	22	15	15	57	0	0
slfsg_wh	25	10	h	azAKaakh	10	44	44	40	40	58	0	0
slfsg_wh	25	10	l	azAKaakl	10	31	31	26	26	57	0	0
slfsg_wh	25	10	n	azAKaakn	10	25	25	18	18	57	0	0
allhalf	5	1	h	afABaabh	15	41	41	12	12	17	0	0
allhalf	5	1	l	afABaabl	15	41	41	13	13	19	0	0
allhalf	5	1	n	afABaabn	15	41	41	12	12	17	0	0
allhalf	5	2	h	afABaach	15	40	40	8	8	11	0	0
allhalf	5	2	l	afABaacl	15	41	41	11	11	15	0	0
allhalf	5	2	n	afABaacn	15	43	43	18	18	25	0	0
allhalf	5	3	h	afABaadh	15	38	38	2	2	3	0	0
allhalf	5	3	l	afABaadl	15	44	44	21	21	29	0	0
allhalf	5	3	n	afABaadn	15	43	43	18	18	25	0	0
allhalf	5	4	h	afABaaeh	15	39	39	5	5	7	0	0
allhalf	5	4	l	afABaael	15	38	38	2	2	3	0	0
allhalf	5	4	n	afABaaen	15	39	39	5	5	7	0	0
allhalf	5	5	h	afABaafh	15	40	40	8	8	11	0	0
allhalf	5	5	l	afABaafl	15	38	38	2	2	3	0	0
allhalf	5	5	n	afABaafn	15	40	40	10	10	15	0	0
allhalf	5	6	h	afABaagh	15	41	41	12	12	17	0	0
allhalf	5	6	l	afABaagl	15	40	40	9	9	13	0	0
allhalf	5	6	n	afABaagn	15	42	42	17	17	25	0	0
allhalf	5	7	h	afABaahh	15	40	40	8	8	11	0	0
allhalf	5	7	l	afABaahl	15	43	43	19	19	27	0	0
allhalf	5	7	n	afABaahn	15	44	44	20	20	27	0	0
allhalf	5	8	h	afABaaih	15	40	40	8	8	11	0	0
allhalf	5	8	l	afABaail	15	40	40	9	9	13	0	0
allhalf	5	8	n	afABaain	15	41	41	12	12	17	0	0
allhalf	5	9	h	afABaajh	15	40	40	10	10	15	0	0
allhalf	5	9	l	afABaajl	15	41	41	13	13	19	0	0
allhalf	5	9	n	afABaajn	15	41	41	13	13	19	0	0
allhalf	5	10	h	afABaakh	15	39	39	5	5	7	0	0
allhalf	5	10	l	afABaakl	15	41	41	11	11	15	0	0
allhalf	5	10	n	afABaakn	15	40	40	8	8	11	0	0
allpathalf	5	1	h	afACaabh	15	38	38	2	2	3	0	0
allpathalf	5	1	l	afACaabl	15	42	42	15	15	21	0	0
allpathalf	5	1	n	afACaabn	15	41	41	12	12	17	0	0
allpathalf	5	2	h	afACaach	15	39	39	6	6	9	0	0
allpathalf	5	2	l	afACaacl	15	39	39	6	6	9	0	0
allpathalf	5	2	n	afACaacn	15	40	40	9	9	13	0	0
allpathalf	5	3	h	afACaadh	15	39	39	6	6	9	0	0
allpathalf	5	3	l	afACaadl	15	41	41	12	12	17	0	0
allpathalf	5	3	n	afACaadn	15	40	40	9	9	13	0	0
allpathalf	5	4	h	afACaaeh	15	40	40	9	9	13	0	0
allpathalf	5	4	l	afACaael	15	43	43	16	16	21	0	0
allpathalf	5	4	n	afACaaen	15	43	43	18	18	25	0	0
allpathalf	5	5	h	afACaafh	15	39	39	6	6	9	0	0
allpathalf	5	5	l	afACaafl	15	41	41	14	14	21	0	0
allpathalf	5	5	n	afACaafn	15	41	41	14	14	21	0	0
allpathalf	5	6	h	afACaagh	15	40	40	9	9	13	0	0
allpathalf	5	6	l	afACaagl	15	42	42	17	17	25	0	0
allpathalf	5	6	n	afACaagn	15	43	43	20	20	29	0	0
allpathalf	5	7	h	afACaahh	15	41	41	11	11	15	0	0
allpathalf	5	7	l	afACaahl	15	42	42	15	15	21	0	0
allpathalf	5	7	n	afACaahn	15	41	41	12	12	17	0	0
allpathalf	5	8	h	afACaaih	15	39	39	6	6	9	0	0
allpathalf	5	8	l	afACaail	15	40	40	9	9	13	0	0
allpathalf	5	8	n	afACaain	15	40	40	9	9	13	0	0
allpathalf	5	9	h	afACaajh	15	39	39	5	5	7	0	0
allpathalf	5	9	l	afACaajl	15	39	39	6	6	9	0	0
allpathalf	5	9	n	afACaajn	15	43	43	20	20	29	0	0
allpathalf	5	10	h	afACaakh	15	38	38	2	2	3	0	0
allpathalf	5	10	l	afACaakl	15	40	40	9	9	13	0	0
allpathalf	5	10	n	afACaakn	15	38	38	2	2	3	0	0
nosibs	5	1	h	afAEaabh	15	38	38	2	2	3	0	0
nosibs	5	1	l	afAEaabl	15	38	38	2	2	3	0	0
nosibs	5	1	n	afAEaabn	15	40	40	9	9	13	0	0
nosibs	5	2	h	afAEaach	15	38	38	2	2	3	0	0
nosibs	5	2	l	afAEaacl	15	39	39	6	6	9	0	0
nosibs	5	2	n	afAEaacn	15	39	39	6	6	9	0	0
nosibs	5	3	h	afAEaadh	15	38	38	2	2	3	0	0
nosibs	5	3	l	afAEaadl	15	39	39	5	5	7	0	0
nosibs	5	3	n	afAEaadn	15	39	39	5	5	7	0	0
nosibs	5	4	h	afAEaaeh	15	39	39	5	5	7	0	0
nosibs	5	4	l	afAEaael	15	38	38	2	2	3	0	0
nosibs	5	4	n	afAEaaen	15	38	38	2	2	3	0	0
nosibs	5	5	h	afAEaafh	15	40	40	9	9	13	0	0
nosibs	5	5	l	afAEaafl	15	40	40	7	7	9	0	0
nosibs	5	5	n	afAEaafn	15	40	40	7	7	9	0	0
nosibs	5	6	h	afAEaagh	15	39	39	6	6	9	0	0
nosibs	5	6	l	afAEaagl	15	39	39	6	6	9	0	0
nosibs	5	6	n	afAEaagn	15	39	39	6	6	9	0	0
nosibs	5	7	h	afAEaahh	15	39	39	5	5	7	0	0
nosibs	5	7	l	afAEaahl	15	38	38	2	2	3	0	0
nosibs	5	7	n	afAEaahn	15	39	39	5	5	7	0	0
nosibs	5	8	h	afAEaaih	15	39	39	5	5	7	0	0
nosibs	5	8	l	afAEaail	15	39	39	5	5	7	0	0
nosibs	5	8	n	afAEaain	15	40	40	9	9	13	0	0
nosibs	5	9	h	afAEaajh	15	38	38	2	2	3	0	0
nosibs	5	9	l	afAEaajl	15	39	39	6	6	9	0	0
nosibs	5	9	n	afAEaajn	15	40	40	9	9	13	0	0
nosibs	5	10	h	afAEaakh	15	39	39	6	6	9	0	0
nosibs	5	10	l	afAEaakl	15	39	39	6	6	9	0	0
nosibs	5	10	n	afAEaakn	15	39	39	6	6	9	0	0
onelarge_noh	5	1	h	afAFaabh	15	42	42	26	26	39	0	0
onelarge_noh	5	1	l	afAFaabl	15	31	31	15	15	37	0	0
onelarge_noh	5	1	n	afAFaabn	15	24	24	4	4	35	0	0
onelarge_noh	5	2	h	afAFaach	15	38	38	24	24	38	0	0
onelarge_noh	5	2	l	afAFaacl	15	36	36	21	21	45	0	0
onelarge_noh	5	2	n	afAFaacn	15	28	28	13	13	43	0	0
onelarge_noh	5	3	h	afAFaadh	15	38	38	27	27	41	0	0
onelarge_noh	5	3	l	afAFaadl	15	28	28	10	10	32	0	0
onelarge_noh	5	3	n	afAFaadn	15	40	40	28	28	42	0	0
onelarge_noh	5	4	h	afAFaaeh	15	33	33	15	15	33	0	0
onelarge_noh	5	4	l	afAFaael	15	38	38	26	26	43	0	0
onelarge_noh	5	4	n	afAFaaen	15	37	37	23	23	43	0	0
onelarge_noh	5	5	h	afAFaafh	15	33	33	18	18	36	0	0
onelarge_noh	5	5	l	afAFaafl	15	27	27	9	9	31	0	0
onelarge_noh	5	5	n	afAFaafn	15	24	24	5	5	37	0	0
onelarge_noh	5	6	h	afAFaagh	15	40	40	25	25	37	0	0
onelarge_noh	5	6	l	afAFaagl	15	28	28	8	8	34	0	0
onelarge_noh	5	6	n	afAFaagn	15	24	24	5	5	37	0	0
onelarge_noh	5	7	h	afAFaahh	15	30	30	14	14	35	0	0
onelarge_noh	5	7	l	afAFaahl	15	40	40	26	26	42	0	0
onelarge_noh	5	7	n	afAFaahn	15	26	26	8	8	39	0	0
onelarge_noh	5	8	h	afAFaaih	15	35	35	18	18	35	0	0
onelarge_noh	5	8	l	afAFaail	15	26	26	9	9	38	0	0
onelarge_noh	5	8	n	afAFaain	15	24	24	5	5	37	0	0
onelarge_noh	5	9	h	afAFaajh	15	34	34	19	19	38	0	0
onelarge_noh	5	9	l	afAFaajl	15	30	30	13	13	38	0	0
onelarge_noh	5	9	n	afAFaajn	15	26	26	7	7	36	0	0
onelarge_noh	5	10	h	afAFaakh	15	40	40	29	29	37	0	0
onelarge_noh	5	10	l	afAFaakl	15	40	40	29	29	41	0	0
onelarge_noh	5	10	n	afAFaakn	15	45	45	32	32	44	0	0
onelarge_wh	5	1	h	afAGaabh	15	47	47	37	37	52	0	0
onelarge_wh	5	1	l	afAGaabl	15	46	46	37	37	56	0	0
onelarge_wh	5	1	n	afAGaabn	15	48	48	40	40	59	0	0
onelarge_wh	5	2	h	afAGaach	15	47	47	40	40	60	0	0
onelarge_wh	5	2	l	afAGaacl	15	35	35	28	28	61	0	0
onelarge_wh	5	2	n	afAGaacn	15	27	27	16	16	53	0	0
onelarge_wh	5	3	h	afAGaadh	15	50	50	45	45	64	0	0
onelarge_wh	5	3	l	afAGaadl	15	47	47	43	43	67	0	0
onelarge_wh	5	3	n	afAGaadn	15	49	49	45	45	67	0	0
onelarge_wh	5	4	h	afAGaaeh	15	45	45	36	36	57	0	0
onelarge_wh	5	4	l	afAGaael	15	47	47	40	40	60	0	0
onelarge_wh	5	4	n	afAGaaen	15	33	33	24	24	57	0	0
onelarge_wh	5	5	h	afAGaafh	15	36	36	30	30	60	0	0
onelarge_wh	5	5	l	afAGaafl	15	49	49	47	47	70	0	0
onelarge_wh	5	5	n	afAGaafn	15	33	33	29	29	67	0	0
onelarge_wh	5	6	h	afAGaagh	15	43	43	35	35	58	0	0
onelarge_wh	5	6	l	afAGaagl	15	35	35	30	30	64	0	0
onelarge_wh	5	6	n	afAGaagn	15	31	31	27	27	67	0	0
onelarge_wh	5	7	h	afAGaahh	15	43	43	37	37	58	0	0
onelarge_wh	5	7	l	afAGaahl	15	51	51	45	45	63	0	0
onelarge_wh	5	7	n	afAGaahn	15	30	30	25	25	65	0	0
onelarge_wh	5	8	h	afAGaaih	15	48	48	42	42	61	0	0
onelarge_wh	5	8	l	afAGaail	15	50	50	43	43	61	0	0
onelarge_wh	5	8	n	afAGaain	15	30	30	23	23	61	0	0
onelarge_wh	5	9	h	afAGaajh	15	47	47	38	38	56	0	0
onelarge_wh	5	9	l	afAGaajl	15	47	47	38	38	57	0	0
onelarge_wh	5	9	n	afAGaajn	15	53	53	51	51	71	0	0
onelarge_wh	5	10	h	afAGaakh	15	40	40	35	35	63	0	0
onelarge_wh	5	10	l	afAGaakl	15	40	40	36	36	65	0	0
onelarge_wh	5	10	n	afAGaakn	15	28	28	20	20	59	0	0
sfs_noh	5	1	h	afAHaabh	15	40	40	33	33	51	0	0
sfs_noh	5	1	l	afAHaabl	15	40	40	33	33	53	0	0
sfs_noh	5	1	n	afAHaabn	15	37	37	29	29	52	0	0
sfs_noh	5	2	h	afAHaach	15	40	40	35	35	54	0	0
sfs_noh	5	2	l	afAHaacl	15	42	42	35	35	52	0	0
sfs_noh	5	2	n	afAHaacn	15	37	37	30	30	52	0	0
sfs_noh	5	3	h	afAHaadh	15	42	42	30	30	42	0	0
sfs_noh	5	3	l	afAHaadl	15	36	36	27	27	51	0	0
sfs_noh	5	3	n	afAHaadn	15	39	39	29	29	50	0	0
sfs_noh	5	4	h	afAHaaeh	15	42	42	33	33	47	0	0
sfs_noh	5	4	l	afAHaael	15	37	37	28	28	47	0	0
sfs_noh	5	4	n	afAHaaen	15	39	39	28	28	47	0	0
sfs_noh	5	5	h	afAHaafh	15	42	42	34	34	51	0	0
sfs_noh	5	5	l	afAHaafl	15	39	39	30	30	49	0	0
sfs_noh	5	5	n	afAHaafn	15	39	39	31	31	47	0	0
sfs_noh	5	6	h	afAHaagh	15	39	39	30	30	48	0	0
sfs_noh	5	6	l	afAHaagl	15	36	36	28	28	51	0	0
sfs_noh	5	6	n	afAHaagn	15	36	36	28	28	51	0	0
sfs_noh	5	7	h	afAHaahh	15	38	38	26	26	46	0	0
sfs_noh	5	7	l	afAHaahl	15	40	40	33	33	53	0	0
sfs_noh	5	7	n	afAHaahn	15	38	38	32	32	54	0	0
sfs_noh	5	8	h	afAHaaih	15	42	42	34	34	47	0	0
sfs_noh	5	8	l	afAHaail	15	41	41	31	31	49	0	0
sfs_noh	5	8	n	afAHaain	15	39	39	31	31	49	0	0
sfs_noh	5	9	h	afAHaajh	15	37	37	27	27	45	0	0
sfs_noh	5	9	l	afAHaajl	15	41	41	33	33	47	0	0
sfs_noh	5	9	n	afAHaajn	15	37	37	27	27	47	0	0
sfs_noh	5	10	h	afAHaakh	15	42	42	32	32	45	0	0
sfs_noh	5	10	l	afAHaakl	15	41	41	32	32	48	0	0
sfs_noh	5	10	n	afAHaakn	15	36	36	27	27	50	0	0
sfs_wh	5	1	h	afAIaabh	15	37	37	29	29	49	0	0
sfs_wh	5	1	l	afAIaabl	15	41	41	33	33	51	0	0
sfs_wh	5	1	n	afAIaabn	15	42	42	36	36	56	0	0
sfs_wh	5	2	h	afAIaach	15	39	39	32	32	55	0	0
sfs_wh	5	2	l	afAIaacl	15	40	40	31	31	49	0	0
sfs_wh	5	2	n	afAIaacn	15	41	41	33	33	53	0	0
sfs_wh	5	3	h	afAIaadh	15	40	40	34	34	51	0	0
sfs_wh	5	3	l	afAIaadl	15	39	39	33	33	52	0	0
sfs_wh	5	3	n	afAIaadn	15	41	41	35	35	59	0	0
sfs_wh	5	4	h	afAIaaeh	15	39	39	31	31	51	0	0
sfs_wh	5	4	l	afAIaael	15	39	39	29	29	49	0	0
sfs_wh	5	4	n	afAIaaen	15	39	39	29	29	49	0	0
sfs_wh	5	5	h	afAIaafh	15	41	41	30	30	44	0	0
sfs_wh	5	5	l	afAIaafl	15	38	38	28	28	51	0	0
sfs_wh	5	5	n	afAIaafn	15	38	38	31	31	53	0	0
sfs_wh	5	6	h	afAIaagh	15	39	39	29	29	43	0	0
sfs_wh	5	6	l	afAIaagl	15	40	40	33	33	52	0	0
sfs_wh	5	6	n	afAIaagn	15	41	41	34	34	53	0	0
sfs_wh	5	7	h	afAIaahh	15	36	36	26	26	47	0	0
sfs_wh	5	7	l	afAIaahl	15	39	39	30	30	51	0	0
sfs_wh	5	7	n	afAIaahn	15	41	41	34	34	54	0	0
sfs_wh	5	8	h	afAIaaih	15	41	41	32	32	49	0	0
sfs_wh	5	8	l	afAIaail	15	34	34	24	24	49	0	0
sfs_wh	5	8	n	afAIaain	15	34	34	25	25	51	0	0
sfs_wh	5	9	h	afAIaajh	15	41	41	29	29	45	0	0
sfs_wh	5	9	l	afAIaajl	15	40	40	30	30	43	0	0
sfs_wh	5	9	n	afAIaajn	15	36	36	29	29	53	0	0
sfs_wh	5	10	h	afAIaakh	15	35	35	26	26	44	0	0
sfs_wh	5	10	l	afAIaakl	15	40	40	33	33	53	0	0
sfs_wh	5	10	n	afAIaakn	15	41	41	36	36	56	0	0
slfsg_noh	5	1	h	afAJaabh	15	38	38	35	35	66	0	0
slfsg_noh	5	1	l	afAJaabl	15	38	38	36	36	68	0	0
slfsg_noh	5	1	n	afAJaabn	15	24	24	18	18	61	0	0
slfsg_noh	5	2	h	afAJaach	15	42	42	38	38	60	0	0
slfsg_noh	5	2	l	afAJaacl	15	36	36	32	32	63	0	0
slfsg_noh	5	2	n	afAJaacn	15	28	28	24	24	64	0	0
slfsg_noh	5	3	h	afAJaadh	15	43	43	38	38	63	0	0
slfsg_noh	5	3	l	afAJaadl	15	34	34	31	31	61	0	0
slfsg_noh	5	3	n	afAJaadn	15	20	20	14	14	59	0	0
slfsg_noh	5	4	h	afAJaaeh	15	41	41	37	37	59	0	0
slfsg_noh	5	4	l	afAJaael	15	48	48	44	44	63	0	0
slfsg_noh	5	4	n	afAJaaen	15	47	47	44	44	66	0	0
slfsg_noh	5	5	h	afAJaafh	15	44	44	38	38	58	0	0
slfsg_noh	5	5	l	afAJaafl	15	31	31	28	28	65	0	0
slfsg_noh	5	5	n	afAJaafn	15	43	43	38	38	60	0	0
slfsg_noh	5	6	h	afAJaagh	15	33	33	29	29	60	0	0
slfsg_noh	5	6	l	afAJaagl	15	39	39	34	34	62	0	0
slfsg_noh	5	6	n	afAJaagn	15	27	27	22	22	63	0	0
slfsg_noh	5	7	h	afAJaahh	15	51	51	45	45	62	0	0
slfsg_noh	5	7	l	afAJaahl	15	41	41	35	35	60	0	0
slfsg_noh	5	7	n	afAJaahn	15	36	36	31	31	59	0	0
slfsg_noh	5	8	h	afAJaaih	15	48	48	43	43	59	0	0
slfsg_noh	5	8	l	afAJaail	15	50	50	47	47	63	0	0
slfsg_noh	5	8	n	afAJaain	15	36	36	33	33	63	0	0
slfsg_noh	5	9	h	afAJaajh	15	46	46	42	42	61	0	0
slfsg_noh	5	9	l	afAJaajl	15	42	42	39	39	65	0	0
slfsg_noh	5	9	n	afAJaajn	15	25	25	23	23	65	0	0
slfsg_noh	5	10	h	afAJaakh	15	50	50	49	49	61	0	0
slfsg_noh	5	10	l	afAJaakl	15	30	30	27	27	62	0	0
slfsg_noh	5	10	n	afAJaakn	15	36	36	31	31	63	0	0
slfsg_wh	5	1	h	afAKaabh	15	35	35	31	31	62	0	0
slfsg_wh	5	1	l	afAKaabl	15	26	26	21	21	62	0	0
slfsg_wh	5	1	n	afAKaabn	15	31	31	26	26	65	0	0
slfsg_wh	5	2	h	afAKaach	15	43	43	36	36	58	0	0
slfsg_wh	5	2	l	afAKaacl	15	34	34	32	32	64	0	0
slfsg_wh	5	2	n	afAKaacn	15	37	37	30	30	58	0	0
slfsg_wh	5	3	h	afAKaadh	15	43	43	40	40	60	0	0
slfsg_wh	5	3	l	afAKaadl	15	37	37	35	35	65	0	0
slfsg_wh	5	3	n	afAKaadn	15	21	21	18	18	67	0	0
slfsg_wh	5	4	h	afAKaaeh	15	45	45	41	41	64	0	0
slfsg_wh	5	4	l	afAKaael	15	35	35	30	30	63	0	0
slfsg_wh	5	4	n	afAKaaen	15	39	39	34	34	65	0	0
slfsg_wh	5	5	h	afAKaafh	15	43	43	37	37	61	0	0
slfsg_wh	5	5	l	afAKaafl	15	38	38	33	33	62	0	0
slfsg_wh	5	5	n	afAKaafn	15	31	31	25	25	60	0	0
slfsg_wh	5	6	h	afAKaagh	15	45	45	42	42	59	0	0
slfsg_wh	5	6	l	afAKaagl	15	35	35	29	29	57	0	0
slfsg_wh	5	6	n	afAKaagn	15	26	26	22	22	62	0	0
slfsg_wh	5	7	h	afAKaahh	15	38	38	35	35	63	0	0
slfsg_wh	5	7	l	afAKaahl	15	45	45	42	42	68	0	0
slfsg_wh	5	7	n	afAKaahn	15	37	37	33	33	62	0	0
slfsg_wh	5	8	h	afAKaaih	15	36	36	32	32	62	0	0
slfsg_wh	5	8	l	afAKaail	15	25	25	19	19	60	0	0
slfsg_wh	5	8	n	afAKaain	15	28	28	25	25	66	0	0
slfsg_wh	5	9	h	afAKaajh	15	38	38	34	34	58	0	0
slfsg_wh	5	9	l	afAKaajl	15	35	35	27	27	57	0	0
slfsg_wh	5	9	n	afAKaajn	15	32	32	29	29	62	0	0
slfsg_wh	5	10	h	afAKaakh	15	37	37	33	33	58	0	0
slfsg_wh	5	10	l	afAKaakl	15	38	38	34	34	61	0	0
slfsg_wh	5	10	n	afAKaakn	15	30	30	25	25	64	0	0
allhalf	10	1	h	akABaabh	15	38	38	2	2	3	0	0
allhalf	10	1	l	akABaabl	15	38	38	2	2	3	0	0
allhalf	10	1	n	akABaabn	15	38	38	2	2	3	0	0
allhalf	10	2	h	akABaach	15	38	38	2	2	3	0	0
allhalf	10	2	l	akABaacl	15	38	38	2	2	3	0	0
allhalf	10	2	n	akABaacn	15	38	38	2	2	3	0	0
allhalf	10	3	h	akABaadh	15	38	38	2	2	3	0	0
allhalf	10	3	l	akABaadl	15	38	38	2	2	3	0	0
allhalf	10	3	n	akABaadn	15	38	38	2	2	3	0	0
allhalf	10	4	h	akABaaeh	15	38	38	2	2	3	0	0
allhalf	10	4	l	akABaael	15	38	38	2	2	3	0	0
allhalf	10	4	n	akABaaen	15	38	38	2	2	3	0	0
allhalf	10	5	h	akABaafh	15	38	38	2	2	3	0	0
allhalf	10	5	l	akABaafl	15	38	38	2	2	3	0	0
allhalf	10	5	n	akABaafn	15	38	38	2	2	3	0	0
allhalf	10	6	h	akABaagh	15	38	38	2	2	3	0	0
allhalf	10	6	l	akABaagl	15	38	38	2	2	3	0	0
allhalf	10	6	n	akABaagn	15	38	38	2	2	3	0	0
allhalf	10	7	h	akABaahh	15	38	38	2	2	3	0	0
allhalf	10	7	l	akABaahl	15	38	38	2	2	3	0	0
allhalf	10	7	n	akABaahn	15	38	38	2	2	3	0	0
allhalf	10	8	h	akABaaih	15	38	38	2	2	3	0	0
allhalf	10	8	l	akABaail	15	38	38	2	2	3	0	0
allhalf	10	8	n	akABaain	15	38	38	2	2	3	0	0
allhalf	10	9	h	akABaajh	15	38	38	2	2	3	0	0
allhalf	10	9	l	akABaajl	15	38	38	2	2	3	0	0
allhalf	10	9	n	akABaajn	15	38	38	2	2	3	0	0
allhalf	10	10	h	akABaakh	15	38	38	2	2	3	0	0
allhalf	10	10	l	akABaakl	15	38	38	2	2	3	0	0
allhalf	10	10	n	akABaakn	15	38	38	2	2	3	0	0
allpathalf	10	1	h	akACaabh	15	38	38	2	2	3	0	0
allpathalf	10	1	l	akACaabl	15	38	38	2	2	3	0	0
allpathalf	10	1	n	akACaabn	15	38	38	2	2	3	0	0
allpathalf	10	2	h	akACaach	15	38	38	2	2	3	0	0
allpathalf	10	2	l	akACaacl	15	38	38	2	2	3	0	0
allpathalf	10	2	n	akACaacn	15	38	38	2	2	3	0	0
allpathalf	10	3	h	akACaadh	15	38	38	2	2	3	0	0
allpathalf	10	3	l	akACaadl	15	38	38	2	2	3	0	0
allpathalf	10	3	n	akACaadn	15	38	38	2	2	3	0	0
allpathalf	10	4	h	akACaaeh	15	38	38	2	2	3	0	0
allpathalf	10	4	l	akACaael	15	38	38	2	2	3	0	0
allpathalf	10	4	n	akACaaen	15	38	38	2	2	3	0	0
allpathalf	10	5	h	akACaafh	15	38	38	2	2	3	0	0
allpathalf	10	5	l	akACaafl	15	38	38	2	2	3	0	0
allpathalf	10	5	n	akACaafn	15	38	38	2	2	3	0	0
allpathalf	10	6	h	akACaagh	15	38	38	2	2	3	0	0
allpathalf	10	6	l	akACaagl	15	38	38	2	2	3	0	0
allpathalf	10	6	n	akACaagn	15	38	38	2	2	3	0	0
allpathalf	10	7	h	akACaahh	15	38	38	2	2	3	0	0
allpathalf	10	7	l	akACaahl	15	38	38	2	2	3	0	0
allpathalf	10	7	n	akACaahn	15	38	38	2	2	3	0	0
allpathalf	10	8	h	akACaaih	15	38	38	2	2	3	0	0
allpathalf	10	8	l	akACaail	15	38	38	2	2	3	0	0
allpathalf	10	8	n	akACaain	15	38	38	2	2	3	0	0
allpathalf	10	9	h	akACaajh	15	38	38	2	2	3	0	0
allpathalf	10	9	l	akACaajl	15	38	38	2	2	3	0	0
allpathalf	10	9	n	akACaajn	15	38	38	2	2	3	0	0
allpathalf	10	10	h	akACaakh	15	38	38	2	2	3	0	0
allpathalf	10	10	l	akACaakl	15	38	38	2	2	3	0	0
allpathalf	10	10	n	akACaakn	15	38	38	2	2	3	0	0
nosibs	10	1	h	akAEaabh	15	38	38	2	2	3	0	0
nosibs	10	1	l	akAEaabl	15	38	38	2	2	3	0	0
nosibs	10	1	n	akAEaabn	15	38	38	2	2	3	0	0
nosibs	10	2	h	akAEaach	15	38	38	2	2	3	0	0
nosibs	10	2	l	akAEaacl	15	38	38	2	2	3	0	0
nosibs	10	2	n	akAEaacn	15	38	38	2	2	3	0	0
nosibs	10	3	h	akAEaadh	15	38	38	2	2	3	0	0
nosibs	10	3	l	akAEaadl	15	38	38	2	2	3	0	0
nosibs	10	3	n	akAEaadn	15	38	38	2	2	3	0	0
nosibs	10	4	h	akAEaaeh	15	38	38	2	2	3	0	0
nosibs	10	4	l	akAEaael	15	38	38	2	2	3	0	0
nosibs	10	4	n	akAEaaen	15	38	38	2	2	3	0	0
nosibs	10	5	h	akAEaafh	15	38	38	2	2	3	0	0
nosibs	10	5	l	akAEaafl	15	38	38	2	2	3	0	0
nosibs	10	5	n	akAEaafn	15	38	38	2	2	3	0	0
nosibs	10	6	h	akAEaagh	15	38	38	2	2	3	0	0
nosibs	10	6	l	akAEaagl	15	38	38	2	2	3	0	0
nosibs	10	6	n	akAEaagn	15	38	38	2	2	3	0	0
nosibs	10	7	h	akAEaahh	15	38	38	2	2	3	0	0
nosibs	10	7	l	akAEaahl	15	38	38	2	2	3	0	0
nosibs	10	7	n	akAEaahn	15	38	38	2	2	3	0	0
nosibs	10	8	h	akAEaaih	15	38	38	2	2	3	0	0
nosibs	10	8	l	akAEaail	15	38	38	2	2	3	0	0
nosibs	10	8	n	akAEaain	15	38	38	2	2	3	0	0
nosibs	10	9	h	akAEaajh	15	38	38	2	2	3	0	0
nosibs	10	9	l	akAEaajl	15	38	38	2	2	3	0	0
nosibs	10	9	n	akAEaajn	15	38	38	2	2	3	0	0
nosibs	10	10	h	akAEaakh	15	38	38	2	2	3	0	0
nosibs	10	10	l	akAEaakl	15	38	38	2	2	3	0	0
nosibs	10	10	n	akAEaakn	15	38	38	2	2	3	0	0
onelarge_noh	10	1	h	akAFaabh	15	30	30	15	15	33	0	0
onelarge_noh	10	1	l	akAFaabl	15	29	29	12	12	32	0	0
