Scenario	NumAlleles	Number	GenoError	Code	NumLoc	gtyp.err.assumption	part.dist	part.dist2	trimmed.part.dist	trimmed.part.dist2	trimmed.num	num.dupl.elems	num.dupl.when.trimmed	Minutes
lotta_large	15	5	h	apADaafh	20	d.02m.02	23	23	23	23	390	0	0	522.60000
lotta_large	15	5	l	apADaafl	20	d.02m.02	0	0	0	0	390	0	0	143.13333
lotta_large	15	5	n	apADaafn	20	d.02m.02	0	0	0	0	390	0	0	108.93333
nosibs	15	1	h	apAEaabh	20	d.02m.02	0	0	NA	NA	0	0	0	19.43333
nosibs	15	1	l	apAEaabl	20	d.02m.02	1	1	NA	NA	0	0	0	20.23333
nosibs	15	1	n	apAEaabn	20	d.02m.02	0	0	NA	NA	0	0	0	21.33333
nosibs	15	2	h	apAEaach	20	d.02m.02	0	0	NA	NA	0	0	0	21.08333
nosibs	15	2	l	apAEaacl	20	d.02m.02	0	0	NA	NA	0	0	0	21.68333
nosibs	15	2	n	apAEaacn	20	d.02m.02	0	0	NA	NA	0	0	0	19.98333
nosibs	15	3	h	apAEaadh	20	d.02m.02	1	1	NA	NA	0	0	0	20.71667
nosibs	15	3	l	apAEaadl	20	d.02m.02	0	0	NA	NA	0	0	0	20.56667
nosibs	15	3	n	apAEaadn	20	d.02m.02	0	0	NA	NA	0	0	0	19.51667
nosibs	15	4	h	apAEaaeh	20	d.02m.02	0	0	NA	NA	0	0	0	20.70000
nosibs	15	4	l	apAEaael	20	d.02m.02	0	0	NA	NA	0	0	0	21.00000
nosibs	15	4	n	apAEaaen	20	d.02m.02	0	0	NA	NA	0	0	0	20.71667
nosibs	15	5	h	apAEaafh	20	d.02m.02	0	0	NA	NA	0	0	0	22.06667
nosibs	15	5	l	apAEaafl	20	d.02m.02	0	0	NA	NA	0	0	0	19.46667
nosibs	15	5	n	apAEaafn	20	d.02m.02	0	0	NA	NA	0	0	0	20.58333
nosibs	15	6	h	apAEaagh	20	d.02m.02	0	0	NA	NA	0	0	0	18.10000
nosibs	15	6	l	apAEaagl	20	d.02m.02	0	0	NA	NA	0	0	0	18.53333
nosibs	15	6	n	apAEaagn	20	d.02m.02	0	0	NA	NA	0	0	0	18.03333
nosibs	15	7	h	apAEaahh	20	d.02m.02	0	0	NA	NA	0	0	0	19.21667
nosibs	15	7	l	apAEaahl	20	d.02m.02	0	0	NA	NA	0	0	0	18.66667
nosibs	15	7	n	apAEaahn	20	d.02m.02	0	0	NA	NA	0	0	0	21.21667
nosibs	15	8	h	apAEaaih	20	d.02m.02	0	0	NA	NA	0	0	0	19.55000
nosibs	15	8	l	apAEaail	20	d.02m.02	0	0	NA	NA	0	0	0	19.60000
nosibs	15	8	n	apAEaain	20	d.02m.02	0	0	NA	NA	0	0	0	19.60000
nosibs	15	9	h	apAEaajh	20	d.02m.02	0	0	NA	NA	0	0	0	18.68333
nosibs	15	9	l	apAEaajl	20	d.02m.02	0	0	NA	NA	0	0	0	20.25000
nosibs	15	9	n	apAEaajn	20	d.02m.02	0	0	NA	NA	0	0	0	18.35000
nosibs	15	10	h	apAEaakh	20	d.02m.02	0	0	NA	NA	0	0	0	21.48333
nosibs	15	10	l	apAEaakl	20	d.02m.02	0	0	NA	NA	0	0	0	19.06667
nosibs	15	10	n	apAEaakn	20	d.02m.02	0	0	NA	NA	0	0	0	23.25000
nosibs	15	11	h	apAEaalh	20	d.02m.02	0	0	NA	NA	0	0	0	19.98333
nosibs	15	11	l	apAEaall	20	d.02m.02	0	0	NA	NA	0	0	0	19.46667
nosibs	15	11	n	apAEaaln	20	d.02m.02	0	0	NA	NA	0	0	0	19.06667
nosibs	15	12	h	apAEaamh	20	d.02m.02	0	0	NA	NA	0	0	0	19.71667
nosibs	15	12	l	apAEaaml	20	d.02m.02	0	0	NA	NA	0	0	0	19.85000
nosibs	15	12	n	apAEaamn	20	d.02m.02	0	0	NA	NA	0	0	0	19.73333
nosibs	15	13	h	apAEaanh	20	d.02m.02	0	0	NA	NA	0	0	0	20.18333
nosibs	15	13	l	apAEaanl	20	d.02m.02	0	0	NA	NA	0	0	0	18.11667
nosibs	15	13	n	apAEaann	20	d.02m.02	0	0	NA	NA	0	0	0	20.35000
nosibs	15	14	h	apAEaaoh	20	d.02m.02	0	0	NA	NA	0	0	0	17.85000
nosibs	15	14	l	apAEaaol	20	d.02m.02	0	0	NA	NA	0	0	0	18.40000
nosibs	15	14	n	apAEaaon	20	d.02m.02	0	0	NA	NA	0	0	0	17.76667
nosibs	15	15	h	apAEaaph	20	d.02m.02	0	0	NA	NA	0	0	0	21.18333
nosibs	15	15	l	apAEaapl	20	d.02m.02	1	1	NA	NA	0	0	0	19.11667
nosibs	15	15	n	apAEaapn	20	d.02m.02	1	1	NA	NA	0	0	0	20.46667
onelarge_noh	15	1	h	apAFaabh	20	d.02m.02	0	0	0	0	30	0	0	16.88333
onelarge_noh	15	1	l	apAFaabl	20	d.02m.02	0	0	0	0	30	0	0	15.45000
onelarge_noh	15	1	n	apAFaabn	20	d.02m.02	0	0	0	0	30	0	0	16.36667
onelarge_noh	15	2	h	apAFaach	20	d.02m.02	0	0	0	0	30	0	0	19.66667
onelarge_noh	15	2	l	apAFaacl	20	d.02m.02	0	0	0	0	30	0	0	15.88333
onelarge_noh	15	2	n	apAFaacn	20	d.02m.02	1	1	0	0	30	0	0	17.10000
onelarge_noh	15	3	h	apAFaadh	20	d.02m.02	0	0	0	0	30	0	0	18.51667
onelarge_noh	15	3	l	apAFaadl	20	d.02m.02	0	0	0	0	30	0	0	16.65000
onelarge_noh	15	3	n	apAFaadn	20	d.02m.02	0	0	0	0	30	0	0	15.36667
onelarge_noh	15	4	h	apAFaaeh	20	d.02m.02	0	0	0	0	30	0	0	17.71667
onelarge_noh	15	4	l	apAFaael	20	d.02m.02	0	0	0	0	30	0	0	18.23333
onelarge_noh	15	4	n	apAFaaen	20	d.02m.02	0	0	0	0	30	0	0	16.10000
onelarge_noh	15	5	h	apAFaafh	20	d.02m.02	0	0	0	0	30	0	0	18.75000
onelarge_noh	15	5	l	apAFaafl	20	d.02m.02	0	0	0	0	30	0	0	16.05000
onelarge_noh	15	5	n	apAFaafn	20	d.02m.02	0	0	0	0	30	0	0	16.18333
onelarge_noh	15	6	h	apAFaagh	20	d.02m.02	0	0	0	0	30	0	0	14.36667
onelarge_noh	15	6	l	apAFaagl	20	d.02m.02	0	0	0	0	30	0	0	15.66667
onelarge_noh	15	6	n	apAFaagn	20	d.02m.02	0	0	0	0	30	0	0	14.71667
onelarge_noh	15	7	h	apAFaahh	20	d.02m.02	0	0	0	0	30	0	0	17.43333
onelarge_noh	15	7	l	apAFaahl	20	d.02m.02	0	0	0	0	30	0	0	16.13333
onelarge_noh	15	7	n	apAFaahn	20	d.02m.02	0	0	0	0	30	0	0	15.75000
onelarge_noh	15	8	h	apAFaaih	20	d.02m.02	0	0	0	0	30	0	0	19.66667
onelarge_noh	15	8	l	apAFaail	20	d.02m.02	0	0	0	0	30	0	0	16.46667
onelarge_noh	15	8	n	apAFaain	20	d.02m.02	0	0	0	0	30	0	0	16.06667
onelarge_noh	15	9	h	apAFaajh	20	d.02m.02	0	0	0	0	30	0	0	18.13333
onelarge_noh	15	9	l	apAFaajl	20	d.02m.02	0	0	0	0	30	0	0	17.46667
onelarge_noh	15	9	n	apAFaajn	20	d.02m.02	1	1	0	0	30	0	0	16.41667
onelarge_noh	15	10	h	apAFaakh	20	d.02m.02	0	0	0	0	30	0	0	18.25000
onelarge_noh	15	10	l	apAFaakl	20	d.02m.02	0	0	0	0	30	0	0	17.43333
onelarge_noh	15	10	n	apAFaakn	20	d.02m.02	0	0	0	0	30	0	0	16.95000
onelarge_noh	15	11	h	apAFaalh	20	d.02m.02	0	0	0	0	30	0	0	19.18333
onelarge_noh	15	11	l	apAFaall	20	d.02m.02	0	0	0	0	30	0	0	20.08333
onelarge_noh	15	11	n	apAFaaln	20	d.02m.02	0	0	0	0	30	0	0	17.70000
onelarge_noh	15	12	h	apAFaamh	20	d.02m.02	0	0	0	0	30	0	0	16.10000
onelarge_noh	15	12	l	apAFaaml	20	d.02m.02	0	0	0	0	30	0	0	17.38333
onelarge_noh	15	12	n	apAFaamn	20	d.02m.02	0	0	0	0	30	0	0	20.23333
onelarge_noh	15	13	h	apAFaanh	20	d.02m.02	0	0	0	0	30	0	0	18.18333
onelarge_noh	15	13	l	apAFaanl	20	d.02m.02	0	0	0	0	30	0	0	17.40000
onelarge_noh	15	13	n	apAFaann	20	d.02m.02	0	0	0	0	30	0	0	15.58333
onelarge_noh	15	14	h	apAFaaoh	20	d.02m.02	0	0	0	0	30	0	0	18.40000
onelarge_noh	15	14	l	apAFaaol	20	d.02m.02	0	0	0	0	30	0	0	15.26667
onelarge_noh	15	14	n	apAFaaon	20	d.02m.02	0	0	0	0	30	0	0	17.45000
onelarge_noh	15	15	h	apAFaaph	20	d.02m.02	0	0	0	0	30	0	0	18.05000
onelarge_noh	15	15	l	apAFaapl	20	d.02m.02	0	0	0	0	30	0	0	19.56667
onelarge_noh	15	15	n	apAFaapn	20	d.02m.02	0	0	0	0	30	0	0	15.38333
onelarge_wh	15	1	h	apAGaabh	20	d.02m.02	3	3	1	1	30	0	0	29.58333
onelarge_wh	15	1	l	apAGaabl	20	d.02m.02	3	3	0	0	30	0	0	27.46667
onelarge_wh	15	1	n	apAGaabn	20	d.02m.02	4	4	0	0	30	0	0	24.23333
onelarge_wh	15	2	h	apAGaach	20	d.02m.02	1	1	0	0	30	0	0	61.33333
onelarge_wh	15	2	l	apAGaacl	20	d.02m.02	3	3	0	0	30	0	0	42.03333
onelarge_wh	15	2	n	apAGaacn	20	d.02m.02	2	2	0	0	30	0	0	33.61667
onelarge_wh	15	3	h	apAGaadh	20	d.02m.02	0	0	0	0	30	0	0	33.31667
onelarge_wh	15	3	l	apAGaadl	20	d.02m.02	3	3	0	0	30	0	0	26.51667
onelarge_wh	15	3	n	apAGaadn	20	d.02m.02	1	1	0	0	30	0	0	25.05000
onelarge_wh	15	4	h	apAGaaeh	20	d.02m.02	2	2	0	0	30	0	0	52.95000
onelarge_wh	15	4	l	apAGaael	20	d.02m.02	1	1	0	0	30	0	0	30.73333
onelarge_wh	15	4	n	apAGaaen	20	d.02m.02	2	2	0	0	30	0	0	30.08333
onelarge_wh	15	5	h	apAGaafh	20	d.02m.02	1	1	0	0	30	0	0	39.20000
onelarge_wh	15	5	l	apAGaafl	20	d.02m.02	1	1	0	0	30	0	0	29.61667
onelarge_wh	15	5	n	apAGaafn	20	d.02m.02	0	0	0	0	30	0	0	23.88333
onelarge_wh	15	6	h	apAGaagh	20	d.02m.02	2	2	0	0	30	0	0	32.95000
onelarge_wh	15	6	l	apAGaagl	20	d.02m.02	1	1	0	0	30	0	0	19.36667
onelarge_wh	15	6	n	apAGaagn	20	d.02m.02	1	1	0	0	30	0	0	20.78333
onelarge_wh	15	7	h	apAGaahh	20	d.02m.02	1	1	0	0	30	0	0	24.80000
onelarge_wh	15	7	l	apAGaahl	20	d.02m.02	3	3	0	0	30	0	0	22.43333
onelarge_wh	15	7	n	apAGaahn	20	d.02m.02	2	2	0	0	30	0	0	23.25000
onelarge_wh	15	8	h	apAGaaih	20	d.02m.02	2	2	0	0	30	0	0	47.13333
onelarge_wh	15	8	l	apAGaail	20	d.02m.02	4	4	0	0	30	0	0	28.98333
onelarge_wh	15	8	n	apAGaain	20	d.02m.02	2	2	0	0	30	0	0	28.13333
onelarge_wh	15	9	h	apAGaajh	20	d.02m.02	1	1	0	0	30	0	0	30.95000
onelarge_wh	15	9	l	apAGaajl	20	d.02m.02	1	1	0	0	30	0	0	19.73333
onelarge_wh	15	9	n	apAGaajn	20	d.02m.02	1	1	0	0	30	0	0	25.18333
onelarge_wh	15	10	h	apAGaakh	20	d.02m.02	2	2	0	0	30	0	0	37.20000
onelarge_wh	15	10	l	apAGaakl	20	d.02m.02	2	2	0	0	30	0	0	31.90000
onelarge_wh	15	10	n	apAGaakn	20	d.02m.02	2	2	0	0	30	0	0	28.06667
onelarge_wh	15	11	h	apAGaalh	20	d.02m.02	0	0	0	0	30	0	0	28.51667
onelarge_wh	15	11	l	apAGaall	20	d.02m.02	2	2	0	0	30	0	0	30.51667
onelarge_wh	15	11	n	apAGaaln	20	d.02m.02	3	3	0	0	30	0	0	23.08333
onelarge_wh	15	12	h	apAGaamh	20	d.02m.02	5	5	1	1	30	0	0	37.71667
onelarge_wh	15	12	l	apAGaaml	20	d.02m.02	4	4	0	0	30	0	0	25.55000
onelarge_wh	15	12	n	apAGaamn	20	d.02m.02	4	4	0	0	30	0	0	20.70000
onelarge_wh	15	13	h	apAGaanh	20	d.02m.02	1	1	0	0	30	0	0	31.71667
onelarge_wh	15	13	l	apAGaanl	20	d.02m.02	1	1	0	0	30	0	0	27.88333
onelarge_wh	15	13	n	apAGaann	20	d.02m.02	0	0	0	0	30	0	0	26.56667
onelarge_wh	15	14	h	apAGaaoh	20	d.02m.02	2	2	0	0	30	0	0	45.70000
onelarge_wh	15	14	l	apAGaaol	20	d.02m.02	1	1	0	0	30	0	0	26.71667
onelarge_wh	15	14	n	apAGaaon	20	d.02m.02	2	2	0	0	30	0	0	20.96667
onelarge_wh	15	15	h	apAGaaph	20	d.02m.02	0	0	0	0	30	0	0	38.43333
onelarge_wh	15	15	l	apAGaapl	20	d.02m.02	1	1	0	0	30	0	0	26.55000
onelarge_wh	15	15	n	apAGaapn	20	d.02m.02	2	2	0	0	30	0	0	17.68333
sfs_noh	15	1	h	apAHaabh	20	d.02m.02	1	1	0	0	42	0	0	21.06667
sfs_noh	15	1	l	apAHaabl	20	d.02m.02	1	1	0	0	42	0	0	20.35000
sfs_noh	15	1	n	apAHaabn	20	d.02m.02	2	2	0	0	42	0	0	21.80000
sfs_noh	15	2	h	apAHaach	20	d.02m.02	1	1	0	0	42	0	0	22.05000
sfs_noh	15	2	l	apAHaacl	20	d.02m.02	0	0	0	0	42	0	0	29.00000
sfs_noh	15	2	n	apAHaacn	20	d.02m.02	0	0	0	0	42	0	0	20.91667
sfs_noh	15	3	h	apAHaadh	20	d.02m.02	0	0	0	0	42	0	0	20.01667
sfs_noh	15	3	l	apAHaadl	20	d.02m.02	0	0	0	0	42	0	0	21.53333
sfs_noh	15	3	n	apAHaadn	20	d.02m.02	0	0	0	0	42	0	0	19.61667
sfs_noh	15	4	h	apAHaaeh	20	d.02m.02	0	0	0	0	42	0	0	21.41667
sfs_noh	15	4	l	apAHaael	20	d.02m.02	0	0	0	0	42	0	0	22.38333
sfs_noh	15	4	n	apAHaaen	20	d.02m.02	0	0	0	0	42	0	0	19.60000
sfs_noh	15	5	h	apAHaafh	20	d.02m.02	0	0	0	0	42	0	0	24.30000
sfs_noh	15	5	l	apAHaafl	20	d.02m.02	0	0	0	0	42	0	0	22.28333
sfs_noh	15	5	n	apAHaafn	20	d.02m.02	1	1	0	0	42	0	0	22.61667
sfs_noh	15	6	h	apAHaagh	20	d.02m.02	2	2	0	0	42	0	0	21.85000
sfs_noh	15	6	l	apAHaagl	20	d.02m.02	2	2	0	0	42	0	0	24.03333
sfs_noh	15	6	n	apAHaagn	20	d.02m.02	2	2	0	0	42	0	0	22.10000
sfs_noh	15	7	h	apAHaahh	20	d.02m.02	0	0	0	0	42	0	0	23.18333
sfs_noh	15	7	l	apAHaahl	20	d.02m.02	0	0	0	0	42	0	0	22.26667
sfs_noh	15	7	n	apAHaahn	20	d.02m.02	0	0	0	0	42	0	0	23.26667
sfs_noh	15	8	h	apAHaaih	20	d.02m.02	0	0	0	0	42	0	0	29.28333
sfs_noh	15	8	l	apAHaail	20	d.02m.02	0	0	0	0	42	0	0	21.60000
sfs_noh	15	8	n	apAHaain	20	d.02m.02	0	0	0	0	42	0	0	20.46667
sfs_noh	15	9	h	apAHaajh	20	d.02m.02	2	2	1	1	42	0	0	22.40000
sfs_noh	15	9	l	apAHaajl	20	d.02m.02	0	0	0	0	42	0	0	19.68333
sfs_noh	15	9	n	apAHaajn	20	d.02m.02	0	0	0	0	42	0	0	20.75000
sfs_noh	15	10	h	apAHaakh	20	d.02m.02	1	1	0	0	42	0	0	20.66667
sfs_noh	15	10	l	apAHaakl	20	d.02m.02	1	1	0	0	42	0	0	20.56667
sfs_noh	15	10	n	apAHaakn	20	d.02m.02	1	1	0	0	42	0	0	20.15000
sfs_noh	15	11	h	apAHaalh	20	d.02m.02	2	2	1	1	42	0	0	19.10000
sfs_noh	15	11	l	apAHaall	20	d.02m.02	1	1	0	0	42	0	0	21.10000
sfs_noh	15	11	n	apAHaaln	20	d.02m.02	1	1	0	0	42	0	0	21.98333
sfs_noh	15	12	h	apAHaamh	20	d.02m.02	1	1	0	0	42	0	0	20.30000
sfs_noh	15	12	l	apAHaaml	20	d.02m.02	0	0	0	0	42	0	0	21.50000
sfs_noh	15	12	n	apAHaamn	20	d.02m.02	0	0	0	0	42	0	0	23.15000
sfs_noh	15	13	h	apAHaanh	20	d.02m.02	1	1	0	0	42	0	0	22.20000
sfs_noh	15	13	l	apAHaanl	20	d.02m.02	0	0	0	0	42	0	0	21.01667
sfs_noh	15	13	n	apAHaann	20	d.02m.02	0	0	0	0	42	0	0	23.40000
sfs_noh	15	14	h	apAHaaoh	20	d.02m.02	1	1	0	0	42	0	0	32.78333
sfs_noh	15	14	l	apAHaaol	20	d.02m.02	1	1	0	0	42	0	0	22.31667
sfs_noh	15	14	n	apAHaaon	20	d.02m.02	1	1	0	0	42	0	0	21.65000
sfs_noh	15	15	h	apAHaaph	20	d.02m.02	1	1	1	1	42	0	0	20.20000
sfs_noh	15	15	l	apAHaapl	20	d.02m.02	0	0	0	0	42	0	0	19.26667
sfs_noh	15	15	n	apAHaapn	20	d.02m.02	0	0	0	0	42	0	0	19.31667
sfs_wh	15	1	h	apAIaabh	20	d.02m.02	0	0	0	0	42	0	0	28.30000
sfs_wh	15	1	l	apAIaabl	20	d.02m.02	0	0	0	0	42	0	0	25.20000
sfs_wh	15	1	n	apAIaabn	20	d.02m.02	0	0	0	0	42	0	0	26.53333
sfs_wh	15	2	h	apAIaach	20	d.02m.02	1	1	1	1	42	0	0	28.16667
sfs_wh	15	2	l	apAIaacl	20	d.02m.02	0	0	0	0	42	0	0	28.41667
sfs_wh	15	2	n	apAIaacn	20	d.02m.02	0	0	0	0	42	0	0	29.10000
sfs_wh	15	3	h	apAIaadh	20	d.02m.02	1	1	0	0	42	0	0	30.60000
sfs_wh	15	3	l	apAIaadl	20	d.02m.02	0	0	0	0	42	0	0	27.96667
sfs_wh	15	3	n	apAIaadn	20	d.02m.02	0	0	0	0	42	0	0	27.60000
sfs_wh	15	4	h	apAIaaeh	20	d.02m.02	1	1	0	0	42	0	0	27.98333
sfs_wh	15	4	l	apAIaael	20	d.02m.02	0	0	0	0	42	0	0	26.36667
sfs_wh	15	4	n	apAIaaen	20	d.02m.02	0	0	0	0	42	0	0	29.56667
sfs_wh	15	5	h	apAIaafh	20	d.02m.02	0	0	0	0	42	0	0	28.83333
sfs_wh	15	5	l	apAIaafl	20	d.02m.02	0	0	0	0	42	0	0	26.85000
sfs_wh	15	5	n	apAIaafn	20	d.02m.02	0	0	0	0	42	0	0	26.95000
sfs_wh	15	6	h	apAIaagh	20	d.02m.02	2	2	0	0	42	0	0	31.01667
sfs_wh	15	6	l	apAIaagl	20	d.02m.02	0	0	0	0	42	0	0	31.06667
sfs_wh	15	6	n	apAIaagn	20	d.02m.02	1	1	0	0	42	0	0	30.16667
sfs_wh	15	7	h	apAIaahh	20	d.02m.02	0	0	0	0	42	0	0	32.00000
sfs_wh	15	7	l	apAIaahl	20	d.02m.02	0	0	0	0	42	0	0	27.15000
sfs_wh	15	7	n	apAIaahn	20	d.02m.02	0	0	0	0	42	0	0	26.48333
sfs_wh	15	8	h	apAIaaih	20	d.02m.02	1	1	0	0	42	0	0	29.13333
sfs_wh	15	8	l	apAIaail	20	d.02m.02	0	0	0	0	42	0	0	28.45000
sfs_wh	15	8	n	apAIaain	20	d.02m.02	0	0	0	0	42	0	0	31.45000
sfs_wh	15	9	h	apAIaajh	20	d.02m.02	0	0	0	0	42	0	0	26.48333
sfs_wh	15	9	l	apAIaajl	20	d.02m.02	0	0	0	0	42	0	0	27.96667
sfs_wh	15	9	n	apAIaajn	20	d.02m.02	0	0	0	0	42	0	0	26.56667
sfs_wh	15	10	h	apAIaakh	20	d.02m.02	1	1	0	0	42	0	0	27.95000
sfs_wh	15	10	l	apAIaakl	20	d.02m.02	1	1	0	0	42	0	0	26.66667
sfs_wh	15	10	n	apAIaakn	20	d.02m.02	1	1	0	0	42	0	0	28.70000
sfs_wh	15	11	h	apAIaalh	20	d.02m.02	0	0	0	0	42	0	0	25.26667
sfs_wh	15	11	l	apAIaall	20	d.02m.02	0	0	0	0	42	0	0	25.16667
sfs_wh	15	11	n	apAIaaln	20	d.02m.02	0	0	0	0	42	0	0	24.43333
sfs_wh	15	12	h	apAIaamh	20	d.02m.02	1	1	0	0	42	0	0	26.88333
sfs_wh	15	12	l	apAIaaml	20	d.02m.02	1	1	0	0	42	0	0	29.43333
sfs_wh	15	12	n	apAIaamn	20	d.02m.02	1	1	0	0	42	0	0	29.58333
sfs_wh	15	13	h	apAIaanh	20	d.02m.02	0	0	0	0	42	0	0	30.76667
sfs_wh	15	13	l	apAIaanl	20	d.02m.02	0	0	0	0	42	0	0	28.71667
sfs_wh	15	13	n	apAIaann	20	d.02m.02	0	0	0	0	42	0	0	28.70000
sfs_wh	15	14	h	apAIaaoh	20	d.02m.02	1	1	0	0	42	0	0	30.43333
sfs_wh	15	14	l	apAIaaol	20	d.02m.02	1	1	0	0	42	0	0	27.96667
sfs_wh	15	14	n	apAIaaon	20	d.02m.02	1	1	0	0	42	0	0	29.68333
sfs_wh	15	15	h	apAIaaph	20	d.02m.02	1	1	0	0	42	0	0	31.53333
sfs_wh	15	15	l	apAIaapl	20	d.02m.02	0	0	0	0	42	0	0	26.71667
sfs_wh	15	15	n	apAIaapn	20	d.02m.02	0	0	0	0	42	0	0	26.33333
slfsg_noh	15	1	h	apAJaabh	20	d.02m.02	1	1	0	0	55	0	0	15.86667
slfsg_noh	15	1	l	apAJaabl	20	d.02m.02	1	1	0	0	55	0	0	15.15000
slfsg_noh	15	1	n	apAJaabn	20	d.02m.02	1	1	0	0	55	0	0	20.70000
slfsg_noh	15	2	h	apAJaach	20	d.02m.02	1	1	0	0	55	0	0	18.95000
slfsg_noh	15	2	l	apAJaacl	20	d.02m.02	0	0	0	0	55	0	0	17.25000
slfsg_noh	15	2	n	apAJaacn	20	d.02m.02	0	0	0	0	55	0	0	15.55000
slfsg_noh	15	3	h	apAJaadh	20	d.02m.02	0	0	0	0	55	0	0	17.61667
slfsg_noh	15	3	l	apAJaadl	20	d.02m.02	1	1	0	0	55	0	0	18.28333
slfsg_noh	15	3	n	apAJaadn	20	d.02m.02	0	0	0	0	55	0	0	15.95000
slfsg_noh	15	4	h	apAJaaeh	20	d.02m.02	0	0	0	0	55	0	0	16.31667
slfsg_noh	15	4	l	apAJaael	20	d.02m.02	0	0	0	0	55	0	0	15.30000
slfsg_noh	15	4	n	apAJaaen	20	d.02m.02	0	0	0	0	55	0	0	14.93333
slfsg_noh	15	5	h	apAJaafh	20	d.02m.02	0	0	0	0	55	0	0	16.18333
slfsg_noh	15	5	l	apAJaafl	20	d.02m.02	0	0	0	0	55	0	0	14.80000
slfsg_noh	15	5	n	apAJaafn	20	d.02m.02	0	0	0	0	55	0	0	15.50000
slfsg_noh	15	6	h	apAJaagh	20	d.02m.02	0	0	0	0	55	0	0	16.31667
slfsg_noh	15	6	l	apAJaagl	20	d.02m.02	0	0	0	0	55	0	0	14.43333
slfsg_noh	15	6	n	apAJaagn	20	d.02m.02	0	0	0	0	55	0	0	14.90000
slfsg_noh	15	7	h	apAJaahh	20	d.02m.02	0	0	0	0	55	0	0	16.85000
slfsg_noh	15	7	l	apAJaahl	20	d.02m.02	0	0	0	0	55	0	0	17.50000
slfsg_noh	15	7	n	apAJaahn	20	d.02m.02	0	0	0	0	55	0	0	17.20000
slfsg_noh	15	8	h	apAJaaih	20	d.02m.02	1	1	0	0	55	0	0	15.81667
slfsg_noh	15	8	l	apAJaail	20	d.02m.02	1	1	0	0	55	0	0	14.40000
slfsg_noh	15	8	n	apAJaain	20	d.02m.02	1	1	0	0	55	0	0	13.91667
slfsg_noh	15	9	h	apAJaajh	20	d.02m.02	1	1	0	0	55	0	0	16.58333
slfsg_noh	15	9	l	apAJaajl	20	d.02m.02	0	0	0	0	55	0	0	14.63333
slfsg_noh	15	9	n	apAJaajn	20	d.02m.02	0	0	0	0	55	0	0	13.50000
slfsg_noh	15	10	h	apAJaakh	20	d.02m.02	0	0	0	0	55	0	0	17.56667
slfsg_noh	15	10	l	apAJaakl	20	d.02m.02	1	1	0	0	55	0	0	16.53333
slfsg_noh	15	10	n	apAJaakn	20	d.02m.02	1	1	0	0	55	0	0	16.45000
slfsg_noh	15	11	h	apAJaalh	20	d.02m.02	0	0	0	0	55	0	0	16.96667
slfsg_noh	15	11	l	apAJaall	20	d.02m.02	0	0	0	0	55	0	0	16.08333
slfsg_noh	15	11	n	apAJaaln	20	d.02m.02	0	0	0	0	55	0	0	21.28333
slfsg_noh	15	12	h	apAJaamh	20	d.02m.02	0	0	0	0	55	0	0	16.13333
slfsg_noh	15	12	l	apAJaaml	20	d.02m.02	0	0	0	0	55	0	0	15.60000
slfsg_noh	15	12	n	apAJaamn	20	d.02m.02	0	0	0	0	55	0	0	14.91667
slfsg_noh	15	13	h	apAJaanh	20	d.02m.02	0	0	0	0	55	0	0	17.26667
slfsg_noh	15	13	l	apAJaanl	20	d.02m.02	0	0	0	0	55	0	0	15.71667
slfsg_noh	15	13	n	apAJaann	20	d.02m.02	0	0	0	0	55	0	0	14.55000
slfsg_noh	15	14	h	apAJaaoh	20	d.02m.02	2	2	0	0	55	0	0	18.20000
slfsg_noh	15	14	l	apAJaaol	20	d.02m.02	0	0	0	0	55	0	0	16.25000
slfsg_noh	15	14	n	apAJaaon	20	d.02m.02	0	0	0	0	55	0	0	14.73333
slfsg_noh	15	15	h	apAJaaph	20	d.02m.02	1	1	0	0	55	0	0	16.93333
slfsg_noh	15	15	l	apAJaapl	20	d.02m.02	0	0	0	0	55	0	0	15.55000
slfsg_noh	15	15	n	apAJaapn	20	d.02m.02	0	0	0	0	55	0	0	15.18333
slfsg_wh	15	1	h	apAKaabh	20	d.02m.02	0	0	0	0	55	0	0	24.88333
slfsg_wh	15	1	l	apAKaabl	20	d.02m.02	1	1	0	0	55	0	0	21.05000
slfsg_wh	15	1	n	apAKaabn	20	d.02m.02	0	0	0	0	55	0	0	19.78333
slfsg_wh	15	2	h	apAKaach	20	d.02m.02	2	2	1	1	58	0	0	27.16667
slfsg_wh	15	2	l	apAKaacl	20	d.02m.02	2	2	1	1	58	0	0	25.03333
slfsg_wh	15	2	n	apAKaacn	20	d.02m.02	2	2	1	1	58	0	0	22.26667
slfsg_wh	15	3	h	apAKaadh	20	d.02m.02	1	1	0	0	55	0	0	26.26667
slfsg_wh	15	3	l	apAKaadl	20	d.02m.02	0	0	0	0	55	0	0	22.06667
slfsg_wh	15	3	n	apAKaadn	20	d.02m.02	0	0	0	0	55	0	0	21.55000
slfsg_wh	15	4	h	apAKaaeh	20	d.02m.02	0	0	0	0	55	0	0	26.45000
slfsg_wh	15	4	l	apAKaael	20	d.02m.02	0	0	0	0	55	0	0	21.81667
slfsg_wh	15	4	n	apAKaaen	20	d.02m.02	0	0	0	0	55	0	0	21.51667
slfsg_wh	15	5	h	apAKaafh	20	d.02m.02	0	0	0	0	55	0	0	23.78333
slfsg_wh	15	5	l	apAKaafl	20	d.02m.02	0	0	0	0	55	0	0	21.00000
